d23,offset_j2,offset_j3,rows,mean_vehicle_count,max_vehicle_count,mean_total_waiting_time,max_total_waiting_time,mean_speed,min_mean_speed,mean_total_queue,max_total_queue,total_departed,total_arrived,final_active,final_buffered,buffered_ratio
500,65,5,3600,95.112,115,290.731,788.0,8.309,0.0,20.899,51,3400,3307,93,0,0.0
500,65,10,3600,94.646,114,290.494,710.0,8.36,0.0,20.465,47,3400,3307,93,0,0.0
500,65,15,3600,93.672,111,283.708,689.0,8.452,0.0,19.707,41,3400,3307,93,0,0.0
500,65,20,3600,93.459,112,281.636,829.0,8.483,0.0,19.408,45,3400,3306,94,0,0.0
500,65,25,3600,94.113,113,281.777,786.0,8.448,0.0,19.608,42,3400,3306,94,0,0.0
500,65,30,3600,95.656,113,293.369,830.0,8.33,0.0,20.793,43,3400,3307,93,0,0.0
500,65,35,3600,97.479,114,314.701,866.0,8.186,0.0,22.551,47,3400,3303,97,0,0.0
500,65,40,3600,99.151,114,337.293,845.0,8.048,0.0,24.164,62,3400,3303,97,0,0.0
500,65,45,3600,100.605,117,360.904,992.0,7.931,0.0,25.608,64,3400,3300,100,0,0.0
500,65,50,3600,102.339,115,395.234,1072.0,7.791,0.0,27.222,67,3400,3299,101,0,0.0
500,65,55,3600,105.162,123,457.524,1491.0,7.556,0.0,29.837,75,3400,3299,101,0,0.0
500,65,60,3600,107.998,123,521.089,1799.0,7.322,0.0,32.341,78,3400,3301,99,0,0.0
500,65,65,3600,109.532,126,554.495,2071.0,7.176,0.0,33.574,84,3400,3304,96,0,0.0
500,65,70,3600,108.566,126,534.022,1875.0,7.217,0.0,32.71,79,3400,3298,102,0,0.0
500,65,75,3600,105.916,128,485.177,1630.0,7.395,0.0,30.489,77,3400,3299,101,0,0.0
500,65,80,3600,102.418,126,419.748,1419.0,7.652,0.0,27.474,68,3400,3301,99,0,0.0
500,65,85,3600,99.351,121,362.25,1143.0,7.902,0.0,24.705,64,3400,3303,97,0,0.0
500,65,90,3600,96.408,118,309.281,964.0,8.175,0.0,22.06,56,3400,3306,94,0,0.0
500,70,0,3600,100.437,124,399.014,1288.0,7.813,0.0,25.83,69,3400,3292,108,0,0.0
500,70,5,3600,97.972,120,356.583,1114.0,8.041,0.0,23.617,61,3400,3294,106,0,0.0
500,70,10,3600,96.866,119,339.687,972.0,8.156,0.0,22.6,58,3400,3296,104,0,0.0
500,70,15,3600,95.729,116,327.18,839.0,8.264,0.0,21.587,50,3400,3297,103,0,0.0
500,70,20,3600,94.768,114,322.124,812.0,8.351,0.0,20.852,44,3400,3301,99,0,0.0
500,70,25,3600,94.746,113,323.286,967.0,8.367,0.0,20.709,47,3400,3300,100,0,0.0
500,70,30,3600,95.473,113,325.818,949.0,8.332,0.0,21.051,45,3400,3301,99,0,0.0
500,70,35,3600,97.29,114,342.966,987.0,8.195,0.0,22.437,46,3400,3298,102,0,0.0
500,70,40,3600,99.008,114,361.228,1001.0,8.063,0.0,24.112,55,3400,3297,103,0,0.0
500,70,45,3600,100.608,116,382.354,994.0,7.941,0.0,25.672,60,3400,3294,106,0,0.0
500,70,50,3600,102.621,115,415.005,1040.0,7.781,0.0,27.452,63,3400,3293,107,0,0.0
500,70,55,3600,104.976,122,461.55,1178.0,7.586,0.0,29.687,73,3400,3293,107,0,0.0
500,70,60,3600,107.964,123,525.667,1542.0,7.343,0.0,32.39,78,3400,3295,105,0,0.0
500,70,65,3600,110.648,129,586.114,1965.0,7.126,0.0,34.728,83,3400,3295,105,0,0.0
500,70,70,3600,111.484,130,606.002,2252.0,7.037,0.0,35.387,85,3400,3291,109,0,0.0
500,70,75,3600,109.572,131,572.941,2004.0,7.146,0.0,33.848,83,3400,3288,112,0,0.0
500,70,80,3600,106.615,130,515.322,1778.0,7.337,0.0,31.306,77,3400,3289,111,0,0.0
500,70,85,3600,103.957,129,463.239,1560.0,7.527,0.0,28.901,76,3400,3290,110,0,0.0
500,70,90,3600,100.437,124,399.014,1288.0,7.813,0.0,25.83,69,3400,3292,108,0,0.0
500,75,0,3600,102.843,130,454.1,1603.0,7.6,0.0,28.12,72,3400,3288,112,0,0.0
500,75,5,3600,100.108,124,403.59,1386.0,7.828,0.0,25.708,64,3400,3289,111,0,0.0
500,75,10,3600,98.415,122,375.518,1182.0,7.993,0.0,24.176,60,3400,3290,110,0,0.0
500,75,15,3600,97.028,120,356.398,1012.0,8.128,0.0,22.956,51,3400,3292,108,0,0.0
500,75,20,3600,96.148,119,352.475,924.0,8.211,0.0,22.191,50,3400,3293,107,0,0.0
500,75,25,3600,94.246,116,327.608,945.0,8.4,0.0,20.591,46,3400,3294,106,0,0.0
500,75,30,3600,93.978,114,329.953,1056.0,8.439,0.0,20.488,45,3400,3296,104,0,0.0
500,75,35,3600,95.431,114,345.641,1053.0,8.337,0.0,21.359,45,3400,3297,103,0,0.0
500,75,40,3600,96.996,116,357.486,1097.0,8.219,0.0,22.523,45,3400,3296,104,0,0.0
500,75,45,3600,98.663,117,373.538,1160.0,8.094,0.0,23.979,53,3400,3292,108,0,0.0
500,75,50,3600,100.421,117,397.838,1120.0,7.957,0.0,25.641,58,3400,3292,108,0,0.0
500,75,55,3600,103.162,120,441.494,1255.0,7.728,0.0,28.053,67,3400,3292,108,0,0.0
500,75,60,3600,105.718,121,487.584,1337.0,7.513,0.0,30.384,76,3400,3294,106,0,0.0
500,75,65,3600,108.553,123,547.815,1631.0,7.282,0.0,32.98,82,3400,3295,105,0,0.0
500,75,70,3600,111.148,127,604.561,2052.0,7.075,0.0,35.21,85,3400,3286,114,0,0.0
500,75,75,3600,110.977,129,607.131,2326.0,7.064,0.0,35.058,84,3400,3281,119,0,0.0
500,75,80,3600,108.916,133,571.927,2059.0,7.179,0.0,33.352,81,3400,3281,119,0,0.0
500,75,85,3600,106.161,129,516.881,1769.0,7.355,0.0,30.995,75,3400,3283,117,0,0.0
500,75,90,3600,102.843,130,454.1,1603.0,7.6,0.0,28.12,72,3400,3288,112,0,0.0
500,80,0,3600,103.754,129,476.997,1817.0,7.512,0.0,29.119,72,3400,3284,116,0,0.0
500,80,5,3600,100.994,130,426.091,1616.0,7.725,0.0,26.806,68,3400,3286,114,0,0.0
500,80,10,3600,98.768,125,383.931,1340.0,7.916,0.0,24.851,63,3400,3289,111,0,0.0
500,80,15,3600,97.576,121,368.765,1141.0,8.038,0.0,23.805,56,3400,3290,110,0,0.0
500,80,20,3600,96.631,121,362.625,1042.0,8.131,0.0,22.978,52,3400,3290,110,0,0.0
500,80,25,3600,94.721,119,337.221,958.0,8.331,0.0,21.258,47,3400,3292,108,0,0.0
500,80,30,3600,93.114,115,319.049,934.0,8.508,0.0,19.895,43,3400,3297,103,0,0.0
500,80,35,3600,92.842,113,319.348,1136.0,8.554,0.0,19.721,44,3400,3299,101,0,0.0
500,80,40,3600,93.712,115,329.867,1073.0,8.493,0.0,20.432,43,3400,3302,98,0,0.0
500,80,45,3600,95.143,116,341.575,1123.0,8.384,0.0,21.499,45,3400,3299,101,0,0.0
500,80,50,3600,96.674,116,358.244,1141.0,8.264,0.0,22.824,48,3400,3297,103,0,0.0
500,80,55,3600,99.383,116,396.854,1199.0,8.034,0.0,25.045,57,3400,3297,103,0,0.0
500,80,60,3600,102.135,119,438.109,1283.0,7.794,0.0,27.416,68,3400,3298,102,0,0.0
500,80,65,3600,104.581,120,478.148,1369.0,7.578,0.0,29.637,74,3400,3299,101,0,0.0
500,80,70,3600,107.339,123,533.186,1631.0,7.352,0.0,32.104,81,3400,3291,109,0,0.0
500,80,75,3600,108.309,127,557.14,1961.0,7.257,0.0,32.983,80,3400,3287,113,0,0.0
500,80,80,3600,108.048,129,556.596,2246.0,7.246,0.0,32.688,81,3400,3282,118,0,0.0
500,80,85,3600,106.478,128,532.004,1979.0,7.326,0.0,31.467,78,3400,3284,116,0,0.0
500,80,90,3600,103.754,129,476.997,1817.0,7.512,0.0,29.119,72,3400,3284,116,0,0.0
500,85,0,3600,103.352,129,470.159,1928.0,7.534,0.0,28.805,78,3400,3285,115,0,0.0
500,85,5,3600,100.84,125,422.045,1636.0,7.711,0.0,26.796,72,3400,3282,118,0,0.0
500,85,10,3600,98.898,124,384.088,1392.0,7.871,0.0,25.133,67,3400,3282,118,0,0.0
500,85,15,3600,97.772,121,369.732,1211.0,7.974,0.0,24.236,60,3400,3286,114,0,0.0
500,85,20,3600,97.256,121,367.366,1140.0,8.032,0.0,23.617,57,3400,3288,112,0,0.0
500,85,25,3600,95.299,120,341.321,1040.0,8.236,0.0,21.918,51,3400,3291,109,0,0.0
500,85,30,3600,93.425,120,320.705,929.0,8.449,0.0,20.31,47,3400,3296,104,0,0.0
500,85,35,3600,91.417,116,295.181,924.0,8.674,0.0,18.66,40,3400,3299,101,0,0.0
500,85,40,3600,90.688,114,288.805,1051.0,8.762,0.0,18.215,41,3400,3302,98,0,0.0
500,85,45,3600,91.182,114,294.262,1115.0,8.73,0.0,18.745,42,3400,3304,96,0,0.0
500,85,50,3600,92.608,115,309.364,1147.0,8.612,0.0,19.832,43,3400,3303,97,0,0.0
500,85,55,3600,94.988,116,343.241,1250.0,8.405,0.0,21.773,46,3400,3303,97,0,0.0
500,85,60,3600,97.479,115,375.618,1258.0,8.18,0.0,23.699,56,3400,3304,96,0,0.0
500,85,65,3600,100.192,114,409.529,1367.0,7.932,0.0,25.808,65,3400,3304,96,0,0.0
500,85,70,3600,102.663,119,444.233,1419.0,7.71,0.0,27.937,72,3400,3297,103,0,0.0
500,85,75,3600,103.384,122,459.895,1546.0,7.623,0.0,28.811,74,3400,3295,105,0,0.0
500,85,80,3600,104.491,124,487.08,1875.0,7.509,0.0,29.838,77,3400,3292,108,0,0.0
500,85,85,3600,104.578,127,495.272,2081.0,7.466,0.0,29.923,79,3400,3287,113,0,0.0
500,85,90,3600,103.352,129,470.159,1928.0,7.534,0.0,28.805,78,3400,3285,115,0,0.0
500,90,0,3600,102.119,126,444.502,2103.0,7.642,0.0,27.777,79,3400,3290,110,0,0.0
500,90,5,3600,101.396,124,431.924,1868.0,7.677,0.0,27.266,73,3400,3285,115,0,0.0
500,90,10,3600,100.001,124,402.915,1640.0,7.779,0.0,26.187,71,3400,3282,118,0,0.0
500,90,15,3600,99.25,123,390.245,1425.0,7.846,0.0,25.533,67,3400,3284,116,0,0.0
500,90,20,3600,99.048,123,393.992,1376.0,7.875,0.0,25.262,67,3400,3286,114,0,0.0
500,90,25,3600,96.94,122,364.829,1245.0,8.074,0.0,23.448,61,3400,3288,112,0,0.0
500,90,30,3600,95.26,122,346.769,1080.0,8.265,0.0,21.992,57,3400,3294,106,0,0.0
500,90,35,3600,92.596,120,308.536,1019.0,8.548,0.0,19.708,48,3400,3298,102,0,0.0
500,90,40,3600,90.269,115,276.682,863.0,8.796,0.0,17.79,38,3400,3303,97,0,0.0
500,90,45,3600,88.82,111,256.709,1050.0,8.954,0.0,16.762,41,3400,3305,95,0,0.0
500,90,50,3600,89.069,111,264.234,1065.0,8.939,0.0,17.32,42,3400,3305,95,0,0.0
500,90,55,3600,91.218,110,296.361,1287.0,8.745,0.0,19.049,47,3400,3307,93,0,0.0
500,90,60,3600,93.504,113,327.295,1292.0,8.536,0.0,20.797,47,3400,3306,94,0,0.0
500,90,65,3600,96.354,111,359.535,1397.0,8.269,0.0,22.722,57,3400,3307,93,0,0.0
500,90,70,3600,98.389,114,377.485,1339.0,8.07,0.0,24.153,63,3400,3300,100,0,0.0
500,90,75,3600,98.931,116,372.859,1326.0,7.994,0.0,24.672,65,3400,3299,101,0,0.0
500,90,80,3600,99.893,118,390.58,1368.0,7.878,0.0,25.712,69,3400,3298,102,0,0.0
500,90,85,3600,101.387,124,424.045,1680.0,7.728,0.0,27.084,77,3400,3294,106,0,0.0
500,90,90,3600,102.119,126,444.502,2103.0,7.642,0.0,27.777,79,3400,3290,110,0,0.0
750,0,0,3600,104.337,125,300.667,1533.0,8.525,0.0,21.374,65,3400,3287,113,0,0.0
750,0,5,3600,104.832,126,305.785,1357.0,8.487,0.0,21.789,63,3400,3285,115,0,0.0
750,0,10,3600,105.547,130,321.445,1253.0,8.43,0.0,22.492,63,3400,3281,119,0,0.0
750,0,15,3600,105.471,130,335.374,1156.0,8.444,0.0,22.699,58,3400,3278,122,0,0.0
750,0,20,3600,104.621,131,335.824,1105.0,8.531,0.0,22.171,51,3400,3278,122,0,0.0
750,0,25,3600,103.738,131,334.092,1015.0,8.631,0.0,21.859,50,3400,3282,118,0,0.0
750,0,30,3600,103.697,131,348.12,1154.0,8.657,0.0,22.382,47,3400,3285,115,0,0.0
750,0,35,3600,105.242,130,382.335,1209.0,8.536,0.0,23.802,46,3400,3286,114,0,0.0
750,0,40,3600,106.483,129,415.668,1225.0,8.45,0.0,25.098,50,3400,3289,111,0,0.0
750,0,45,3600,107.183,127,429.664,1368.0,8.41,0.0,25.656,52,3400,3291,109,0,0.0
750,0,50,3600,106.923,125,426.146,1397.0,8.441,0.0,25.425,54,3400,3294,106,0,0.0
750,0,55,3600,105.437,122,393.973,1415.0,8.556,0.0,24.057,55,3400,3297,103,0,0.0
750,0,60,3600,103.704,125,360.32,1291.0,8.687,0.0,22.441,52,3400,3297,103,0,0.0
750,0,65,3600,103.121,120,348.5,1380.0,8.712,0.0,21.805,54,3400,3295,105,0,0.0
750,0,70,3600,103.956,124,354.874,1386.0,8.622,0.0,22.261,56,3400,3287,113,0,0.0
750,0,75,3600,104.578,126,360.076,1398.0,8.549,0.0,22.814,58,3400,3286,114,0,0.0
750,0,80,3600,104.041,125,329.266,1264.0,8.573,0.0,21.991,58,3400,3287,113,0,0.0
750,0,85,3600,104.303,128,314.599,1354.0,8.532,0.0,21.73,63,3400,3287,113,0,0.0
750,0,90,3600,104.337,125,300.667,1533.0,8.525,0.0,21.374,65,3400,3287,113,0,0.0
750,5,0,3600,105.095,125,328.151,1435.0,8.495,0.0,22.176,64,3400,3291,109,0,0.0
750,5,5,3600,105.39,123,320.041,1275.0,8.467,0.0,22.197,63,3400,3289,111,0,0.0
750,5,10,3600,106.167,125,329.831,1177.0,8.407,0.0,22.928,62,3400,3285,115,0,0.0
750,5,15,3600,105.951,127,329.832,1054.0,8.432,0.0,22.931,56,3400,3282,118,0,0.0
750,5,20,3600,106.263,131,347.169,1093.0,8.416,0.0,23.3,50,3400,3283,117,0,0.0
750,5,25,3600,105.206,130,343.367,926.0,8.516,0.0,22.653,46,3400,3286,114,0,0.0
750,5,30,3600,104.086,130,338.367,1034.0,8.619,0.0,22.172,46,3400,3287,113,0,0.0
750,5,35,3600,104.848,128,366.072,969.0,8.573,0.0,23.277,47,3400,3291,109,0,0.0
750,5,40,3600,106.266,129,404.949,1074.0,8.466,0.0,24.764,48,3400,3293,107,0,0.0
750,5,45,3600,106.926,126,420.922,1237.0,8.431,0.0,25.37,49,3400,3294,106,0,0.0
750,5,50,3600,107.039,124,422.473,1171.0,8.431,0.0,25.389,48,3400,3295,105,0,0.0
750,5,55,3600,105.162,122,384.518,1149.0,8.584,0.0,23.752,49,3400,3300,100,0,0.0
750,5,60,3600,103.206,122,345.804,1059.0,8.743,0.0,22.008,47,3400,3304,96,0,0.0
750,5,65,3600,102.393,119,332.384,1095.0,8.798,0.0,21.202,49,3400,3305,95,0,0.0
750,5,70,3600,103.236,120,349.5,1243.0,8.706,0.0,21.807,52,3400,3293,107,0,0.0
750,5,75,3600,104.286,123,366.937,1231.0,8.604,0.0,22.68,54,3400,3293,107,0,0.0
750,5,80,3600,104.979,125,370.668,1282.0,8.53,0.0,23.136,57,3400,3291,109,0,0.0
750,5,85,3600,105.062,125,350.044,1216.0,8.504,0.0,22.775,60,3400,3293,107,0,0.0
750,5,90,3600,105.095,125,328.151,1435.0,8.495,0.0,22.176,64,3400,3291,109,0,0.0
750,10,0,3600,107.131,127,378.608,1444.0,8.364,0.0,24.12,63,3400,3293,107,0,0.0
750,10,5,3600,107.446,125,365.301,1275.0,8.333,0.0,24.069,63,3400,3290,110,0,0.0
750,10,10,3600,107.812,124,359.215,1184.0,8.301,0.0,24.298,61,3400,3288,112,0,0.0
750,10,15,3600,107.925,124,357.424,1139.0,8.301,0.0,24.472,58,3400,3284,116,0,0.0
750,10,20,3600,108.217,127,366.371,1031.0,8.286,0.0,24.739,54,3400,3284,116,0,0.0
750,10,25,3600,108.358,129,385.042,996.0,8.281,0.0,25.096,49,3400,3285,115,0,0.0
750,10,30,3600,107.114,130,379.01,935.0,8.39,0.0,24.296,46,3400,3289,111,0,0.0
750,10,35,3600,106.801,129,392.095,1021.0,8.42,0.0,24.512,48,3400,3290,110,0,0.0
750,10,40,3600,106.83,127,408.137,1141.0,8.426,0.0,25.012,50,3400,3293,107,0,0.0
750,10,45,3600,107.206,126,418.343,1157.0,8.409,0.0,25.372,47,3400,3295,105,0,0.0
750,10,50,3600,107.221,125,425.214,1135.0,8.42,0.0,25.499,47,3400,3298,102,0,0.0
750,10,55,3600,105.444,122,388.063,1038.0,8.563,0.0,23.927,47,3400,3300,100,0,0.0
750,10,60,3600,103.514,120,348.122,1002.0,8.722,0.0,22.173,45,3400,3304,96,0,0.0
750,10,65,3600,102.357,121,328.611,1120.0,8.815,0.0,21.128,49,3400,3309,91,0,0.0
750,10,70,3600,103.231,125,349.028,1452.0,8.733,0.0,21.777,56,3400,3303,97,0,0.0
750,10,75,3600,104.828,127,379.493,1266.0,8.586,0.0,23.073,52,3400,3297,103,0,0.0
750,10,80,3600,105.631,124,388.592,1218.0,8.503,0.0,23.691,54,3400,3295,105,0,0.0
750,10,85,3600,107.265,127,406.097,1256.0,8.363,0.0,24.779,61,3400,3296,104,0,0.0
750,10,90,3600,107.131,127,378.608,1444.0,8.364,0.0,24.12,63,3400,3293,107,0,0.0
750,15,0,3600,108.73,127,420.956,1456.0,8.271,0.0,25.64,65,3400,3296,104,0,0.0
750,15,5,3600,108.922,125,400.559,1394.0,8.247,0.0,25.413,65,3400,3292,108,0,0.0
750,15,10,3600,109.57,125,391.168,1250.0,8.192,0.0,25.691,62,3400,3290,110,0,0.0
750,15,15,3600,109.468,123,379.194,1137.0,8.205,0.0,25.654,59,3400,3286,114,0,0.0
750,15,20,3600,109.92,125,383.049,1125.0,8.179,0.0,25.951,54,3400,3286,114,0,0.0
750,15,25,3600,110.086,128,397.019,1045.0,8.175,0.0,26.328,51,3400,3287,113,0,0.0
750,15,30,3600,110.288,129,414.892,1004.0,8.167,0.0,26.589,47,3400,3289,111,0,0.0
750,15,35,3600,109.598,131,421.619,1019.0,8.222,0.0,26.284,49,3400,3291,109,0,0.0
750,15,40,3600,108.931,129,432.865,1149.0,8.274,0.0,26.247,50,3400,3294,106,0,0.0
750,15,45,3600,107.304,125,411.436,1165.0,8.405,0.0,25.194,46,3400,3296,104,0,0.0
750,15,50,3600,107.165,127,418.779,1085.0,8.424,0.0,25.311,46,3400,3300,100,0,0.0
750,15,55,3600,105.726,122,388.153,1052.0,8.543,0.0,23.979,47,3400,3302,98,0,0.0
750,15,60,3600,103.668,121,351.427,1014.0,8.714,0.0,22.3,47,3400,3307,93,0,0.0
750,15,65,3600,102.65,121,327.881,997.0,8.796,0.0,21.18,46,3400,3310,90,0,0.0
750,15,70,3600,102.218,122,323.839,1091.0,8.832,0.0,20.848,50,3400,3305,95,0,0.0
750,15,75,3600,103.935,126,358.82,1114.0,8.678,0.0,22.269,52,3400,3303,97,0,0.0
750,15,80,3600,105.71,126,391.558,1251.0,8.524,0.0,23.686,55,3400,3297,103,0,0.0
750,15,85,3600,107.508,129,417.94,1282.0,8.372,0.0,25.04,61,3400,3297,103,0,0.0
750,15,90,3600,108.73,127,420.956,1456.0,8.271,0.0,25.64,65,3400,3296,104,0,0.0
750,20,0,3600,107.669,126,402.392,1310.0,8.375,0.0,24.76,63,3400,3300,100,0,0.0
750,20,5,3600,109.453,126,415.563,1307.0,8.233,0.0,25.872,63,3400,3295,105,0,0.0
750,20,10,3600,110.084,125,402.678,1209.0,8.18,0.0,26.061,61,3400,3291,109,0,0.0
750,20,15,3600,110.218,122,386.322,1096.0,8.171,0.0,26.05,56,3400,3290,110,0,0.0
750,20,20,3600,110.258,122,375.168,1021.0,8.169,0.0,26.04,54,3400,3289,111,0,0.0
750,20,25,3600,110.598,125,382.721,972.0,8.152,0.0,26.416,52,3400,3290,110,0,0.0
750,20,30,3600,110.669,127,395.402,959.0,8.154,0.0,26.699,49,3400,3291,109,0,0.0
750,20,35,3600,111.221,129,424.987,997.0,8.115,0.0,27.312,49,3400,3294,106,0,0.0
750,20,40,3600,110.502,128,433.959,1072.0,8.166,0.0,27.008,51,3400,3296,104,0,0.0
750,20,45,3600,109.092,127,431.374,1208.0,8.274,0.0,26.302,48,3400,3298,102,0,0.0
750,20,50,3600,107.217,126,413.526,1033.0,8.42,0.0,25.181,46,3400,3302,98,0,0.0
750,20,55,3600,105.507,126,377.105,995.0,8.557,0.0,23.646,45,3400,3304,96,0,0.0
750,20,60,3600,103.831,123,347.42,918.0,8.698,0.0,22.27,46,3400,3308,92,0,0.0
750,20,65,3600,102.756,121,325.899,1038.0,8.788,0.0,21.215,47,3400,3313,87,0,0.0
750,20,70,3600,101.937,120,310.371,865.0,8.859,0.0,20.401,47,3400,3308,92,0,0.0
750,20,75,3600,101.904,120,310.439,963.0,8.859,0.0,20.305,48,3400,3305,95,0,0.0
750,20,80,3600,103.25,123,338.902,994.0,8.74,0.0,21.536,51,3400,3305,95,0,0.0
750,20,85,3600,105.276,125,370.126,1085.0,8.572,0.0,23.042,56,3400,3306,94,0,0.0
750,20,90,3600,107.669,126,402.392,1310.0,8.375,0.0,24.76,63,3400,3300,100,0,0.0
750,25,0,3600,104.522,124,339.934,1139.0,8.647,0.0,22.048,60,3400,3305,95,0,0.0
750,25,5,3600,106.954,124,365.626,1097.0,8.441,0.0,23.707,60,3400,3298,102,0,0.0
750,25,10,3600,109.211,123,388.63,1083.0,8.26,0.0,25.45,59,3400,3290,110,0,0.0
750,25,15,3600,109.309,123,364.363,980.0,8.249,0.0,25.346,54,3400,3290,110,0,0.0
750,25,20,3600,109.427,121,349.074,920.0,8.238,0.0,25.326,51,3400,3288,112,0,0.0
750,25,25,3600,109.673,124,346.926,939.0,8.22,0.0,25.54,55,3400,3289,111,0,0.0
750,25,30,3600,109.897,126,355.869,862.0,8.211,0.0,25.809,54,3400,3290,110,0,0.0
750,25,35,3600,110.367,127,381.822,923.0,8.177,0.0,26.445,51,3400,3294,106,0,0.0
750,25,40,3600,110.101,127,397.363,1049.0,8.196,0.0,26.37,50,3400,3296,104,0,0.0
750,25,45,3600,108.793,126,394.835,1177.0,8.298,0.0,25.47,47,3400,3298,102,0,0.0
750,25,50,3600,107.153,124,386.509,1005.0,8.429,0.0,24.497,45,3400,3301,99,0,0.0
750,25,55,3600,104.508,125,352.061,1022.0,8.641,0.0,22.674,43,3400,3306,94,0,0.0
750,25,60,3600,102.622,122,319.074,970.0,8.801,0.0,21.124,47,3400,3309,91,0,0.0
750,25,65,3600,101.709,122,298.784,987.0,8.881,0.0,20.135,45,3400,3314,86,0,0.0
750,25,70,3600,100.338,119,276.901,932.0,9.003,0.0,18.971,50,3400,3307,93,0,0.0
750,25,75,3600,99.631,119,265.544,806.0,9.066,0.0,18.362,45,3400,3306,94,0,0.0
750,25,80,3600,99.655,119,263.483,779.0,9.064,0.0,18.241,48,3400,3306,94,0,0.0
750,25,85,3600,101.827,123,301.703,877.0,8.874,0.0,20.02,49,3400,3307,93,0,0.0
750,25,90,3600,104.522,124,339.934,1139.0,8.647,0.0,22.048,60,3400,3305,95,0,0.0
750,30,0,3600,101.631,121,279.749,912.0,8.893,0.0,19.039,51,3400,3305,95,0,0.0
750,30,5,3600,104.368,124,315.673,901.0,8.661,0.0,21.021,52,3400,3303,97,0,0.0
750,30,10,3600,107.066,123,342.186,907.0,8.439,0.0,22.833,52,3400,3298,102,0,0.0
750,30,15,3600,109.284,121,358.389,908.0,8.261,0.0,24.557,52,3400,3292,108,0,0.0
750,30,20,3600,109.397,120,329.755,820.0,8.246,0.0,24.346,49,3400,3291,109,0,0.0
750,30,25,3600,109.73,123,320.601,823.0,8.217,0.0,24.591,54,3400,3291,109,0,0.0
750,30,30,3600,109.878,125,319.675,919.0,8.204,0.0,24.822,59,3400,3292,108,0,0.0
750,30,35,3600,110.275,127,336.774,853.0,8.174,0.0,25.414,57,3400,3296,104,0,0.0
750,30,40,3600,110.667,127,359.191,970.0,8.143,0.0,25.862,53,3400,3297,103,0,0.0
750,30,45,3600,110.657,127,384.738,1105.0,8.147,0.0,26.057,49,3400,3298,102,0,0.0
750,30,50,3600,109.101,125,376.606,988.0,8.266,0.0,24.863,45,3400,3301,99,0,0.0
750,30,55,3600,106.983,124,360.507,954.0,8.431,0.0,23.522,43,3400,3302,98,0,0.0
750,30,60,3600,104.571,123,332.559,946.0,8.628,0.0,21.888,42,3400,3307,93,0,0.0
750,30,65,3600,102.936,126,305.292,894.0,8.764,0.0,20.429,43,3400,3311,89,0,0.0
750,30,70,3600,101.017,123,273.509,854.0,8.936,0.0,18.823,47,3400,3307,93,0,0.0
750,30,75,3600,99.706,119,249.775,954.0,9.051,0.0,17.598,43,3400,3306,94,0,0.0
750,30,80,3600,98.855,118,232.83,732.0,9.131,0.0,16.712,42,3400,3306,94,0,0.0
750,30,85,3600,99.36,118,243.887,763.0,9.087,0.0,17.152,44,3400,3307,93,0,0.0
750,30,90,3600,101.631,121,279.749,912.0,8.893,0.0,19.039,51,3400,3305,95,0,0.0
750,35,0,3600,99.787,119,233.996,776.0,9.04,0.0,16.777,44,3400,3303,97,0,0.0
750,35,5,3600,101.495,118,262.284,734.0,8.894,0.0,18.29,44,3400,3300,100,0,0.0
750,35,10,3600,104.877,121,305.338,767.0,8.614,0.0,20.784,47,3400,3299,101,0,0.0
750,35,15,3600,107.224,120,320.852,774.0,8.425,0.0,22.217,47,3400,3294,106,0,0.0
750,35,20,3600,109.586,120,333.112,733.0,8.234,0.0,23.888,48,3400,3291,109,0,0.0
750,35,25,3600,109.858,121,312.788,730.0,8.203,0.0,24.032,50,3400,3291,109,0,0.0
750,35,30,3600,109.973,124,299.051,830.0,8.187,0.0,24.124,57,3400,3292,108,0,0.0
750,35,35,3600,110.427,127,304.263,986.0,8.145,0.0,24.624,67,3400,3296,104,0,0.0
750,35,40,3600,110.715,127,318.005,896.0,8.117,0.0,25.059,64,3400,3297,103,0,0.0
750,35,45,3600,110.916,126,335.148,995.0,8.104,0.0,25.273,62,3400,3298,102,0,0.0
750,35,50,3600,111.115,126,363.339,979.0,8.097,0.0,25.57,59,3400,3299,101,0,0.0
750,35,55,3600,109.507,126,358.336,987.0,8.216,0.0,24.477,53,3400,3301,99,0,0.0
750,35,60,3600,107.729,128,349.244,1102.0,8.357,0.0,23.38,47,3400,3305,95,0,0.0
750,35,65,3600,105.512,127,324.242,1004.0,8.536,0.0,21.802,46,3400,3307,93,0,0.0
750,35,70,3600,103.608,128,295.253,949.0,8.702,0.0,20.139,49,3400,3304,96,0,0.0
750,35,75,3600,101.444,124,263.508,964.0,8.886,0.0,18.45,44,3400,3302,98,0,0.0
750,35,80,3600,99.718,119,233.001,987.0,9.041,0.0,16.879,44,3400,3300,100,0,0.0
750,35,85,3600,99.072,118,221.669,838.0,9.101,0.0,16.132,41,3400,3302,98,0,0.0
750,35,90,3600,99.787,119,233.996,776.0,9.04,0.0,16.777,44,3400,3303,97,0,0.0
750,40,0,3600,99.42,116,219.268,902.0,9.058,0.0,16.399,43,3400,3300,100,0,0.0
750,40,5,3600,100.078,118,231.641,691.0,9.003,0.0,17.084,41,3400,3300,100,0,0.0
750,40,10,3600,102.311,117,267.029,753.0,8.815,0.0,19.036,44,3400,3301,99,0,0.0
