demand_scenario,demand_multiplier,decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,departed_cumulative,arrived_cumulative,reward,done
saturation,2.0,14,619,0,1,169,796.0,5.072,66,0,2,828,665,-796.0,False
saturation,2.0,14,620,0,1,166,843.0,5.023,62,0,2,828,668,-843.0,False
saturation,2.0,14,621,0,1,166,893.0,5.051,64,0,2,828,668,-893.0,False
saturation,2.0,14,622,0,1,166,946.0,4.889,69,0,2,830,670,-946.0,False
saturation,2.0,14,623,0,1,166,999.0,4.945,68,0,2,830,670,-999.0,False
saturation,2.0,14,624,0,1,162,1056.0,4.693,72,0,2,831,675,-1056.0,False
saturation,2.0,14,625,0,1,163,1114.0,4.684,73,0,2,832,675,-1114.0,False
saturation,2.0,14,626,0,1,161,1176.0,4.492,74,0,2,832,677,-1176.0,False
saturation,2.0,14,627,0,1,163,1253.0,4.132,82,0,2,837,680,-1253.0,False
saturation,2.0,14,628,0,1,163,1320.0,3.959,80,0,2,838,681,-1320.0,False
saturation,2.0,14,629,0,1,162,1393.0,4.047,83,0,2,838,682,-1393.0,False
saturation,2.0,14,630,0,1,162,1464.0,4.097,84,0,2,839,683,-1464.0,False
saturation,2.0,14,631,0,1,161,1533.0,4.062,85,0,2,840,685,-1533.0,False
saturation,2.0,15,632,1,0,161,1605.0,4.222,84,1,3,840,685,0.0,False
saturation,2.0,15,633,1,0,161,1679.0,4.182,86,1,3,841,686,0.0,False
saturation,2.0,15,634,1,0,161,1755.0,4.128,88,1,3,842,687,0.0,False
saturation,2.0,15,635,1,0,158,1540.0,4.079,79,2,0,842,690,-1540.0,False
saturation,2.0,15,636,1,0,163,1370.0,4.027,75,2,0,847,690,-1370.0,False
saturation,2.0,15,637,1,0,162,1254.0,4.036,63,2,0,848,692,-1254.0,False
saturation,2.0,15,638,1,0,162,1161.0,4.133,58,2,0,848,692,-1161.0,False
saturation,2.0,15,639,1,0,161,1105.0,4.16,56,2,0,849,694,-1105.0,False
saturation,2.0,15,640,1,0,159,1064.0,4.182,54,2,0,850,697,-1064.0,False
saturation,2.0,15,641,1,0,161,1027.0,4.132,57,2,0,854,699,-1027.0,False
saturation,2.0,15,642,1,0,161,1004.0,4.204,56,2,0,855,700,-1004.0,False
saturation,2.0,15,643,1,0,161,981.0,4.32,57,2,0,856,701,-981.0,False
saturation,2.0,15,644,1,0,166,959.0,4.324,62,2,0,861,701,-959.0,False
saturation,2.0,15,645,1,0,165,938.0,4.52,57,2,0,861,702,-938.0,False
saturation,2.0,15,646,1,0,165,920.0,4.685,58,2,0,862,703,-920.0,False
saturation,2.0,15,647,1,0,168,939.0,4.67,60,2,0,867,705,-939.0,False
saturation,2.0,15,648,1,0,168,958.0,4.926,56,2,0,867,705,-958.0,False
saturation,2.0,15,649,1,0,167,984.0,4.938,61,2,0,868,707,-984.0,False
saturation,2.0,15,650,1,0,168,974.0,5.05,63,2,0,869,707,-974.0,False
saturation,2.0,15,651,1,0,168,965.0,5.166,62,2,0,869,707,-965.0,False
saturation,2.0,15,652,1,0,169,956.0,5.153,63,2,0,870,707,-956.0,False
saturation,2.0,15,653,1,0,173,949.0,5.021,68,2,0,875,708,-949.0,False
saturation,2.0,15,654,1,0,173,981.0,5.002,64,2,0,875,708,-981.0,False
saturation,2.0,15,655,1,0,173,1003.0,5.035,66,2,0,876,709,-1003.0,False
saturation,2.0,15,656,1,0,172,963.0,5.026,66,2,0,877,711,-963.0,False
saturation,2.0,15,657,1,0,169,1001.0,4.873,68,2,0,877,714,-1001.0,False
saturation,2.0,15,658,1,0,169,1003.0,4.813,71,2,0,878,715,-1003.0,False
saturation,2.0,15,659,1,0,169,1012.0,4.814,72,2,0,879,716,-1012.0,False
saturation,2.0,15,660,1,0,169,994.0,4.865,70,2,0,879,716,-994.0,False
saturation,2.0,15,661,1,0,173,960.0,4.634,77,2,0,884,717,-960.0,False
saturation,2.0,15,662,1,0,174,944.0,4.533,72,2,0,885,717,-944.0,False
saturation,2.0,15,663,1,0,174,936.0,4.524,70,2,0,886,718,-936.0,False
saturation,2.0,15,664,1,0,171,966.0,4.388,72,2,0,887,722,-966.0,False
saturation,2.0,15,665,1,0,171,993.0,4.489,73,2,0,887,722,-993.0,False
saturation,2.0,15,666,1,0,170,1004.0,4.43,76,2,0,888,724,-1004.0,False
saturation,2.0,15,667,1,0,170,1045.0,4.424,76,2,0,889,725,-1045.0,False
saturation,2.0,15,668,1,0,166,1087.0,4.377,76,2,0,889,729,-1087.0,False
saturation,2.0,15,669,1,0,167,1117.0,4.387,77,2,0,890,729,-1117.0,False
saturation,2.0,15,670,1,0,169,1152.0,4.121,79,2,0,895,732,-1152.0,False
saturation,2.0,15,671,1,0,168,1206.0,4.07,74,2,0,896,734,-1206.0,False
saturation,2.0,15,672,1,0,167,1253.0,4.102,71,2,0,896,735,-1253.0,False
saturation,2.0,15,673,1,0,165,1292.0,4.108,72,2,0,897,738,-1292.0,False
saturation,2.0,15,674,1,0,164,1352.0,4.135,73,2,0,898,740,-1352.0,False
saturation,2.0,15,675,1,0,163,1414.0,4.185,74,2,0,898,741,-1414.0,False
saturation,2.0,15,676,1,0,163,1477.0,4.164,76,2,0,900,743,-1477.0,False
saturation,2.0,16,677,0,1,162,1539.0,4.216,74,3,1,900,744,0.0,False
saturation,2.0,16,678,0,1,161,1604.0,4.07,77,3,1,901,746,0.0,False
saturation,2.0,16,679,0,1,166,1668.0,3.867,80,3,1,906,746,0.0,False
saturation,2.0,16,680,0,1,164,1431.0,3.883,70,0,2,906,748,-1431.0,False
saturation,2.0,16,681,0,1,164,1273.0,3.946,64,0,2,907,749,-1273.0,False
saturation,2.0,16,682,0,1,167,1134.0,3.911,63,0,2,912,751,-1134.0,False
saturation,2.0,16,683,0,1,166,1045.0,4.095,52,0,2,912,752,-1045.0,False
saturation,2.0,16,684,0,1,164,1001.0,4.215,51,0,2,913,755,-1001.0,False
saturation,2.0,16,685,0,1,169,970.0,4.231,54,0,2,918,755,-970.0,False
saturation,2.0,16,686,0,1,166,935.0,4.242,54,0,2,918,758,-935.0,False
saturation,2.0,16,687,0,1,167,901.0,4.242,53,0,2,920,759,-901.0,False
saturation,2.0,16,688,0,1,170,867.0,4.232,56,0,2,924,760,-867.0,False
saturation,2.0,16,689,0,1,170,850.0,4.396,57,0,2,924,760,-850.0,False
saturation,2.0,16,690,0,1,170,860.0,4.558,59,0,2,925,761,-860.0,False
saturation,2.0,16,691,0,1,170,839.0,4.674,61,0,2,926,762,-839.0,False
saturation,2.0,16,692,0,1,170,789.0,4.903,52,0,2,926,762,-789.0,False
saturation,2.0,16,693,0,1,171,796.0,5.016,54,0,2,927,762,-796.0,False
saturation,2.0,16,694,0,1,171,771.0,5.063,54,0,2,928,763,-771.0,False
saturation,2.0,16,695,0,1,171,751.0,5.106,51,0,2,928,763,-751.0,False
saturation,2.0,16,696,0,1,176,758.0,4.965,57,0,2,933,763,-758.0,False
saturation,2.0,16,697,0,1,176,741.0,4.868,55,0,2,934,764,-741.0,False
saturation,2.0,16,698,0,1,175,726.0,4.758,55,0,2,935,766,-726.0,False
saturation,2.0,16,699,0,1,173,737.0,4.752,58,0,2,935,768,-737.0,False
saturation,2.0,16,700,0,1,173,720.0,4.688,58,0,2,936,769,-720.0,False
saturation,2.0,16,701,0,1,172,709.0,4.62,61,0,2,937,771,-709.0,False
saturation,2.0,16,702,0,1,172,738.0,4.572,61,0,2,937,771,-738.0,False
saturation,2.0,16,703,0,1,173,746.0,4.517,64,0,2,938,771,-746.0,False
saturation,2.0,16,704,0,1,178,744.0,4.408,68,0,2,943,771,-744.0,False
saturation,2.0,16,705,0,1,178,747.0,4.441,63,0,2,943,771,-747.0,False
saturation,2.0,16,706,0,1,178,776.0,4.475,65,0,2,944,772,-776.0,False
saturation,2.0,16,707,0,1,177,809.0,4.526,66,0,2,945,774,-809.0,False
saturation,2.0,16,708,0,1,176,810.0,4.573,68,0,2,946,776,-810.0,False
saturation,2.0,16,709,0,1,174,836.0,4.72,66,0,2,946,778,-836.0,False
saturation,2.0,16,710,0,1,174,880.0,4.705,68,0,2,947,779,-880.0,False
saturation,2.0,16,711,0,1,171,928.0,4.392,67,0,2,948,783,-928.0,False
saturation,2.0,16,712,0,1,171,997.0,4.366,68,0,2,948,783,-997.0,False
saturation,2.0,16,713,0,1,173,1049.0,4.053,73,0,2,953,786,-1049.0,False
saturation,2.0,16,714,0,1,172,1104.0,4.019,72,0,2,954,788,-1104.0,False
saturation,2.0,16,715,0,1,172,1165.0,4.047,76,0,2,954,788,-1165.0,False
saturation,2.0,16,716,0,1,171,1220.0,4.027,76,0,2,955,790,-1220.0,False
saturation,2.0,16,717,0,1,172,1283.0,4.045,79,0,2,956,790,-1283.0,False
saturation,2.0,16,718,0,1,172,1348.0,4.155,81,0,2,957,791,-1348.0,False
saturation,2.0,16,719,0,1,170,1418.0,4.187,83,0,2,957,793,-1418.0,False
saturation,2.0,16,720,0,1,169,1490.0,4.158,86,0,2,958,795,-1490.0,False
saturation,2.0,16,721,0,1,173,1560.0,3.975,89,0,2,963,796,-1560.0,False
saturation,2.0,17,722,1,0,170,1647.0,3.847,87,1,3,963,799,0.0,False
saturation,2.0,17,723,1,0,167,1737.0,3.594,91,1,3,964,803,0.0,False
saturation,2.0,17,724,1,0,172,1797.0,3.39,95,1,3,969,803,0.0,False
saturation,2.0,17,725,1,0,170,1568.0,3.316,85,2,0,969,805,-1568.0,False
saturation,2.0,17,726,1,0,172,1418.0,3.449,86,2,0,971,805,-1418.0,False
saturation,2.0,17,727,1,0,174,1294.0,3.482,84,2,0,975,807,-1294.0,False
saturation,2.0,17,728,1,0,174,1216.0,3.624,74,2,0,976,808,-1216.0,False
saturation,2.0,17,729,1,0,173,1186.0,3.875,72,2,0,976,809,-1186.0,False
saturation,2.0,17,730,1,0,176,1159.0,3.944,73,2,0,981,811,-1159.0,False
saturation,2.0,17,731,1,0,176,1133.0,4.131,68,2,0,982,812,-1133.0,False
saturation,2.0,17,732,1,0,176,1108.0,4.313,64,2,0,982,812,-1108.0,False
saturation,2.0,17,733,1,0,176,1141.0,4.383,69,2,0,983,813,-1141.0,False
saturation,2.0,17,734,1,0,177,1102.0,4.445,66,2,0,984,813,-1102.0,False
saturation,2.0,17,735,1,0,178,1122.0,4.59,66,2,0,985,813,-1122.0,False
saturation,2.0,17,736,1,0,178,1118.0,4.757,69,2,0,985,813,-1118.0,False
saturation,2.0,17,737,1,0,178,1115.0,4.805,71,2,0,986,814,-1115.0,False
saturation,2.0,17,738,1,0,177,1113.0,4.792,70,2,0,987,816,-1113.0,False
saturation,2.0,17,739,1,0,181,1108.0,4.725,73,2,0,991,816,-1108.0,False
saturation,2.0,17,740,1,0,183,1094.0,4.733,71,2,0,993,816,-1094.0,False
saturation,2.0,17,741,1,0,182,1093.0,4.712,69,2,0,993,817,-1093.0,False
saturation,2.0,17,742,1,0,182,1135.0,4.679,74,2,0,993,817,-1135.0,False
saturation,2.0,17,743,1,0,182,1176.0,4.572,76,2,0,995,819,-1176.0,False
saturation,2.0,17,744,1,0,181,1185.0,4.424,78,2,0,996,821,-1185.0,False
saturation,2.0,17,745,1,0,181,1183.0,4.396,76,2,0,996,821,-1183.0,False
saturation,2.0,17,746,1,0,180,1197.0,4.345,82,2,0,997,823,-1197.0,False
saturation,2.0,17,747,1,0,185,1213.0,4.193,84,2,0,1002,823,-1213.0,False
saturation,2.0,17,748,1,0,185,1263.0,4.21,80,2,0,1002,823,-1263.0,False
saturation,2.0,17,749,1,0,186,1256.0,4.209,82,2,0,1003,823,-1256.0,False
saturation,2.0,17,750,1,0,185,1260.0,4.243,82,2,0,1003,824,-1260.0,False
saturation,2.0,17,751,1,0,181,1276.0,4.125,84,2,0,1003,828,-1276.0,False
saturation,2.0,17,752,1,0,182,1282.0,4.205,85,2,0,1004,828,-1282.0,False
saturation,2.0,17,753,1,0,179,1300.0,4.165,85,2,0,1004,831,-1300.0,False
saturation,2.0,17,754,1,0,178,1300.0,4.184,83,2,0,1004,832,-1300.0,False
saturation,2.0,17,755,1,0,177,1317.0,4.164,84,2,0,1005,834,-1317.0,False
saturation,2.0,17,756,1,0,181,1324.0,4.114,89,2,0,1009,834,-1324.0,False
saturation,2.0,17,757,1,0,181,1334.0,4.152,84,2,0,1009,834,-1334.0,False
saturation,2.0,17,758,1,0,180,1346.0,4.072,86,2,0,1010,836,-1346.0,False
saturation,2.0,17,759,1,0,176,1390.0,3.966,85,2,0,1010,840,-1390.0,False
saturation,2.0,17,760,1,0,175,1405.0,4.036,85,2,0,1010,841,-1405.0,False
saturation,2.0,17,761,1,0,178,1428.0,3.862,89,2,0,1015,843,-1428.0,False
saturation,2.0,17,762,1,0,178,1486.0,4.012,84,2,0,1015,843,-1486.0,False
saturation,2.0,17,763,1,0,176,1516.0,3.927,82,2,0,1016,846,-1516.0,False
saturation,2.0,17,764,1,0,180,1538.0,3.926,85,2,0,1021,847,-1538.0,False
saturation,2.0,17,765,1,0,176,1580.0,3.888,80,2,0,1021,851,-1580.0,False
saturation,2.0,17,766,1,0,177,1650.0,3.968,81,2,0,1023,852,-1650.0,False
saturation,2.0,18,767,0,1,178,1722.0,3.871,83,3,1,1027,855,0.0,False
saturation,2.0,18,768,0,1,176,1804.0,3.904,82,3,1,1027,857,0.0,False
saturation,2.0,18,769,0,1,175,1879.0,3.868,83,3,1,1027,858,0.0,False
saturation,2.0,18,770,0,1,176,1612.0,3.919,78,0,2,1029,859,-1612.0,False
saturation,2.0,18,771,0,1,175,1432.0,3.987,71,0,2,1029,860,-1432.0,False
saturation,2.0,18,772,0,1,173,1273.0,4.006,65,0,2,1029,862,-1273.0,False
saturation,2.0,18,773,0,1,178,1167.0,3.909,66,0,2,1035,863,-1167.0,False
saturation,2.0,18,774,0,1,177,1111.0,4.052,57,0,2,1035,864,-1111.0,False
saturation,2.0,18,775,0,1,176,1065.0,4.117,57,0,2,1035,865,-1065.0,False
saturation,2.0,18,776,0,1,178,1032.0,4.279,59,0,2,1037,865,-1032.0,False
saturation,2.0,18,777,0,1,178,1043.0,4.407,58,0,2,1037,865,-1043.0,False
saturation,2.0,18,778,0,1,178,1015.0,4.524,57,0,2,1037,865,-1015.0,False
saturation,2.0,18,779,0,1,179,1033.0,4.565,60,0,2,1038,865,-1033.0,False
saturation,2.0,18,780,0,1,177,1012.0,4.397,63,0,2,1039,868,-1012.0,False
saturation,2.0,18,781,0,1,181,991.0,4.249,66,0,2,1044,869,-991.0,False
saturation,2.0,18,782,0,1,180,973.0,4.259,61,0,2,1044,870,-973.0,False
saturation,2.0,18,783,0,1,181,998.0,4.306,66,0,2,1045,870,-998.0,False
saturation,2.0,18,784,0,1,181,986.0,4.296,67,0,2,1046,871,-986.0,False
saturation,2.0,18,785,0,1,180,977.0,4.277,68,0,2,1046,872,-977.0,False
saturation,2.0,18,786,0,1,180,989.0,4.321,65,0,2,1047,873,-989.0,False
saturation,2.0,18,787,0,1,181,977.0,4.475,66,0,2,1048,873,-977.0,False
saturation,2.0,18,788,0,1,182,972.0,4.555,68,0,2,1049,873,-972.0,False
saturation,2.0,18,789,0,1,180,969.0,4.46,67,0,2,1049,875,-969.0,False
saturation,2.0,18,790,0,1,184,968.0,4.35,74,0,2,1054,876,-968.0,False
saturation,2.0,18,791,0,1,184,970.0,4.33,71,0,2,1055,877,-970.0,False
saturation,2.0,18,792,0,1,182,940.0,4.365,69,0,2,1055,879,-940.0,False
saturation,2.0,18,793,0,1,183,1015.0,4.427,73,0,2,1056,879,-1015.0,False
saturation,2.0,18,794,0,1,184,997.0,4.46,73,0,2,1057,879,-997.0,False
saturation,2.0,18,795,0,1,182,980.0,4.413,72,0,2,1057,881,-980.0,False
saturation,2.0,18,796,0,1,180,966.0,4.259,71,0,2,1058,884,-966.0,False
saturation,2.0,18,797,0,1,179,995.0,4.147,75,0,2,1059,886,-995.0,False
saturation,2.0,18,798,0,1,177,999.0,4.071,76,0,2,1059,888,-999.0,False
saturation,2.0,18,799,0,1,182,1038.0,3.963,84,0,2,1064,888,-1038.0,False
saturation,2.0,18,800,0,1,180,1058.0,3.851,79,0,2,1065,891,-1058.0,False
saturation,2.0,18,801,0,1,178,1064.0,3.868,77,0,2,1065,893,-1064.0,False
saturation,2.0,18,802,0,1,182,1098.0,3.843,81,0,2,1070,894,-1098.0,False
saturation,2.0,18,803,0,1,184,1117.0,3.971,76,0,2,1072,894,-1117.0,False
saturation,2.0,18,804,0,1,185,1161.0,4.125,75,0,2,1073,894,-1161.0,False
saturation,2.0,18,805,0,1,188,1218.0,4.094,77,0,2,1077,895,-1218.0,False
saturation,2.0,18,806,0,1,189,1282.0,4.186,78,0,2,1078,895,-1282.0,False
saturation,2.0,18,807,0,1,185,1349.0,4.009,81,0,2,1079,900,-1349.0,False
saturation,2.0,18,808,0,1,188,1417.0,4.082,82,0,2,1082,900,-1417.0,False
saturation,2.0,18,809,0,1,186,1497.0,3.945,87,0,2,1084,904,-1497.0,False
saturation,2.0,18,810,0,1,185,1558.0,4.046,83,0,2,1084,905,-1558.0,False
saturation,2.0,18,811,0,1,183,1640.0,3.95,88,0,2,1085,908,-1640.0,False
saturation,2.0,19,812,1,0,181,1710.0,3.894,90,1,3,1086,911,0.0,False
saturation,2.0,19,813,1,0,181,1782.0,3.918,90,1,3,1086,911,0.0,False
saturation,2.0,19,814,1,0,179,1856.0,3.792,91,1,3,1087,914,0.0,False
saturation,2.0,19,815,1,0,180,1618.0,3.799,85,2,0,1088,914,-1618.0,False
saturation,2.0,19,816,1,0,182,1425.0,3.715,82,2,0,1092,916,-1425.0,False
saturation,2.0,19,817,1,0,184,1288.0,3.726,74,2,0,1094,916,-1288.0,False
saturation,2.0,19,818,1,0,182,1234.0,3.698,68,2,0,1094,918,-1234.0,False
saturation,2.0,19,819,1,0,181,1200.0,3.672,65,2,0,1094,919,-1200.0,False
saturation,2.0,19,820,1,0,181,1174.0,3.613,67,2,0,1096,921,-1174.0,False
saturation,2.0,19,821,1,0,181,1152.0,3.755,66,2,0,1096,921,-1152.0,False
saturation,2.0,19,822,1,0,182,1177.0,3.821,71,2,0,1097,921,-1177.0,False
saturation,2.0,19,823,1,0,183,1173.0,3.972,74,2,0,1098,921,-1173.0,False
saturation,2.0,19,824,1,0,187,1156.0,3.848,76,2,0,1103,922,-1156.0,False
saturation,2.0,19,825,1,0,188,1156.0,3.938,75,2,0,1104,922,-1156.0,False
saturation,2.0,19,826,1,0,188,1179.0,3.916,75,2,0,1104,922,-1179.0,False
saturation,2.0,19,827,1,0,187,1166.0,3.827,74,2,0,1105,924,-1166.0,False
saturation,2.0,19,828,1,0,187,1169.0,3.919,76,2,0,1106,925,-1169.0,False
saturation,2.0,19,829,1,0,185,1174.0,3.929,77,2,0,1106,927,-1174.0,False
saturation,2.0,19,830,1,0,184,1199.0,3.988,76,2,0,1107,929,-1199.0,False
saturation,2.0,19,831,1,0,185,1195.0,4.077,76,2,0,1108,929,-1195.0,False
saturation,2.0,19,832,1,0,185,1192.0,4.112,75,2,0,1108,929,-1192.0,False
saturation,2.0,19,833,1,0,190,1200.0,3.978,84,2,0,1113,929,-1200.0,False
saturation,2.0,19,834,1,0,190,1265.0,3.987,80,2,0,1114,930,-1265.0,False
saturation,2.0,19,835,1,0,190,1258.0,4.031,79,2,0,1115,931,-1258.0,False
saturation,2.0,19,836,1,0,190,1267.0,4.128,82,2,0,1115,931,-1267.0,False
saturation,2.0,19,837,1,0,191,1315.0,4.142,84,2,0,1116,931,-1315.0,False
saturation,2.0,19,838,1,0,190,1369.0,4.054,88,2,0,1117,933,-1369.0,False
saturation,2.0,19,839,1,0,190,1346.0,4.086,84,2,0,1117,933,-1346.0,False
saturation,2.0,19,840,1,0,189,1377.0,4.068,87,2,0,1117,934,-1377.0,False
saturation,2.0,19,841,1,0,192,1373.0,3.908,91,2,0,1122,936,-1373.0,False
saturation,2.0,19,842,1,0,191,1358.0,3.909,85,2,0,1122,937,-1358.0,False
saturation,2.0,19,843,1,0,191,1354.0,3.811,86,2,0,1124,939,-1354.0,False
saturation,2.0,19,844,1,0,191,1330.0,3.712,89,2,0,1127,942,-1330.0,False
saturation,2.0,19,845,1,0,189,1368.0,3.775,89,2,0,1127,944,-1368.0,False
saturation,2.0,19,846,1,0,190,1373.0,3.793,89,2,0,1129,945,-1373.0,False
saturation,2.0,19,847,1,0,192,1379.0,3.798,91,2,0,1132,946,-1379.0,False
saturation,2.0,19,848,1,0,191,1423.0,3.838,89,2,0,1132,947,-1423.0,False
saturation,2.0,19,849,1,0,191,1466.0,3.866,90,2,0,1133,948,-1466.0,False
saturation,2.0,19,850,1,0,194,1477.0,3.814,92,2,0,1137,949,-1477.0,False
saturation,2.0,19,851,1,0,192,1513.0,3.818,93,2,0,1137,951,-1513.0,False
saturation,2.0,19,852,1,0,191,1506.0,3.781,93,2,0,1138,953,-1506.0,False
saturation,2.0,19,853,1,0,190,1514.0,3.84,91,2,0,1138,954,-1514.0,False
saturation,2.0,19,854,1,0,188,1564.0,3.864,92,2,0,1138,956,-1564.0,False
saturation,2.0,19,855,1,0,188,1612.0,3.848,93,2,0,1139,957,-1612.0,False
saturation,2.0,19,856,1,0,186,1655.0,3.828,91,2,0,1139,959,-1655.0,False
saturation,2.0,20,857,0,1,184,1712.0,3.778,89,3,1,1139,961,0.0,False
saturation,2.0,20,858,0,1,181,1787.0,3.577,93,3,1,1140,965,0.0,False
saturation,2.0,20,859,0,1,186,1866.0,3.422,100,3,1,1145,965,0.0,False
saturation,2.0,20,860,0,1,186,1650.0,3.429,88,0,2,1146,966,-1650.0,False
saturation,2.0,20,861,0,1,185,1458.0,3.391,84,0,2,1147,968,-1458.0,False
saturation,2.0,20,862,0,1,184,1322.0,3.433,79,0,2,1148,970,-1322.0,False
saturation,2.0,20,863,0,1,182,1252.0,3.422,71,0,2,1148,972,-1252.0,False
saturation,2.0,20,864,0,1,183,1214.0,3.505,71,0,2,1149,972,-1214.0,False
saturation,2.0,20,865,0,1,183,1181.0,3.549,67,0,2,1150,973,-1181.0,False
saturation,2.0,20,866,0,1,181,1171.0,3.591,69,0,2,1150,975,-1171.0,False
saturation,2.0,20,867,0,1,186,1195.0,3.626,75,0,2,1155,975,-1195.0,False
saturation,2.0,20,868,0,1,186,1180.0,3.753,73,0,2,1156,976,-1180.0,False
saturation,2.0,20,869,0,1,186,1171.0,3.945,75,0,2,1156,976,-1171.0,False
saturation,2.0,20,870,0,1,186,1166.0,3.913,79,0,2,1157,977,-1166.0,False
saturation,2.0,20,871,0,1,186,1172.0,3.886,81,0,2,1158,978,-1172.0,False
saturation,2.0,20,872,0,1,186,1207.0,3.988,81,0,2,1158,978,-1207.0,False
saturation,2.0,20,873,0,1,186,1232.0,4.062,82,0,2,1159,979,-1232.0,False
saturation,2.0,20,874,0,1,187,1214.0,4.146,78,0,2,1160,979,-1214.0,False
saturation,2.0,20,875,0,1,187,1204.0,4.175,75,0,2,1160,979,-1204.0,False
saturation,2.0,20,876,0,1,192,1196.0,4.049,79,0,2,1165,979,-1196.0,False
saturation,2.0,20,877,0,1,193,1172.0,4.034,75,0,2,1167,980,-1172.0,False
saturation,2.0,20,878,0,1,194,1168.0,4.067,74,0,2,1168,980,-1168.0,False
saturation,2.0,20,879,0,1,192,1209.0,4.038,74,0,2,1168,982,-1209.0,False
saturation,2.0,20,880,0,1,193,1196.0,4.09,77,0,2,1169,982,-1196.0,False
saturation,2.0,20,881,0,1,198,1183.0,4.184,80,0,2,1174,982,-1183.0,False
saturation,2.0,20,882,0,1,195,1189.0,4.162,75,0,2,1174,985,-1189.0,False
saturation,2.0,20,883,0,1,197,1233.0,4.135,79,0,2,1176,985,-1233.0,False
saturation,2.0,20,884,0,1,200,1282.0,4.013,84,0,2,1180,986,-1282.0,False
saturation,2.0,20,885,0,1,198,1296.0,3.941,81,0,2,1180,988,-1296.0,False
saturation,2.0,20,886,0,1,200,1304.0,3.85,84,0,2,1184,990,-1304.0,False
saturation,2.0,20,887,0,1,202,1355.0,3.951,86,0,2,1186,990,-1355.0,False
saturation,2.0,20,888,0,1,200,1374.0,3.961,86,0,2,1186,992,-1374.0,False
saturation,2.0,20,889,0,1,201,1397.0,3.926,90,0,2,1188,993,-1397.0,False
saturation,2.0,20,890,0,1,199,1366.0,3.883,89,0,2,1189,996,-1366.0,False
saturation,2.0,20,891,0,1,199,1368.0,3.979,89,0,2,1189,996,-1368.0,False
saturation,2.0,20,892,0,1,199,1377.0,3.971,91,0,2,1190,997,-1377.0,False
saturation,2.0,20,893,0,1,201,1416.0,3.774,94,0,2,1194,999,-1416.0,False
saturation,2.0,20,894,0,1,199,1463.0,3.819,91,0,2,1194,1001,-1463.0,False
saturation,2.0,20,895,0,1,198,1489.0,3.755,95,0,2,1195,1003,-1489.0,False
saturation,2.0,20,896,0,1,198,1489.0,3.747,95,0,2,1196,1004,-1489.0,False
saturation,2.0,20,897,0,1,195,1531.0,3.736,93,0,2,1196,1007,-1531.0,False
saturation,2.0,20,898,0,1,195,1569.0,3.859,91,0,2,1196,1007,-1569.0,False
saturation,2.0,20,899,0,1,194,1612.0,3.805,91,0,2,1197,1009,-1612.0,False
saturation,2.0,20,900,0,1,191,1666.0,3.716,92,0,2,1197,1012,-1666.0,False
saturation,2.0,20,901,0,1,194,1745.0,3.576,97,0,2,1201,1013,-1745.0,False
saturation,2.0,21,902,1,0,190,1820.0,3.286,95,1,3,1202,1018,0.0,False
saturation,2.0,21,903,1,0,189,1889.0,3.254,96,1,3,1202,1019,0.0,False
saturation,2.0,21,904,1,0,188,1969.0,3.155,98,1,3,1202,1020,0.0,False
saturation,2.0,21,905,1,0,187,1761.0,2.998,97,2,0,1204,1023,-1761.0,False
saturation,2.0,21,906,1,0,188,1559.0,3.128,91,2,0,1205,1023,-1559.0,False
saturation,2.0,21,907,1,0,186,1422.0,3.126,88,2,0,1205,1025,-1422.0,False
saturation,2.0,21,908,1,0,187,1352.0,3.216,84,2,0,1206,1025,-1352.0,False
saturation,2.0,21,909,1,0,186,1306.0,3.216,76,2,0,1207,1027,-1306.0,False
saturation,2.0,21,910,1,0,190,1284.0,3.254,80,2,0,1211,1027,-1284.0,False
saturation,2.0,21,911,1,0,189,1268.0,3.319,79,2,0,1212,1029,-1268.0,False
saturation,2.0,21,912,1,0,190,1270.0,3.524,81,2,0,1213,1029,-1270.0,False
saturation,2.0,21,913,1,0,190,1261.0,3.726,83,2,0,1213,1029,-1261.0,False
saturation,2.0,21,914,1,0,191,1298.0,3.874,86,2,0,1214,1029,-1298.0,False
saturation,2.0,21,915,1,0,193,1294.0,3.822,89,2,0,1216,1029,-1294.0,False
saturation,2.0,21,916,1,0,193,1328.0,3.877,87,2,0,1216,1029,-1328.0,False
saturation,2.0,21,917,1,0,193,1328.0,3.909,88,2,0,1216,1029,-1328.0,False
saturation,2.0,21,918,1,0,195,1329.0,3.885,90,2,0,1218,1029,-1329.0,False
saturation,2.0,21,919,1,0,198,1347.0,3.811,94,2,0,1222,1030,-1347.0,False
saturation,2.0,21,920,1,0,198,1348.0,3.865,92,2,0,1222,1030,-1348.0,False
saturation,2.0,21,921,1,0,200,1318.0,3.969,89,2,0,1224,1030,-1318.0,False
saturation,2.0,21,922,1,0,206,1315.0,3.974,93,2,0,1230,1030,-1315.0,False
saturation,2.0,21,923,1,0,205,1358.0,4.004,89,2,0,1230,1031,-1358.0,False
saturation,2.0,21,924,1,0,204,1365.0,4.061,89,2,0,1230,1032,-1365.0,False
saturation,2.0,21,925,1,0,208,1443.0,3.961,94,2,0,1235,1033,-1443.0,False
saturation,2.0,21,926,1,0,206,1405.0,3.969,88,2,0,1235,1035,-1405.0,False
