decision,step,action_j1,action_j2,action_j3,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J3_phase,E1_queue_J1_J2,neg_E1_queue_J2_J1,E2_queue_J2_J3,neg_E2_queue_J3_J2,departed_cumulative,arrived_cumulative,reward,done
26,1153,0,1,0,84,190.0,8.164,23,0,2,0,0,0,0,0,1095,1011,-190.0,False
26,1154,0,1,0,84,206.0,7.997,17,0,2,0,0,0,0,0,1096,1012,-206.0,False
26,1155,0,1,0,84,223.0,8.034,17,0,2,0,0,0,0,0,1096,1012,-223.0,False
26,1156,0,1,0,84,241.0,7.951,18,0,2,0,0,0,0,0,1096,1012,-241.0,False
26,1157,0,1,0,85,260.0,7.672,20,0,2,0,0,1,0,0,1097,1012,-260.0,False
26,1158,0,1,0,85,282.0,7.372,22,0,2,0,0,2,2,0,1097,1012,-282.0,False
26,1159,0,1,0,86,305.0,7.062,24,0,2,0,0,2,2,0,1098,1012,-305.0,False
26,1160,0,1,0,86,331.0,7.072,26,0,2,0,0,3,3,0,1098,1012,-331.0,False
26,1161,0,1,0,87,360.0,6.782,30,0,2,0,0,3,5,0,1099,1012,-360.0,False
26,1162,0,1,0,85,392.0,6.403,32,0,2,0,0,4,5,0,1099,1014,-392.0,False
26,1163,0,1,0,85,426.0,5.931,34,0,2,0,0,6,5,0,1099,1014,-426.0,False
26,1164,0,1,0,85,461.0,5.34,36,0,2,0,0,7,5,0,1100,1015,-461.0,False
26,1165,0,1,0,92,499.0,4.557,45,0,2,0,0,7,7,0,1107,1015,-499.0,False
26,1166,0,1,0,92,540.0,4.305,41,0,2,0,0,9,7,0,1107,1015,-540.0,False
26,1167,0,1,0,92,582.0,4.067,42,0,2,0,0,9,8,0,1107,1015,-582.0,False
26,1168,0,1,0,91,628.0,3.726,46,0,2,0,0,11,10,0,1107,1016,-628.0,False
26,1169,0,1,0,93,677.0,3.444,51,0,2,0,0,11,11,0,1109,1016,-677.0,False
26,1170,0,1,0,93,730.0,3.374,53,0,2,0,0,13,13,0,1109,1016,-730.0,False
27,1171,1,0,1,93,786.0,3.227,56,1,3,1,0,15,14,0,1109,1016,0.0,False
27,1172,1,0,1,93,841.0,3.233,56,1,3,1,0,15,14,0,1109,1016,0.0,False
27,1173,1,0,1,94,903.0,3.069,63,1,3,1,0,17,15,0,1110,1016,0.0,False
27,1174,1,0,1,93,614.0,3.001,53,2,0,2,0,15,15,0,1111,1018,-614.0,False
27,1175,1,0,1,92,429.0,3.347,42,2,0,2,0,13,14,0,1111,1019,-429.0,False
27,1176,1,0,1,92,310.0,3.888,36,2,0,2,0,11,14,0,1111,1019,-310.0,False
27,1177,1,0,1,98,216.0,4.162,36,2,0,2,0,9,13,0,1118,1020,-216.0,False
27,1178,1,0,1,98,150.0,5.07,22,2,0,2,0,7,12,0,1118,1020,-150.0,False
27,1179,1,0,1,99,105.0,6.033,18,2,0,2,0,5,10,0,1119,1020,-105.0,False
27,1180,1,0,1,99,80.0,7.019,12,2,0,2,0,4,8,0,1119,1020,-80.0,False
27,1181,1,0,1,100,54.0,7.756,9,2,0,2,0,2,6,0,1120,1020,-54.0,False
27,1182,1,0,1,100,25.0,8.483,4,2,0,2,0,0,4,0,1120,1020,-25.0,False
27,1183,1,0,1,100,13.0,9.172,2,2,0,2,0,0,2,0,1120,1020,-13.0,False
27,1184,1,0,1,101,0.0,9.689,1,2,0,2,0,0,0,0,1121,1020,-0.0,False
27,1185,1,0,1,102,2.0,10.046,3,2,0,2,0,0,0,0,1122,1020,-2.0,False
27,1186,1,0,1,100,4.0,10.436,2,2,0,2,0,0,0,0,1122,1022,-4.0,False
27,1187,1,0,1,100,7.0,10.691,3,2,0,2,0,0,0,0,1122,1022,-7.0,False
27,1188,1,0,1,98,10.0,10.986,3,2,0,2,0,0,0,0,1122,1024,-10.0,False
27,1189,1,0,1,105,14.0,10.429,11,2,0,2,0,0,0,0,1129,1024,-14.0,False
27,1190,1,0,1,106,18.0,10.526,5,2,0,2,0,0,0,0,1130,1024,-18.0,False
27,1191,1,0,1,106,22.0,10.788,4,2,0,2,0,0,0,0,1130,1024,-22.0,False
27,1192,1,0,1,106,26.0,10.973,4,2,0,2,0,0,0,0,1130,1024,-26.0,False
27,1193,1,0,1,106,30.0,10.976,5,2,0,2,0,0,0,0,1131,1025,-30.0,False
27,1194,1,0,1,105,34.0,10.855,4,2,0,2,0,0,0,0,1131,1026,-34.0,False
27,1195,1,0,1,104,38.0,10.775,5,2,0,2,0,0,0,0,1132,1028,-38.0,False
27,1196,1,0,1,102,42.0,10.869,4,2,0,2,0,0,0,0,1132,1030,-42.0,False
27,1197,1,0,1,102,47.0,10.777,6,2,0,2,0,0,0,0,1133,1031,-47.0,False
27,1198,1,0,1,101,55.0,10.798,8,2,0,2,0,0,0,0,1133,1032,-55.0,False
27,1199,1,0,1,101,63.0,10.641,8,2,0,2,0,0,0,0,1133,1032,-63.0,False
27,1200,1,0,1,98,71.0,10.275,9,2,0,2,0,0,0,0,1134,1036,-71.0,False
27,1201,1,0,1,104,79.0,9.436,15,2,0,2,0,0,0,0,1141,1037,-79.0,False
27,1202,1,0,1,102,88.0,9.449,9,2,0,2,0,0,0,1,1141,1039,-88.0,False
27,1203,1,0,1,101,99.0,9.297,11,2,0,2,1,0,0,2,1141,1040,-99.0,False
27,1204,1,0,1,98,111.0,9.053,12,2,0,2,1,0,0,3,1141,1043,-111.0,False
27,1205,1,0,1,100,125.0,8.626,16,2,0,2,2,0,0,4,1143,1043,-125.0,False
27,1206,1,0,1,98,140.0,8.224,15,2,0,2,3,0,0,4,1143,1045,-140.0,False
27,1207,1,0,1,98,158.0,7.916,18,2,0,2,4,0,0,6,1143,1045,-158.0,False
27,1208,1,0,1,97,178.0,7.569,20,2,0,2,5,0,0,7,1143,1046,-178.0,False
27,1209,1,0,1,97,202.0,7.204,25,2,0,2,6,0,0,8,1144,1047,-202.0,False
27,1210,1,0,1,95,229.0,6.918,28,2,0,2,7,0,0,8,1145,1050,-229.0,False
27,1211,1,0,1,92,259.0,6.691,30,2,0,2,8,0,0,10,1145,1053,-259.0,False
27,1212,1,0,1,89,291.0,6.426,32,2,0,2,10,0,0,10,1145,1056,-291.0,False
27,1213,1,0,1,95,325.0,5.878,41,2,0,2,10,0,0,12,1152,1057,-325.0,False
27,1214,1,0,1,92,362.0,5.796,37,2,0,2,12,0,0,13,1152,1060,-362.0,False
27,1215,1,0,1,92,399.0,5.744,38,2,0,2,12,0,0,13,1153,1061,-399.0,False
28,1216,0,1,0,88,438.0,5.543,39,3,1,3,14,0,0,13,1153,1065,0.0,False
28,1217,0,1,0,88,479.0,5.298,42,3,1,3,15,0,0,14,1154,1066,0.0,False
28,1218,0,1,0,85,520.0,5.004,41,3,1,3,15,0,0,14,1154,1069,0.0,False
28,1219,0,1,0,85,274.0,5.167,30,0,2,0,14,0,0,12,1154,1069,-274.0,False
28,1220,0,1,0,84,203.0,5.226,28,0,2,0,15,0,0,10,1155,1071,-203.0,False
28,1221,0,1,0,83,173.0,5.463,24,0,2,0,13,0,0,8,1156,1073,-173.0,False
28,1222,0,1,0,82,142.0,6.025,19,0,2,0,11,0,0,6,1156,1074,-142.0,False
28,1223,0,1,0,79,112.0,6.427,16,0,2,0,9,0,0,4,1156,1077,-112.0,False
28,1224,0,1,0,79,84.0,7.148,15,0,2,0,8,0,0,2,1156,1077,-84.0,False
28,1225,0,1,0,86,57.0,7.163,19,0,2,0,6,0,0,0,1163,1077,-57.0,False
28,1226,0,1,0,87,51.0,7.665,11,0,2,0,4,0,0,0,1164,1077,-51.0,False
28,1227,0,1,0,87,45.0,8.212,9,0,2,0,2,0,0,0,1164,1077,-45.0,False
28,1228,0,1,0,87,41.0,8.667,8,0,2,0,0,0,0,0,1164,1077,-41.0,False
28,1229,0,1,0,88,49.0,9.029,9,0,2,0,0,0,0,0,1165,1077,-49.0,False
28,1230,0,1,0,88,57.0,9.395,8,0,2,0,0,0,0,0,1165,1077,-57.0,False
28,1231,0,1,0,89,65.0,9.599,9,0,2,0,0,0,0,0,1166,1077,-65.0,False
28,1232,0,1,0,89,74.0,9.825,9,0,2,0,0,0,0,0,1166,1077,-74.0,False
28,1233,0,1,0,90,84.0,9.843,11,0,2,0,0,0,0,0,1167,1077,-84.0,False
28,1234,0,1,0,90,94.0,9.982,10,0,2,0,0,0,0,0,1167,1077,-94.0,False
28,1235,0,1,0,90,105.0,10.108,11,0,2,0,0,0,0,0,1167,1077,-105.0,False
28,1236,0,1,0,91,119.0,10.093,15,0,2,0,0,0,0,0,1168,1077,-119.0,False
28,1237,0,1,0,93,133.0,9.274,21,0,2,0,0,0,0,0,1175,1082,-133.0,False
28,1238,0,1,0,92,147.0,9.363,14,0,2,0,0,0,0,0,1175,1083,-147.0,False
28,1239,0,1,0,88,162.0,9.338,15,0,2,0,0,0,0,0,1175,1087,-162.0,False
28,1240,0,1,0,86,177.0,9.42,15,0,2,0,0,0,0,0,1175,1089,-177.0,False
28,1241,0,1,0,85,193.0,9.229,18,0,2,0,0,0,0,0,1177,1092,-193.0,False
28,1242,0,1,0,85,209.0,9.409,16,0,2,0,0,0,0,0,1177,1092,-209.0,False
28,1243,0,1,0,84,225.0,9.26,16,0,2,0,0,0,0,0,1177,1093,-225.0,False
28,1244,0,1,0,84,241.0,9.009,16,0,2,0,0,0,0,0,1177,1093,-241.0,False
28,1245,0,1,0,85,258.0,8.512,18,0,2,0,0,0,0,0,1178,1093,-258.0,False
28,1246,0,1,0,82,279.0,7.93,22,0,2,0,0,0,0,0,1179,1097,-279.0,False
28,1247,0,1,0,82,302.0,7.62,23,0,2,0,0,2,0,0,1179,1097,-302.0,False
28,1248,0,1,0,82,327.0,7.271,25,0,2,0,0,2,2,0,1179,1097,-327.0,False
28,1249,0,1,0,89,354.0,6.284,34,0,2,0,0,3,3,0,1186,1097,-354.0,False
28,1250,0,1,0,89,383.0,6.195,29,0,2,0,0,4,4,0,1186,1097,-383.0,False
28,1251,0,1,0,90,415.0,5.915,33,0,2,0,0,6,4,0,1187,1097,-415.0,False
28,1252,0,1,0,90,448.0,5.579,33,0,2,0,0,6,5,0,1187,1097,-448.0,False
28,1253,0,1,0,91,481.0,5.191,34,0,2,0,0,6,5,0,1188,1097,-481.0,False
28,1254,0,1,0,91,517.0,4.801,36,0,2,0,0,8,6,0,1188,1097,-517.0,False
28,1255,0,1,0,91,559.0,4.578,42,0,2,0,0,10,8,0,1188,1097,-559.0,False
28,1256,0,1,0,92,602.0,4.361,44,0,2,0,0,11,8,0,1189,1097,-602.0,False
28,1257,0,1,0,93,652.0,4.051,51,0,2,0,0,13,10,0,1190,1097,-652.0,False
28,1258,0,1,0,92,705.0,3.652,53,0,2,0,0,14,12,0,1190,1098,-705.0,False
28,1259,0,1,0,90,760.0,3.306,55,0,2,0,0,16,12,0,1190,1100,-760.0,False
28,1260,0,1,0,90,818.0,3.156,58,0,2,0,0,16,14,0,1190,1100,-818.0,False
29,1261,1,0,1,96,879.0,2.727,68,1,3,1,0,17,15,0,1197,1101,0.0,False
29,1262,1,0,1,97,942.0,2.729,64,1,3,1,0,17,16,0,1198,1101,0.0,False
29,1263,1,0,1,97,1007.0,2.791,65,1,3,1,0,17,18,0,1198,1101,0.0,False
29,1264,1,0,1,97,687.0,3.058,54,2,0,2,0,15,17,0,1198,1101,-687.0,False
29,1265,1,0,1,98,477.0,3.378,45,2,0,2,0,13,17,0,1199,1101,-477.0,False
29,1266,1,0,1,98,346.0,3.908,36,2,0,2,0,11,15,0,1199,1101,-346.0,False
29,1267,1,0,1,99,253.0,4.466,30,2,0,2,0,9,13,0,1200,1101,-253.0,False
29,1268,1,0,1,99,178.0,5.193,24,2,0,2,0,7,12,0,1200,1101,-178.0,False
29,1269,1,0,1,100,133.0,5.888,19,2,0,2,0,5,10,0,1201,1101,-133.0,False
29,1270,1,0,1,98,102.0,6.627,14,2,0,2,0,3,8,0,1201,1103,-102.0,False
29,1271,1,0,1,98,80.0,7.427,13,2,0,2,0,1,8,0,1201,1103,-80.0,False
29,1272,1,0,1,98,60.0,8.2,11,2,0,2,0,0,6,0,1202,1104,-60.0,False
29,1273,1,0,1,105,50.0,8.254,15,2,0,2,0,0,4,0,1209,1104,-50.0,False
29,1274,1,0,1,105,42.0,8.959,6,2,0,2,0,0,2,0,1209,1104,-42.0,False
29,1275,1,0,1,105,25.0,9.686,4,2,0,2,0,0,0,0,1209,1104,-25.0,False
29,1276,1,0,1,105,29.0,10.211,4,2,0,2,0,0,0,0,1209,1104,-29.0,False
29,1277,1,0,1,106,33.0,10.464,6,2,0,2,0,0,0,0,1211,1105,-33.0,False
29,1278,1,0,1,106,37.0,10.789,4,2,0,2,0,0,0,0,1211,1105,-37.0,False
29,1279,1,0,1,106,41.0,11.057,4,2,0,2,0,0,0,0,1211,1105,-41.0,False
29,1280,1,0,1,106,45.0,11.186,4,2,0,2,0,0,0,0,1211,1105,-45.0,False
29,1281,1,0,1,107,49.0,11.19,5,2,0,2,0,0,0,0,1212,1105,-49.0,False
29,1282,1,0,1,107,56.0,11.159,8,2,0,2,0,0,0,0,1213,1106,-56.0,False
29,1283,1,0,1,105,64.0,11.158,8,2,0,2,0,0,0,0,1213,1108,-64.0,False
29,1284,1,0,1,102,72.0,11.163,8,2,0,2,0,0,0,0,1213,1111,-72.0,False
29,1285,1,0,1,107,80.0,10.426,15,2,0,2,0,0,0,0,1220,1113,-80.0,False
29,1286,1,0,1,107,88.0,10.613,8,2,0,2,0,0,0,0,1220,1113,-88.0,False
29,1287,1,0,1,107,96.0,10.688,9,2,0,2,0,0,0,0,1221,1114,-96.0,False
29,1288,1,0,1,106,104.0,10.826,8,2,0,2,0,0,0,0,1221,1115,-104.0,False
29,1289,1,0,1,107,112.0,10.729,9,2,0,2,0,0,0,0,1222,1115,-112.0,False
29,1290,1,0,1,103,120.0,10.474,8,2,0,2,0,0,0,0,1222,1119,-120.0,False
29,1291,1,0,1,103,128.0,10.15,8,2,0,2,0,0,0,0,1222,1119,-128.0,False
29,1292,1,0,1,103,138.0,9.73,11,2,0,2,0,0,0,0,1223,1120,-138.0,False
29,1293,1,0,1,103,151.0,9.336,14,2,0,2,2,0,0,0,1224,1121,-151.0,False
29,1294,1,0,1,100,168.0,8.975,17,2,0,2,3,0,0,2,1224,1124,-168.0,False
29,1295,1,0,1,98,186.0,8.644,18,2,0,2,3,0,0,3,1224,1126,-186.0,False
29,1296,1,0,1,96,206.0,8.326,20,2,0,2,3,0,0,5,1224,1128,-206.0,False
29,1297,1,0,1,102,229.0,7.497,30,2,0,2,5,0,0,6,1231,1129,-229.0,False
29,1298,1,0,1,101,254.0,7.259,26,2,0,2,6,0,0,7,1232,1131,-254.0,False
29,1299,1,0,1,98,281.0,6.968,27,2,0,2,7,0,0,8,1232,1134,-281.0,False
29,1300,1,0,1,96,310.0,6.671,29,2,0,2,9,0,0,8,1232,1136,-310.0,False
29,1301,1,0,1,93,341.0,6.22,32,2,0,2,9,0,0,10,1233,1140,-341.0,False
29,1302,1,0,1,92,374.0,6.18,33,2,0,2,11,0,0,10,1233,1141,-374.0,False
29,1303,1,0,1,90,410.0,5.808,37,2,0,2,12,0,0,12,1234,1144,-410.0,False
29,1304,1,0,1,90,448.0,5.751,38,2,0,2,13,0,0,13,1234,1144,-448.0,False
29,1305,1,0,1,88,489.0,5.358,42,2,0,2,14,0,0,14,1235,1147,-489.0,False
30,1306,0,1,0,87,533.0,5.267,44,3,1,3,16,0,0,14,1235,1148,0.0,False
30,1307,0,1,0,85,578.0,5.049,45,3,1,3,16,0,0,14,1235,1150,0.0,False
30,1308,0,1,0,84,625.0,4.725,48,3,1,3,17,0,0,14,1236,1152,0.0,False
30,1309,0,1,0,89,336.0,4.464,44,0,2,0,16,0,0,13,1243,1154,-336.0,False
30,1310,0,1,0,88,220.0,4.974,25,0,2,0,14,0,0,11,1243,1155,-220.0,False
30,1311,0,1,0,87,188.0,5.459,23,0,2,0,13,0,0,9,1243,1156,-188.0,False
30,1312,0,1,0,87,154.0,6.154,19,0,2,0,11,0,0,7,1243,1156,-154.0,False
30,1313,0,1,0,89,122.0,6.606,18,0,2,0,9,0,0,5,1245,1156,-122.0,False
30,1314,0,1,0,88,89.0,7.262,12,0,2,0,7,0,0,3,1245,1157,-89.0,False
30,1315,0,1,0,88,57.0,7.918,10,0,2,0,6,0,0,1,1245,1157,-57.0,False
30,1316,0,1,0,86,37.0,8.322,7,0,2,0,4,0,0,0,1245,1159,-37.0,False
30,1317,0,1,0,87,26.0,8.696,7,0,2,0,2,0,0,0,1246,1159,-26.0,False
30,1318,0,1,0,87,22.0,8.826,7,0,2,0,1,0,0,0,1247,1160,-22.0,False
30,1319,0,1,0,87,27.0,9.225,6,0,2,0,0,0,0,0,1247,1160,-27.0,False
30,1320,0,1,0,87,34.0,9.487,7,0,2,0,0,0,0,0,1247,1160,-34.0,False
30,1321,0,1,0,93,41.0,9.024,14,0,2,0,0,0,0,0,1254,1161,-41.0,False
30,1322,0,1,0,93,49.0,9.424,8,0,2,0,0,0,0,0,1254,1161,-49.0,False
30,1323,0,1,0,94,57.0,9.64,9,0,2,0,0,0,0,0,1255,1161,-57.0,False
30,1324,0,1,0,94,65.0,9.987,8,0,2,0,0,0,0,0,1255,1161,-65.0,False
30,1325,0,1,0,95,74.0,10.047,10,0,2,0,0,0,0,0,1256,1161,-74.0,False
30,1326,0,1,0,95,83.0,10.214,9,0,2,0,0,0,0,0,1256,1161,-83.0,False
30,1327,0,1,0,91,93.0,10.228,10,0,2,0,0,0,0,0,1256,1165,-93.0,False
30,1328,0,1,0,89,104.0,10.101,12,0,2,0,0,0,0,0,1257,1168,-104.0,False
30,1329,0,1,0,88,117.0,9.938,14,0,2,0,0,0,0,0,1258,1170,-117.0,False
30,1330,0,1,0,84,130.0,9.917,13,0,2,0,0,0,0,0,1258,1174,-130.0,False
30,1331,0,1,0,82,143.0,9.946,13,0,2,0,0,0,0,0,1258,1176,-143.0,False
30,1332,0,1,0,81,157.0,9.924,14,0,2,0,0,0,0,0,1258,1177,-157.0,False
30,1333,0,1,0,86,171.0,9.033,21,0,2,0,0,0,0,0,1265,1179,-171.0,False
30,1334,0,1,0,87,185.0,8.888,15,0,2,0,0,0,0,0,1266,1179,-185.0,False
30,1335,0,1,0,87,199.0,8.826,14,0,2,0,0,0,0,0,1266,1179,-199.0,False
30,1336,0,1,0,86,214.0,8.574,15,0,2,0,0,0,0,0,1266,1180,-214.0,False
30,1337,0,1,0,87,232.0,8.101,19,0,2,0,0,0,1,0,1267,1180,-232.0,False
30,1338,0,1,0,87,251.0,7.701,19,0,2,0,0,0,2,0,1267,1180,-251.0,False
30,1339,0,1,0,87,272.0,7.247,22,0,2,0,0,1,2,0,1268,1181,-272.0,False
30,1340,0,1,0,87,296.0,6.941,24,0,2,0,0,2,3,0,1268,1181,-296.0,False
30,1341,0,1,0,88,323.0,6.546,28,0,2,0,0,3,4,0,1269,1181,-323.0,False
30,1342,0,1,0,87,355.0,6.043,32,0,2,0,0,5,5,0,1269,1182,-355.0,False
30,1343,0,1,0,85,391.0,5.512,36,0,2,0,0,6,7,0,1269,1184,-391.0,False
30,1344,0,1,0,86,429.0,5.053,39,0,2,0,0,6,9,0,1270,1184,-429.0,False
30,1345,0,1,0,92,469.0,4.172,47,0,2,0,0,8,9,0,1277,1185,-469.0,False
30,1346,0,1,0,92,512.0,3.998,43,0,2,0,0,9,11,0,1277,1185,-512.0,False
30,1347,0,1,0,92,558.0,3.81,46,0,2,0,0,10,12,0,1277,1185,-558.0,False
30,1348,0,1,0,92,606.0,3.608,48,0,2,0,0,12,12,0,1277,1185,-606.0,False
30,1349,0,1,0,94,657.0,3.452,53,0,2,0,0,13,14,0,1279,1185,-657.0,False
30,1350,0,1,0,94,712.0,3.338,55,0,2,0,0,15,15,0,1279,1185,-712.0,False
31,1351,1,0,1,94,769.0,3.191,57,1,3,1,0,16,16,0,1279,1185,0.0,False
31,1352,1,0,1,94,827.0,3.124,58,1,3,1,0,16,16,0,1279,1185,0.0,False
31,1353,1,0,1,95,888.0,2.989,62,1,3,1,0,16,18,0,1280,1185,0.0,False
31,1354,1,0,1,95,601.0,2.99,54,2,0,2,0,15,18,0,1281,1186,-601.0,False
31,1355,1,0,1,92,435.0,3.043,45,2,0,2,0,14,17,0,1281,1189,-435.0,False
31,1356,1,0,1,92,325.0,3.612,39,2,0,2,0,12,16,0,1281,1189,-325.0,False
31,1357,1,0,1,99,237.0,3.959,39,2,0,2,0,10,15,0,1288,1189,-237.0,False
31,1358,1,0,1,99,174.0,4.81,24,2,0,2,0,8,13,0,1288,1189,-174.0,False
31,1359,1,0,1,100,134.0,5.762,19,2,0,2,0,6,11,0,1289,1189,-134.0,False
31,1360,1,0,1,100,105.0,6.784,14,2,0,2,0,4,9,0,1289,1189,-105.0,False
31,1361,1,0,1,101,73.0,7.57,11,2,0,2,0,2,7,0,1290,1189,-73.0,False
31,1362,1,0,1,101,66.0,8.234,8,2,0,2,0,0,7,0,1290,1189,-66.0,False
31,1363,1,0,1,101,52.0,8.871,6,2,0,2,0,0,5,0,1290,1189,-52.0,False
31,1364,1,0,1,102,37.0,9.288,6,2,0,2,0,0,3,0,1291,1189,-37.0,False
31,1365,1,0,1,103,23.0,9.781,5,2,0,2,0,0,1,0,1292,1189,-23.0,False
31,1366,1,0,1,101,17.0,10.206,4,2,0,2,0,0,0,0,1292,1191,-17.0,False
31,1367,1,0,1,100,22.0,10.607,5,2,0,2,0,0,0,0,1292,1192,-22.0,False
31,1368,1,0,1,100,27.0,10.836,5,2,0,2,0,0,0,0,1292,1192,-27.0,False
31,1369,1,0,1,107,32.0,10.413,12,2,0,2,0,0,0,0,1299,1192,-32.0,False
31,1370,1,0,1,108,37.0,10.51,6,2,0,2,0,0,0,0,1300,1192,-37.0,False
31,1371,1,0,1,108,42.0,10.709,5,2,0,2,0,0,0,0,1300,1192,-42.0,False
31,1372,1,0,1,107,47.0,10.971,5,2,0,2,0,0,0,0,1300,1193,-47.0,False
31,1373,1,0,1,106,52.0,10.974,6,2,0,2,0,0,0,0,1301,1195,-52.0,False
31,1374,1,0,1,106,57.0,11.154,5,2,0,2,0,0,0,0,1301,1195,-57.0,False
31,1375,1,0,1,105,62.0,11.082,6,2,0,2,0,0,0,0,1302,1197,-62.0,False
31,1376,1,0,1,103,67.0,11.072,5,2,0,2,0,0,0,0,1302,1199,-67.0,False
31,1377,1,0,1,104,73.0,10.985,7,2,0,2,0,0,0,0,1303,1199,-73.0,False
31,1378,1,0,1,103,79.0,10.96,6,2,0,2,0,0,0,0,1303,1200,-79.0,False
