step,vehicle_count,total_waiting_time,mean_speed,phase,state
358,46,177.0,7.323628916945672,3,rrrGGgrrrGGg
359,47,188.0,7.390492742627529,3,rrrGGgrrrGGg
360,47,123.0,7.611530441645237,0,GGgrrrGGgrrr
361,48,64.0,7.690106370656715,0,GGgrrrGGgrrr
362,48,32.0,7.944776324448486,0,GGgrrrGGgrrr
363,48,19.0,8.133856520242249,0,GGgrrrGGgrrr
364,49,8.0,7.89526237711043,0,GGgrrrGGgrrr
365,47,1.0,7.772385054906447,0,GGgrrrGGgrrr
366,48,0.0,7.859437401610083,0,GGgrrrGGgrrr
367,49,2.0,7.871660123263534,0,GGgrrrGGgrrr
368,48,5.0,7.889935492571293,0,GGgrrrGGgrrr
369,46,8.0,7.721749635386277,0,GGgrrrGGgrrr
370,46,13.0,7.763782226755398,0,GGgrrrGGgrrr
371,47,18.0,7.6271893621615705,0,GGgrrrGGgrrr
372,47,24.0,7.428196668997577,0,GGgrrrGGgrrr
373,46,23.0,7.601277892081571,0,GGgrrrGGgrrr
374,45,22.0,7.854434219458911,0,GGgrrrGGgrrr
375,45,21.0,7.892108704766257,0,GGgrrrGGgrrr
376,43,25.0,7.586347113979226,0,GGgrrrGGgrrr
377,44,29.0,7.633099904623844,0,GGgrrrGGgrrr
378,44,33.0,7.320171277174731,0,GGgrrrGGgrrr
379,44,37.0,7.427697510554791,0,GGgrrrGGgrrr
380,44,43.0,7.61798477400361,0,GGgrrrGGgrrr
381,44,49.0,7.54411432453497,0,GGgrrrGGgrrr
382,44,52.0,7.670811035044547,0,GGgrrrGGgrrr
383,44,57.0,7.594358242563047,0,GGgrrrGGgrrr
384,43,64.0,7.6662135231155295,0,GGgrrrGGgrrr
385,42,72.0,7.526770399867714,0,GGgrrrGGgrrr
386,43,80.0,7.347963486937452,0,GGgrrrGGgrrr
387,45,90.0,7.074339256607056,0,GGgrrrGGgrrr
388,46,96.0,7.046845261580841,0,GGgrrrGGgrrr
389,46,101.0,7.169332616197405,0,GGgrrrGGgrrr
390,46,63.0,7.290447898160702,3,rrrGGgrrrGGg
391,46,33.0,7.563534760431418,3,rrrGGgrrrGGg
392,47,17.0,7.636719233768343,3,rrrGGgrrrGGg
393,48,8.0,7.411081078027447,3,rrrGGgrrrGGg
394,47,7.0,7.421798426658409,3,rrrGGgrrrGGg
395,47,11.0,7.60339812857922,3,rrrGGgrrrGGg
396,44,16.0,7.2741761182305735,3,rrrGGgrrrGGg
397,44,18.0,7.147332029220072,3,rrrGGgrrrGGg
398,44,20.0,6.982344408286402,3,rrrGGgrrrGGg
399,44,24.0,7.1422251816223135,3,rrrGGgrrrGGg
400,44,28.0,7.39934833753174,3,rrrGGgrrrGGg
401,44,32.0,7.52838402957449,3,rrrGGgrrrGGg
402,45,37.0,7.268326472958945,3,rrrGGgrrrGGg
403,46,42.0,7.308363723598989,3,rrrGGgrrrGGg
404,45,48.0,7.143774356498251,3,rrrGGgrrrGGg
405,45,54.0,7.537817276328918,3,rrrGGgrrrGGg
406,43,60.0,7.592929540204463,3,rrrGGgrrrGGg
407,43,66.0,7.365070951824532,3,rrrGGgrrrGGg
408,44,72.0,7.23919954258432,3,rrrGGgrrrGGg
409,43,78.0,7.220000978816021,3,rrrGGgrrrGGg
410,44,86.0,7.229464292162287,3,rrrGGgrrrGGg
411,44,94.0,7.45723576099008,3,rrrGGgrrrGGg
412,44,102.0,7.3560778257719255,3,rrrGGgrrrGGg
413,44,110.0,7.665846280868013,3,rrrGGgrrrGGg
414,43,119.0,7.720527113837639,3,rrrGGgrrrGGg
415,43,128.0,7.984354908468859,3,rrrGGgrrrGGg
416,45,137.0,7.88811674158722,3,rrrGGgrrrGGg
417,46,146.0,7.862560460996612,3,rrrGGgrrrGGg
418,46,155.0,7.9335741496800205,3,rrrGGgrrrGGg
419,46,164.0,8.11602414794747,3,rrrGGgrrrGGg
420,45,81.0,7.97731292955852,0,GGgrrrGGgrrr
421,45,41.0,7.872566786072848,0,GGgrrrGGgrrr
422,47,14.0,7.710244704538709,0,GGgrrrGGgrrr
423,45,7.0,7.612528881976259,0,GGgrrrGGgrrr
424,44,4.0,7.658145051582477,0,GGgrrrGGgrrr
425,44,5.0,7.846593581442774,0,GGgrrrGGgrrr
426,45,7.0,7.703533646844041,0,GGgrrrGGgrrr
427,46,11.0,7.697142718665879,0,GGgrrrGGgrrr
428,47,12.0,7.638351693272365,0,GGgrrrGGgrrr
429,47,15.0,7.561377712564706,0,GGgrrrGGgrrr
430,46,18.0,7.752069087127641,0,GGgrrrGGgrrr
431,45,21.0,7.662180255101074,0,GGgrrrGGgrrr
432,46,25.0,7.8111233858335245,0,GGgrrrGGgrrr
433,45,29.0,7.83707994371884,0,GGgrrrGGgrrr
434,45,33.0,7.759917056946016,0,GGgrrrGGgrrr
435,43,37.0,7.426263108565056,0,GGgrrrGGgrrr
436,42,42.0,7.341988924944572,0,GGgrrrGGgrrr
437,44,48.0,7.142641243668472,0,GGgrrrGGgrrr
438,43,55.0,7.1743064113140695,0,GGgrrrGGgrrr
439,41,63.0,7.085285683851193,0,GGgrrrGGgrrr
440,41,72.0,7.442145880196609,0,GGgrrrGGgrrr
441,41,77.0,7.362610117271977,0,GGgrrrGGgrrr
442,43,81.0,7.250929074593207,0,GGgrrrGGgrrr
443,43,88.0,7.229211784299453,0,GGgrrrGGgrrr
