step,vehicle_count,total_waiting_time,mean_speed,phase,queue_phase_0,queue_phase_3,state
394,52,53.0,6.486691010918809,0,0,7,GGgrrrGGgrrr
395,51,59.0,6.508455542222622,0,0,6,GGgrrrGGgrrr
396,51,65.0,6.671183188350579,0,0,6,GGgrrrGGgrrr
397,50,72.0,6.270162019196103,0,1,7,GGgrrrGGgrrr
398,50,79.0,6.50045546177565,0,0,7,GGgrrrGGgrrr
399,51,86.0,6.619075108414347,0,0,8,GGgrrrGGgrrr
400,50,94.0,6.7621911682696565,0,0,8,GGgrrrGGgrrr
401,48,102.0,6.742383036862962,0,0,8,GGgrrrGGgrrr
402,49,110.0,6.514624573867316,0,1,9,GGgrrrGGgrrr
403,49,118.0,6.809127729956855,0,0,8,GGgrrrGGgrrr
404,51,127.0,6.85204400510861,0,1,10,GGgrrrGGgrrr
405,51,136.0,7.255984223703913,0,0,9,GGgrrrGGgrrr
406,51,145.0,7.508787203784022,0,0,9,GGgrrrGGgrrr
407,52,154.0,7.547592839109975,0,1,9,GGgrrrGGgrrr
408,52,164.0,7.703212407687754,0,0,10,GGgrrrGGgrrr
409,53,174.0,7.686720996174911,0,0,11,GGgrrrGGgrrr
410,54,185.0,7.777063567820908,1,0,12,yyyrrryyyrrr
411,53,196.0,7.771087585494946,1,0,11,yyyrrryyyrrr
412,54,208.0,7.721477963552213,1,2,11,yyyrrryyyrrr
413,53,221.0,7.6083876450912795,2,2,11,rrrrrrrrrrrr
414,52,234.0,7.495492562894009,2,2,11,rrrrrrrrrrrr
415,50,165.0,7.366581277226147,3,3,9,rrrGGgrrrGGg
416,51,116.0,7.146185032262844,3,5,8,rrrGGgrrrGGg
417,51,72.0,7.0632615533140655,3,5,5,rrrGGgrrrGGg
418,50,45.0,7.137830778638002,3,4,4,rrrGGgrrrGGg
419,50,31.0,7.2997015885546155,3,4,2,rrrGGgrrrGGg
420,50,29.0,7.54898624144592,3,4,1,rrrGGgrrrGGg
421,50,32.0,7.446594406470113,3,4,1,rrrGGgrrrGGg
422,51,37.0,7.186549464162354,3,6,1,rrrGGgrrrGGg
423,51,43.0,7.3085592318237484,3,6,0,rrrGGgrrrGGg
424,50,49.0,7.361467314392161,3,6,0,rrrGGgrrrGGg
425,47,55.0,7.081978856815217,3,6,0,rrrGGgrrrGGg
426,48,61.0,6.990891242728478,3,6,1,rrrGGgrrrGGg
427,47,67.0,6.688782768235462,3,7,0,rrrGGgrrrGGg
428,47,75.0,6.46873544208811,3,9,0,rrrGGgrrrGGg
429,47,83.0,6.372546447725948,3,8,1,rrrGGgrrrGGg
430,46,91.0,6.379680126059048,3,8,0,rrrGGgrrrGGg
431,47,99.0,6.402233630189684,3,8,1,rrrGGgrrrGGg
432,46,107.0,6.006734764388932,3,9,0,rrrGGgrrrGGg
433,46,115.0,6.105127350290686,3,8,0,rrrGGgrrrGGg
434,45,124.0,5.919040402942508,3,9,0,rrrGGgrrrGGg
435,45,133.0,6.004606936024609,3,9,0,rrrGGgrrrGGg
436,45,143.0,6.038383417098714,3,9,0,rrrGGgrrrGGg
437,46,152.0,6.007293852907729,3,10,1,rrrGGgrrrGGg
438,47,162.0,5.974305191992965,3,11,0,rrrGGgrrrGGg
439,47,173.0,6.072994501867079,3,10,0,rrrGGgrrrGGg
440,47,185.0,6.313803462436725,3,11,0,rrrGGgrrrGGg
441,48,198.0,6.276865170757181,3,11,1,rrrGGgrrrGGg
442,49,212.0,6.262812169373044,3,12,1,rrrGGgrrrGGg
443,51,228.0,6.017040792877232,3,13,3,rrrGGgrrrGGg
444,51,238.0,6.038443302889991,3,12,2,rrrGGgrrrGGg
445,51,249.0,6.135570287386756,4,12,3,rrryyyrrryyy
446,50,259.0,5.943102681948338,4,12,2,rrryyyrrryyy
447,49,269.0,5.762866702494615,4,12,2,rrryyyrrryyy
448,50,280.0,5.64439653248626,5,13,2,rrrrrrrrrrrr
449,50,293.0,5.775079867255714,5,13,2,rrrrrrrrrrrr
450,50,191.0,5.678568375610887,0,10,3,GGgrrrGGgrrr
451,50,132.0,5.567766038803627,0,7,4,GGgrrrGGgrrr
452,48,79.0,5.517909306628682,0,5,3,GGgrrrGGgrrr
453,48,39.0,5.306102491493716,0,4,3,GGgrrrGGgrrr
454,49,30.0,5.315987231301455,0,3,3,GGgrrrGGgrrr
455,49,17.0,5.448983999155429,0,1,4,GGgrrrGGgrrr
456,49,20.0,5.21129562398829,0,0,5,GGgrrrGGgrrr
457,49,26.0,5.387170989354552,0,0,6,GGgrrrGGgrrr
458,49,35.0,5.219712825883461,0,1,7,GGgrrrGGgrrr
459,49,46.0,5.4227984615825156,0,0,8,GGgrrrGGgrrr
460,48,56.0,5.071332723207731,0,1,10,GGgrrrGGgrrr
461,48,69.0,5.170326179145694,0,2,9,GGgrrrGGgrrr
462,48,82.0,4.97631387157669,0,3,9,GGgrrrGGgrrr
463,49,91.0,5.07828291555659,0,4,10,GGgrrrGGgrrr
464,50,99.0,5.249944301733063,0,3,11,GGgrrrGGgrrr
465,50,107.0,5.612341600446468,0,2,11,GGgrrrGGgrrr
466,50,114.0,5.933052542129678,0,1,11,GGgrrrGGgrrr
467,50,121.0,6.1948652181876405,0,0,11,GGgrrrGGgrrr
468,51,132.0,6.3057363847746215,0,1,11,GGgrrrGGgrrr
469,50,143.0,6.220385014131762,0,0,11,GGgrrrGGgrrr
470,50,155.0,6.322575752164198,0,0,12,GGgrrrGGgrrr
471,50,167.0,6.461150879237943,0,0,12,GGgrrrGGgrrr
472,50,180.0,6.558372923676218,0,0,14,GGgrrrGGgrrr
473,51,193.0,6.709929163797575,0,1,13,GGgrrrGGgrrr
474,53,206.0,6.6572613993498155,0,1,14,GGgrrrGGgrrr
475,53,219.0,6.825826323191363,0,0,13,GGgrrrGGgrrr
476,52,232.0,6.899304735192941,0,0,13,GGgrrrGGgrrr
477,51,246.0,6.8337417613073175,0,0,14,GGgrrrGGgrrr
478,52,260.0,6.887499169179591,0,1,14,GGgrrrGGgrrr
479,52,274.0,7.157102680873921,0,0,14,GGgrrrGGgrrr
480,52,288.0,7.279951819983773,1,0,14,yyyrrryyyrrr
481,52,302.0,7.482508774998801,1,0,14,yyyrrryyyrrr
482,52,316.0,7.39279038782621,1,1,14,yyyrrryyyrrr
483,52,330.0,7.174779266535348,2,1,14,rrrrrrrrrrrr
484,54,345.0,6.931093981874448,2,0,17,rrrrrrrrrrrr
485,51,251.0,6.483498133642867,3,0,12,rrrGGgrrrGGg
486,50,208.0,6.467882462066781,3,0,9,rrrGGgrrrGGg
487,50,173.0,6.711250444845304,3,1,8,rrrGGgrrrGGg
488,50,149.0,6.5822201242691065,3,3,7,rrrGGgrrrGGg
489,50,125.0,6.6715214574711625,3,2,6,rrrGGgrrrGGg
490,51,100.0,6.5330319509646495,3,2,6,rrrGGgrrrGGg
491,51,74.0,6.549118928936266,3,2,4,rrrGGgrrrGGg
492,50,83.0,6.529133354346934,3,3,4,rrrGGgrrrGGg
493,52,58.0,6.3096067310197075,3,4,5,rrrGGgrrrGGg
494,50,44.0,6.098475601798534,3,3,3,rrrGGgrrrGGg
495,50,42.0,5.878059406205432,3,5,3,rrrGGgrrrGGg
496,49,43.0,5.881950681487481,3,5,3,rrrGGgrrrGGg
497,50,48.0,5.982247416540534,3,5,3,rrrGGgrrrGGg
498,50,50.0,5.952036514125757,3,6,2,rrrGGgrrrGGg
499,50,52.0,6.0959094647024745,3,5,3,rrrGGgrrrGGg
500,49,54.0,6.062451303858612,3,5,2,rrrGGgrrrGGg
501,49,56.0,5.847235667724211,3,5,3,rrrGGgrrrGGg
502,47,59.0,5.610759576100095,3,5,1,rrrGGgrrrGGg
503,48,65.0,5.676088322431615,3,6,3,rrrGGgrrrGGg
504,48,71.0,5.286698845838388,3,8,1,rrrGGgrrrGGg
505,48,76.0,5.511283700350771,3,6,1,rrrGGgrrrGGg
506,48,84.0,5.4130947105715785,3,7,2,rrrGGgrrrGGg
507,47,90.0,5.490448933716878,3,7,1,rrrGGgrrrGGg
508,46,96.0,5.65690260414217,3,7,0,rrrGGgrrrGGg
509,47,103.0,5.842793468153444,3,8,0,rrrGGgrrrGGg
510,47,111.0,6.017540911374406,3,8,0,rrrGGgrrrGGg
511,49,119.0,5.900484333052798,3,8,2,rrrGGgrrrGGg
512,49,128.0,6.03582980538826,3,9,0,rrrGGgrrrGGg
513,49,138.0,6.244517010370579,3,9,1,rrrGGgrrrGGg
514,49,146.0,6.451436214566787,3,9,0,rrrGGgrrrGGg
515,50,157.0,6.501775904991485,4,12,0,rrryyyrrryyy
516,52,168.0,6.337612653528457,4,12,1,rrryyyrrryyy
517,52,180.0,6.338004479568657,4,11,1,rrryyyrrryyy
518,52,192.0,6.349089648693564,5,11,1,rrrrrrrrrrrr
519,50,205.0,6.169916878185961,5,11,2,rrrrrrrrrrrr
520,52,125.0,6.124542697606119,0,10,5,GGgrrrGGgrrr
521,51,75.0,5.8460047889186555,0,6,5,GGgrrrGGgrrr
522,51,45.0,5.988457186002315,0,3,5,GGgrrrGGgrrr
523,51,22.0,6.111607268255809,0,0,5,GGgrrrGGgrrr
524,51,29.0,6.222154733022468,0,0,7,GGgrrrGGgrrr
525,51,36.0,6.212022595522496,0,1,7,GGgrrrGGgrrr
526,52,44.0,5.906237423451169,0,0,10,GGgrrrGGgrrr
527,52,53.0,5.933404612451373,0,0,8,GGgrrrGGgrrr
528,52,63.0,5.943924020468363,0,0,9,GGgrrrGGgrrr
529,51,76.0,5.859736633045916,0,0,10,GGgrrrGGgrrr
530,52,92.0,5.511605436509836,0,3,12,GGgrrrGGgrrr
531,52,109.0,5.343967755874976,0,2,13,GGgrrrGGgrrr
532,51,126.0,5.269015307663586,0,2,12,GGgrrrGGgrrr
533,50,144.0,5.246361605717717,0,3,12,GGgrrrGGgrrr
534,50,163.0,5.3908670777047885,0,3,13,GGgrrrGGgrrr
535,51,174.0,5.132921478323975,0,4,15,GGgrrrGGgrrr
536,52,177.0,5.183841382698893,0,3,15,GGgrrrGGgrrr
537,51,186.0,5.140230048209896,0,2,14,GGgrrrGGgrrr
538,52,194.0,5.22217816398455,0,2,14,GGgrrrGGgrrr
539,52,203.0,5.357439351619375,0,0,14,GGgrrrGGgrrr
540,53,219.0,5.1281201798012725,0,1,16,GGgrrrGGgrrr
541,54,235.0,5.1811054614374905,0,0,16,GGgrrrGGgrrr
542,54,248.0,5.3398480414557845,0,0,16,GGgrrrGGgrrr
543,54,266.0,5.618827412356496,0,0,17,GGgrrrGGgrrr
544,54,284.0,5.767302637409131,0,0,17,GGgrrrGGgrrr
545,55,302.0,5.7116792473447076,0,1,17,GGgrrrGGgrrr
546,57,320.0,5.582122381484997,0,0,19,GGgrrrGGgrrr
547,57,339.0,5.659145105508435,0,0,18,GGgrrrGGgrrr
548,57,352.0,5.824201459329908,0,0,18,GGgrrrGGgrrr
549,57,371.0,5.919545082140623,0,0,19,GGgrrrGGgrrr
550,58,390.0,5.856745784677569,1,1,19,yyyrrryyyrrr
551,57,409.0,5.6885627577441955,1,0,19,yyyrrryyyrrr
552,57,429.0,5.715826702663039,1,0,20,yyyrrryyyrrr
553,57,450.0,5.636241369854716,2,0,22,rrrrrrrrrrrr
554,57,471.0,5.643829382319603,2,0,22,rrrrrrrrrrrr
555,59,404.0,5.6631120914842805,3,2,18,rrrGGgrrrGGg
556,59,357.0,5.8790817704535225,3,0,16,rrrGGgrrrGGg
557,58,314.0,5.9155069423839794,3,1,15,rrrGGgrrrGGg
558,58,276.0,5.837579008972943,3,1,14,rrrGGgrrrGGg
559,55,242.0,5.409392880556885,3,2,11,rrrGGgrrrGGg
560,55,210.0,5.081809818834294,3,4,9,rrrGGgrrrGGg
561,55,182.0,5.029218491612091,3,3,7,rrrGGgrrrGGg
562,55,195.0,5.10228066196984,3,4,8,rrrGGgrrrGGg
563,56,170.0,5.177889763108082,3,4,8,rrrGGgrrrGGg
564,56,146.0,5.271736731397647,3,5,7,rrrGGgrrrGGg
565,58,120.0,5.119357004240323,3,6,6,rrrGGgrrrGGg
566,58,97.0,5.0286877427107095,3,6,4,rrrGGgrrrGGg
567,58,79.0,5.2123410848935885,3,5,4,rrrGGgrrrGGg
568,58,69.0,5.0705784013065465,3,6,4,rrrGGgrrrGGg
569,57,61.0,5.001816956206793,3,6,2,rrrGGgrrrGGg
570,57,60.0,5.13165548288563,3,6,1,rrrGGgrrrGGg
571,58,64.0,4.923084103722761,3,8,2,rrrGGgrrrGGg
572,57,72.0,5.043286187778814,3,7,1,rrrGGgrrrGGg
573,57,77.0,5.003914435490596,3,7,1,rrrGGgrrrGGg
574,57,85.0,5.2529907319419875,3,8,0,rrrGGgrrrGGg
575,56,93.0,5.345998052971526,3,8,0,rrrGGgrrrGGg
576,57,101.0,5.476913473402395,3,8,1,rrrGGgrrrGGg
577,58,110.0,5.604263566941859,3,10,0,rrrGGgrrrGGg
578,58,119.0,5.917502779495103,3,9,0,rrrGGgrrrGGg
579,58,128.0,6.215720560542606,3,9,0,rrrGGgrrrGGg
580,58,137.0,6.439002988104615,3,9,0,rrrGGgrrrGGg
581,58,146.0,6.3655968794995506,3,10,0,rrrGGgrrrGGg
582,58,155.0,6.410108815913156,3,10,0,rrrGGgrrrGGg
583,58,165.0,6.429480268729555,3,10,1,rrrGGgrrrGGg
584,58,175.0,6.524965738640154,3,10,0,rrrGGgrrrGGg
585,58,185.0,6.647500326512602,4,10,0,rrryyyrrryyy
586,59,196.0,6.525416817182067,4,10,2,rrryyyrrryyy
587,59,209.0,6.277015581260606,4,13,1,rrryyyrrryyy
588,59,222.0,6.288282210030152,5,12,1,rrrrrrrrrrrr
589,59,238.0,6.294593416705261,5,12,4,rrrrrrrrrrrr
590,61,163.0,6.124682308186982,0,10,6,GGgrrrGGgrrr
591,60,100.0,6.046816423350722,0,6,6,GGgrrrGGgrrr
592,62,57.0,5.989087486503927,0,4,8,GGgrrrGGgrrr
593,62,40.0,6.158064449809781,0,2,7,GGgrrrGGgrrr
594,61,43.0,6.118027376246972,0,1,9,GGgrrrGGgrrr
595,62,51.0,6.051057037748367,0,0,11,GGgrrrGGgrrr
596,61,62.0,5.683569444208395,0,0,11,GGgrrrGGgrrr
597,61,75.0,5.417684072007112,0,1,12,GGgrrrGGgrrr
598,61,87.0,5.419975544541691,0,0,12,GGgrrrGGgrrr
599,59,102.0,5.228626393623142,0,0,13,GGgrrrGGgrrr
600,59,118.0,5.252316569544356,0,1,13,GGgrrrGGgrrr
601,59,134.0,5.2244236164573525,0,1,13,GGgrrrGGgrrr
602,59,152.0,5.266285252602971,0,2,14,GGgrrrGGgrrr
603,62,164.0,5.137315468561964,0,3,18,GGgrrrGGgrrr
604,62,179.0,5.188853852955951,0,4,17,GGgrrrGGgrrr
605,61,194.0,5.213115521353147,0,2,18,GGgrrrGGgrrr
606,60,209.0,5.297504315961342,0,1,18,GGgrrrGGgrrr
607,60,225.0,5.5413004266738835,0,0,19,GGgrrrGGgrrr
608,58,244.0,5.386469965382185,0,1,19,GGgrrrGGgrrr
609,58,263.0,5.584225020298859,0,0,19,GGgrrrGGgrrr
610,56,282.0,5.542867458555827,0,0,19,GGgrrrGGgrrr
611,55,302.0,5.700530126528114,0,0,20,GGgrrrGGgrrr
612,55,322.0,5.981934499169789,0,0,20,GGgrrrGGgrrr
613,57,342.0,5.759438861443281,0,1,22,GGgrrrGGgrrr
614,57,362.0,5.830239849607532,0,0,20,GGgrrrGGgrrr
615,57,382.0,5.751342151687734,0,1,20,GGgrrrGGgrrr
616,57,404.0,5.754490722828897,0,0,21,GGgrrrGGgrrr
617,57,424.0,5.81907344505262,0,0,21,GGgrrrGGgrrr
618,58,445.0,5.777467150339076,0,1,21,GGgrrrGGgrrr
619,59,467.0,5.834046274285848,0,0,23,GGgrrrGGgrrr
620,59,489.0,5.964888730625905,1,0,22,yyyrrryyyrrr
621,59,511.0,5.973706359779153,1,0,22,yyyrrryyyrrr
622,58,533.0,5.77751542637722,1,0,22,yyyrrryyyrrr
623,59,556.0,5.4015364239915336,2,2,23,rrrrrrrrrrrr
624,59,581.0,5.43048114935358,2,2,23,rrrrrrrrrrrr
625,58,494.0,5.198316664936186,3,3,21,rrrGGgrrrGGg
626,56,443.0,4.93151231525727,3,3,18,rrrGGgrrrGGg
627,56,390.0,5.007003239446324,3,4,16,rrrGGgrrrGGg
628,58,344.0,4.962976202694883,3,5,15,rrrGGgrrrGGg
629,57,302.0,4.993367213812924,3,5,14,rrrGGgrrrGGg
630,57,283.0,4.9408051143054825,3,4,14,rrrGGgrrrGGg
631,57,275.0,4.8006330104351305,3,5,12,rrrGGgrrrGGg
632,56,244.0,4.702065167631974,3,5,10,rrrGGgrrrGGg
633,56,219.0,4.816393153478463,3,5,8,rrrGGgrrrGGg
634,56,197.0,4.629539215890086,3,6,7,rrrGGgrrrGGg
635,56,177.0,4.710684805549051,3,6,6,rrrGGgrrrGGg
636,56,189.0,4.844543557905675,3,6,6,rrrGGgrrrGGg
637,54,167.0,4.5161228253085985,3,6,5,rrrGGgrrrGGg
638,53,144.0,4.380964913411502,3,6,4,rrrGGgrrrGGg
639,55,127.0,4.281503169542527,3,8,5,rrrGGgrrrGGg
640,54,114.0,4.358001010661967,3,8,3,rrrGGgrrrGGg
641,54,107.0,4.4768825577088505,3,8,2,rrrGGgrrrGGg
642,54,103.0,4.550210688524669,3,8,1,rrrGGgrrrGGg
643,54,108.0,4.455526183803934,3,8,2,rrrGGgrrrGGg
644,56,117.0,4.482581042597863,3,9,2,rrrGGgrrrGGg
645,57,124.0,4.723310441096316,3,10,0,rrrGGgrrrGGg
646,57,133.0,5.115952007649005,3,9,0,rrrGGgrrrGGg
647,57,142.0,5.428420969164175,3,9,0,rrrGGgrrrGGg
648,56,151.0,5.628529697128409,3,9,0,rrrGGgrrrGGg
649,57,160.0,5.780647272068367,3,10,0,rrrGGgrrrGGg
650,56,169.0,5.8467537492817305,3,9,0,rrrGGgrrrGGg
651,56,179.0,6.111333399431687,3,10,0,rrrGGgrrrGGg
652,56,189.0,6.320140575378747,3,10,0,rrrGGgrrrGGg
653,58,199.0,6.227191009486022,3,10,2,rrrGGgrrrGGg
654,59,210.0,6.3033061256997245,3,12,0,rrrGGgrrrGGg
655,59,221.0,6.424781709070858,4,11,0,rrryyyrrryyy
656,58,232.0,6.402187238034722,4,11,0,rrryyyrrryyy
657,57,244.0,6.2921502573106585,4,11,1,rrryyyrrryyy
658,58,258.0,6.188486822345677,5,12,3,rrrrrrrrrrrr
659,59,273.0,6.055727540543395,5,13,3,rrrrrrrrrrrr
660,59,160.0,6.058012349804241,0,8,5,GGgrrrGGgrrr
661,58,95.0,5.96393401432067,0,5,6,GGgrrrGGgrrr
662,59,71.0,5.894451596994883,0,5,7,GGgrrrGGgrrr
663,59,53.0,5.982999614495184,0,2,8,GGgrrrGGgrrr
664,62,43.0,5.798419560338366,0,2,10,GGgrrrGGgrrr
665,60,51.0,5.706902829433343,0,1,10,GGgrrrGGgrrr
666,60,61.0,5.870439406060188,0,0,11,GGgrrrGGgrrr
667,58,72.0,5.726717904925817,0,0,11,GGgrrrGGgrrr
668,58,86.0,5.8286807797055245,0,0,13,GGgrrrGGgrrr
669,57,101.0,5.177210126263924,0,2,13,GGgrrrGGgrrr
670,58,114.0,5.072159445321117,0,1,14,GGgrrrGGgrrr
671,57,127.0,4.946079813781282,0,1,14,GGgrrrGGgrrr
672,57,140.0,5.106750070711816,0,1,14,GGgrrrGGgrrr
673,58,154.0,5.155346536335094,0,0,16,GGgrrrGGgrrr
674,58,169.0,5.084347517632655,0,1,15,GGgrrrGGgrrr
675,59,185.0,5.122210886336223,0,0,17,GGgrrrGGgrrr
676,59,202.0,5.288199251235053,0,0,17,GGgrrrGGgrrr
677,56,219.0,5.096532892753495,0,0,17,GGgrrrGGgrrr
678,56,237.0,5.203893259704722,0,0,18,GGgrrrGGgrrr
679,55,255.0,5.263881056405465,0,0,18,GGgrrrGGgrrr
680,55,274.0,5.127544283053258,0,1,18,GGgrrrGGgrrr
681,54,292.0,5.19673117749136,0,0,19,GGgrrrGGgrrr
682,53,311.0,5.238660781435938,0,0,19,GGgrrrGGgrrr
683,54,330.0,5.287981190831825,0,0,20,GGgrrrGGgrrr
684,55,349.0,5.345641296047218,0,1,19,GGgrrrGGgrrr
685,57,368.0,5.314501104978467,0,1,20,GGgrrrGGgrrr
686,57,388.0,5.555510412676273,0,0,20,GGgrrrGGgrrr
687,57,408.0,5.775474975346849,0,0,20,GGgrrrGGgrrr
688,57,428.0,5.959907699092168,0,0,20,GGgrrrGGgrrr
689,57,448.0,6.040435616401885,0,0,20,GGgrrrGGgrrr
690,58,468.0,5.995410254824183,1,1,20,yyyrrryyyrrr
691,58,488.0,5.813582021611584,1,0,21,yyyrrryyyrrr
692,58,510.0,5.962359271411201,1,0,22,yyyrrryyyrrr
693,57,533.0,5.8988723300464,2,1,22,rrrrrrrrrrrr
694,55,556.0,5.595686162685506,2,1,22,rrrrrrrrrrrr
695,55,449.0,5.308312970041535,3,3,18,rrrGGgrrrGGg
696,57,395.0,5.133341704713399,3,3,18,rrrGGgrrrGGg
697,57,343.0,5.338211148123664,3,3,16,rrrGGgrrrGGg
698,57,314.0,5.2932456079252015,3,4,15,rrrGGgrrrGGg
699,57,297.0,5.3968217331945025,3,4,13,rrrGGgrrrGGg
700,58,269.0,5.325346761287418,3,5,11,rrrGGgrrrGGg
701,58,244.0,5.374870642349623,3,4,9,rrrGGgrrrGGg
702,58,261.0,5.214451569515831,3,6,11,rrrGGgrrrGGg
703,56,239.0,5.176701250984373,3,6,9,rrrGGgrrrGGg
704,55,217.0,5.262964638910569,3,6,8,rrrGGgrrrGGg
705,55,196.0,5.227046848311452,3,7,7,rrrGGgrrrGGg
706,54,209.0,5.124077353772192,3,6,7,rrrGGgrrrGGg
707,56,187.0,5.005714296358163,3,7,7,rrrGGgrrrGGg
708,56,166.0,5.168270911096494,3,7,5,rrrGGgrrrGGg
709,56,144.0,5.306116932083684,3,7,4,rrrGGgrrrGGg
710,56,125.0,5.03768350126131,3,8,4,rrrGGgrrrGGg
711,56,136.0,5.186130010367951,3,7,4,rrrGGgrrrGGg
712,56,109.0,5.363592557051674,3,7,2,rrrGGgrrrGGg
713,56,119.0,5.516787039782597,3,8,2,rrrGGgrrrGGg
714,55,116.0,5.5325760516423355,3,8,1,rrrGGgrrrGGg
715,55,120.0,5.244464423419409,3,9,1,rrrGGgrrrGGg
716,54,129.0,5.320130499233623,3,8,1,rrrGGgrrrGGg
717,53,137.0,5.430053898497816,3,9,0,rrrGGgrrrGGg
718,54,146.0,5.539938071305859,3,9,1,rrrGGgrrrGGg
719,55,155.0,5.622528031604608,3,10,0,rrrGGgrrrGGg
720,56,165.0,5.742480055603615,3,11,0,rrrGGgrrrGGg
721,57,175.0,5.78739446381689,3,10,1,rrrGGgrrrGGg
722,57,185.0,5.878313166276566,3,10,0,rrrGGgrrrGGg
723,57,196.0,6.086338557502373,3,11,0,rrrGGgrrrGGg
724,57,207.0,6.287939747741752,3,11,0,rrrGGgrrrGGg
725,58,218.0,6.3444839470928285,4,12,0,rrryyyrrryyy
726,57,229.0,6.332803205952187,4,11,0,rrryyyrrryyy
727,57,241.0,6.165326432495806,4,12,1,rrryyyrrryyy
728,56,254.0,6.2319367336324705,5,13,0,rrrrrrrrrrrr
729,56,268.0,6.28187724284666,5,13,1,rrrrrrrrrrrr
730,58,177.0,6.123825399387623,0,11,2,GGgrrrGGgrrr
731,58,99.0,5.922243822731937,0,8,3,GGgrrrGGgrrr
732,58,42.0,5.951745852781619,0,4,3,GGgrrrGGgrrr
733,58,30.0,6.037722429377292,0,2,5,GGgrrrGGgrrr
734,57,26.0,6.009320347600991,0,1,6,GGgrrrGGgrrr
735,56,26.0,5.805126013134007,0,1,7,GGgrrrGGgrrr
736,56,34.0,5.754242692367412,0,0,9,GGgrrrGGgrrr
737,55,43.0,5.672045732987347,0,0,9,GGgrrrGGgrrr
738,55,54.0,5.74780207397435,0,0,10,GGgrrrGGgrrr
739,57,64.0,5.629817198172585,0,1,11,GGgrrrGGgrrr
740,58,75.0,5.619618598372633,0,2,11,GGgrrrGGgrrr
741,55,86.0,5.177760371049232,0,0,12,GGgrrrGGgrrr
742,55,99.0,5.171780488333962,0,0,12,GGgrrrGGgrrr
743,54,113.0,5.001299068336686,0,0,13,GGgrrrGGgrrr
744,54,129.0,5.060793015115305,0,0,15,GGgrrrGGgrrr
745,56,143.0,4.973280026061412,0,2,17,GGgrrrGGgrrr
746,55,160.0,4.8256238814107695,0,1,16,GGgrrrGGgrrr
747,56,177.0,4.842638032805319,0,0,18,GGgrrrGGgrrr
748,54,196.0,4.6207322808109055,0,0,17,GGgrrrGGgrrr
749,54,216.0,4.709359493645989,0,1,17,GGgrrrGGgrrr
750,54,237.0,4.55983354995248,0,2,18,GGgrrrGGgrrr
751,55,259.0,4.556470145168111,0,3,18,GGgrrrGGgrrr
752,56,281.0,4.548356256642112,0,2,19,GGgrrrGGgrrr
753,56,304.0,4.455100972206081,0,3,19,GGgrrrGGgrrr
754,56,328.0,4.643805145977839,0,3,19,GGgrrrGGgrrr
755,56,352.0,4.842083974270735,0,3,19,GGgrrrGGgrrr
756,57,378.0,4.969132268063749,0,5,20,GGgrrrGGgrrr
757,58,404.0,5.112663760175325,0,4,21,GGgrrrGGgrrr
758,59,430.0,5.242787425895809,0,4,21,GGgrrrGGgrrr
759,59,456.0,5.484989281413767,0,4,20,GGgrrrGGgrrr
760,60,467.0,5.570945528941362,1,5,20,yyyrrryyyrrr
761,61,478.0,5.551050846744433,1,5,20,yyyrrryyyrrr
762,61,488.0,5.562294086007573,1,3,20,yyyrrryyyrrr
763,60,498.0,5.193470647726482,2,2,21,rrrrrrrrrrrr
764,60,510.0,5.245600785783049,2,3,20,rrrrrrrrrrrr
765,59,419.0,5.060869885708408,3,3,18,rrrGGgrrrGGg
766,60,372.0,5.1487227614907285,3,5,15,rrrGGgrrrGGg
767,59,332.0,5.1907062169663725,3,4,13,rrrGGgrrrGGg
768,59,296.0,5.348031755155376,3,5,11,rrrGGgrrrGGg
769,60,262.0,5.400052019925389,3,6,9,rrrGGgrrrGGg
770,60,243.0,5.314904960826129,3,6,9,rrrGGgrrrGGg
771,60,224.0,5.126060019239762,3,8,7,rrrGGgrrrGGg
772,60,205.0,5.044373468169138,3,7,7,rrrGGgrrrGGg
773,60,220.0,5.0672996093183365,3,8,6,rrrGGgrrrGGg
774,58,202.0,4.965254202215643,3,8,6,rrrGGgrrrGGg
775,59,183.0,5.0596352286250275,3,9,7,rrrGGgrrrGGg
776,59,164.0,4.847920895930416,3,10,5,rrrGGgrrrGGg
777,58,144.0,4.831761380179688,3,9,4,rrrGGgrrrGGg
778,59,123.0,4.92219513039015,3,10,2,rrrGGgrrrGGg
779,59,135.0,5.005493150852176,3,9,3,rrrGGgrrrGGg
780,59,123.0,4.816949819455798,3,9,3,rrrGGgrrrGGg
781,60,129.0,4.801014588064669,3,11,1,rrrGGgrrrGGg
782,60,138.0,4.5828473781381875,3,10,1,rrrGGgrrrGGg
783,60,147.0,4.695307820248908,3,11,0,rrrGGgrrrGGg
784,59,156.0,4.722571197605746,3,11,1,rrrGGgrrrGGg
785,59,168.0,4.873512470188884,3,12,1,rrrGGgrrrGGg
786,60,179.0,4.950054094055038,3,13,0,rrrGGgrrrGGg
787,60,191.0,5.128825456361994,3,12,0,rrrGGgrrrGGg
788,61,204.0,5.169680118103826,3,13,1,rrrGGgrrrGGg
789,62,217.0,5.1803407245151885,3,13,1,rrrGGgrrrGGg
790,62,230.0,5.289996858225863,3,13,0,rrrGGgrrrGGg
791,64,243.0,5.23836067023947,3,15,0,rrrGGgrrrGGg
