decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue,reward,done
6,268,0,1,61,316.0,6.24769230406272,25,0,2,0,17,8,0,-316.0,False
6,269,0,1,60,340.0,6.38786105914239,24,0,2,0,16,8,0,-340.0,False
6,270,0,1,58,366.0,6.244281189686663,26,0,2,0,18,8,0,-366.0,False
6,271,0,1,59,392.0,6.186408774974675,27,0,2,0,19,8,0,-392.0,False
7,272,1,0,57,418.0,5.971582142722241,26,1,3,0,18,8,0,0.0,False
7,273,1,0,57,445.0,5.481311389014263,28,1,3,0,19,8,1,0.0,False
7,274,1,0,56,473.0,4.728388565415761,29,1,3,0,21,8,0,0.0,False
7,275,1,0,55,296.0,4.548186221130149,21,2,0,0,17,4,0,-296.0,False
7,276,1,0,60,171.0,4.239269173429265,19,2,0,2,13,2,2,-171.0,False
7,277,1,0,61,104.0,4.402221875753958,12,2,0,0,10,0,2,-104.0,False
7,278,1,0,61,54.0,4.983425831207418,10,2,0,0,8,0,2,-54.0,False
7,279,1,0,62,37.0,5.533140627078665,10,2,0,1,5,0,4,-37.0,False
7,280,1,0,62,33.0,6.150493202878613,9,2,0,2,4,0,3,-33.0,False
7,281,1,0,63,36.0,6.755939812957147,10,2,0,2,3,2,3,-36.0,False
7,282,1,0,63,49.0,7.043470064835643,11,2,0,2,3,2,4,-49.0,False
7,283,1,0,63,56.0,7.769738709188371,8,2,0,2,3,0,3,-56.0,False
7,284,1,0,61,68.0,8.146602863775922,9,2,0,2,4,0,3,-68.0,False
7,285,1,0,60,80.0,8.507121939188387,9,2,0,2,4,0,3,-80.0,False
7,286,1,0,60,93.0,8.801301139000323,10,2,0,2,5,0,3,-93.0,False
7,287,1,0,61,98.0,8.844153910298148,12,2,0,2,6,0,4,-98.0,False
7,288,1,0,62,102.0,8.821132322613034,13,2,0,2,6,0,5,-102.0,False
7,289,1,0,62,115.0,8.887156216401856,12,2,0,2,6,0,4,-115.0,False
7,290,1,0,62,115.0,9.060905165846478,12,2,0,2,6,0,4,-115.0,False
7,291,1,0,62,115.0,9.22055510209956,12,2,0,2,5,0,5,-115.0,False
7,292,1,0,62,115.0,9.323029125884537,12,2,0,2,4,0,6,-115.0,False
7,293,1,0,67,109.0,8.772469363809943,15,2,0,4,3,2,6,-109.0,False
