decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue,reward,done
6,229,1,1,56,438.0,6.136846152499638,26,3,1,6,0,0,20,0.0,False
6,230,1,1,57,341.0,6.184238823652348,22,2,2,6,1,0,15,-341.0,False
6,231,1,1,57,266.0,6.385597916330614,18,2,2,6,0,0,12,-266.0,False
6,232,1,1,57,203.0,6.569955448844628,15,2,2,6,0,0,9,-203.0,False
6,233,1,1,56,170.0,6.591530339848926,11,2,2,6,0,0,5,-170.0,False
6,234,1,1,56,163.0,7.182478071964409,11,2,2,6,0,0,5,-163.0,False
6,235,1,1,56,162.0,7.812589808437267,9,2,2,6,0,0,3,-162.0,False
6,236,1,1,57,162.0,8.17310317633369,8,2,2,6,1,0,1,-162.0,False
6,237,1,1,56,165.0,8.309033272258883,7,2,2,6,0,0,1,-165.0,False
6,238,1,1,56,171.0,8.79480212737411,6,2,2,6,0,0,0,-171.0,False
6,239,1,1,55,178.0,8.98510578132436,6,2,2,6,0,0,0,-178.0,False
6,240,1,1,54,185.0,9.057413269073026,6,2,2,6,0,0,0,-185.0,False
6,241,1,1,58,193.0,8.259632639476862,12,2,2,8,1,2,1,-193.0,False
6,242,1,1,59,202.0,7.8956099393390815,9,2,2,6,0,0,3,-202.0,False
6,243,1,1,58,212.0,7.998346951063251,9,2,2,7,0,0,2,-212.0,False
6,244,1,1,63,215.0,7.750367120185605,12,2,2,9,1,2,0,-215.0,False
6,245,1,1,64,225.0,8.114418085769257,10,2,2,7,0,2,1,-225.0,False
6,246,1,1,64,236.0,8.679871422229912,10,2,2,8,0,2,0,-236.0,False
6,247,1,1,69,247.0,8.433807475754666,15,2,2,10,1,4,0,-247.0,False
6,248,1,1,70,259.0,8.696427363469889,12,2,2,8,0,2,2,-259.0,False
6,249,1,1,70,271.0,9.201919601216643,11,2,2,8,0,2,1,-271.0,False
6,250,1,1,70,283.0,9.462638915908672,12,2,2,8,1,2,1,-283.0,False
6,251,1,1,71,295.0,9.690606275114378,12,2,2,8,0,2,2,-295.0,False
6,252,1,1,71,307.0,9.91416628727782,11,2,2,8,0,2,1,-307.0,False
6,253,1,1,72,319.0,9.950204059439425,12,2,2,8,1,2,1,-319.0,False
6,254,1,1,72,331.0,10.11236844376202,11,2,2,8,0,2,1,-331.0,False
6,255,1,1,72,343.0,10.304601925928429,11,2,2,8,0,2,1,-343.0,False
6,256,1,1,70,355.0,10.225695683578707,11,2,2,8,0,2,1,-355.0,False
6,257,1,1,70,348.0,10.143947501178268,11,2,2,8,0,2,1,-348.0,False
6,258,1,1,67,348.0,9.983075626672408,10,2,2,8,0,2,0,-348.0,False
6,259,1,1,72,358.0,9.034249571698385,16,2,2,10,1,4,1,-358.0,False
6,260,1,1,70,369.0,8.898153978335198,11,2,2,8,0,3,0,-369.0,False
6,261,1,1,70,381.0,8.915538692167235,12,2,2,9,0,3,0,-381.0,False
6,262,1,1,68,395.0,8.696988586555195,14,2,2,10,0,4,0,-395.0,False
6,263,1,1,67,411.0,8.530164200850818,16,2,2,12,0,4,0,-411.0,False
6,264,1,1,67,428.0,8.261567928148617,18,2,2,12,1,5,0,-428.0,False
6,265,1,1,66,445.0,8.1333412352218,17,2,2,12,0,5,0,-445.0,False
6,266,1,1,67,464.0,8.100523094773019,20,2,2,13,0,6,1,-464.0,False
6,267,1,1,65,484.0,7.883930573199995,20,2,2,14,0,6,0,-484.0,False
6,268,1,1,66,505.0,7.854097599347661,22,2,2,14,1,7,0,-505.0,False
6,269,1,1,64,527.0,7.736541966084241,22,2,2,14,0,8,0,-527.0,False
6,270,1,1,64,549.0,7.790999363370616,22,2,2,14,0,8,0,-549.0,False
6,271,1,1,63,571.0,7.665320852505921,23,2,2,14,1,8,0,-571.0,False
7,272,0,0,62,593.0,7.663528547701883,22,3,3,14,0,8,0,0.0,False
7,273,0,0,62,615.0,7.412776581120183,23,3,3,14,0,8,1,0.0,False
7,274,0,0,62,637.0,6.887517568460619,23,3,3,14,1,8,0,0.0,False
7,275,0,0,62,281.0,6.830356897347814,14,0,0,10,0,4,0,-281.0,False
7,276,0,0,67,81.0,6.245916330893275,12,0,0,8,0,2,2,-81.0,False
7,277,0,0,68,28.0,6.374301954915145,6,0,0,2,2,0,2,-28.0,False
7,278,0,0,67,10.0,6.787685580287094,4,0,0,0,2,0,2,-10.0,False
7,279,0,0,67,16.0,7.229256617973435,5,0,0,0,2,0,3,-16.0,False
7,280,0,0,65,23.0,7.6978092729748075,5,0,0,0,2,0,3,-23.0,False
7,281,0,0,64,35.0,8.024368654593758,11,0,0,0,6,2,3,-35.0,False
7,282,0,0,65,47.0,8.346314088093383,11,0,0,0,5,2,4,-47.0,False
7,283,0,0,64,55.0,8.431908795285832,9,0,0,0,5,0,4,-55.0,False
7,284,0,0,63,68.0,8.568017198757346,10,0,0,1,5,0,4,-68.0,False
7,285,0,0,63,82.0,8.690590594588766,10,0,0,1,5,0,4,-82.0,False
7,286,0,0,63,95.0,8.819374732721835,11,0,0,2,5,0,4,-95.0,False
7,287,0,0,63,92.0,8.891321290203278,10,0,0,0,6,0,4,-92.0,False
7,288,0,0,64,95.0,8.84677822091972,12,0,0,0,6,0,6,-95.0,False
7,289,0,0,64,108.0,9.024199168151043,12,0,0,0,7,0,5,-108.0,False
7,290,0,0,64,121.0,9.188339608366482,12,0,0,0,7,0,5,-121.0,False
7,291,0,0,62,134.0,9.226412438751952,12,0,0,0,7,0,5,-134.0,False
7,292,0,0,61,149.0,9.188205945808127,14,0,0,0,7,0,7,-149.0,False
7,293,0,0,64,164.0,8.291286367455822,19,0,0,2,8,2,7,-164.0,False
7,294,0,0,59,179.0,7.927750312477776,14,0,0,0,7,0,7,-179.0,False
7,295,0,0,56,182.0,7.532376614274457,16,0,0,0,7,0,9,-182.0,False
7,296,0,0,55,198.0,7.352693700169521,17,0,0,0,9,0,8,-198.0,False
7,297,0,0,53,215.0,7.258624307150462,17,0,0,0,9,0,8,-215.0,False
7,298,0,0,52,233.0,7.4883654612847845,18,0,0,0,10,0,8,-233.0,False
7,299,0,0,53,251.0,7.278143218253638,19,0,0,0,11,0,8,-251.0,False
7,300,0,0,53,269.0,7.216056385591371,18,0,0,0,10,0,8,-269.0,False
7,301,0,0,51,289.0,6.938732500570753,20,0,0,0,11,0,9,-289.0,False
7,302,0,0,50,310.0,6.566123666734759,22,0,0,0,13,0,9,-310.0,False
7,303,0,0,50,332.0,6.2731628365748,23,0,0,0,12,0,11,-332.0,False
7,304,0,0,50,354.0,6.314603453237814,22,0,0,0,12,0,10,-354.0,False
7,305,0,0,50,377.0,5.841948626154813,24,0,0,0,14,0,10,-377.0,False
7,306,0,0,48,401.0,5.389673393589639,24,0,0,0,14,0,10,-401.0,False
7,307,0,0,48,425.0,5.397666678191537,24,0,0,0,14,0,10,-425.0,False
7,308,0,0,48,449.0,5.357871832101808,24,0,0,0,14,0,10,-449.0,False
7,309,0,0,46,475.0,4.939916240143647,26,0,0,0,14,0,12,-475.0,False
7,310,0,0,50,502.0,3.903119277265935,33,0,0,2,15,2,14,-502.0,False
7,311,0,0,50,529.0,4.002207090821758,27,0,0,0,14,0,13,-529.0,False
7,312,0,0,50,556.0,4.12295444815785,27,0,0,0,14,0,13,-556.0,False
7,313,0,0,50,584.0,4.090376598856842,29,0,0,0,15,0,14,-584.0,False
7,314,0,0,50,614.0,4.218826639189951,30,0,0,0,16,0,14,-614.0,False
7,315,0,0,50,644.0,4.515351103319214,30,0,0,0,16,0,14,-644.0,False
7,316,0,0,52,674.0,4.392315913990941,32,0,0,0,17,0,15,-674.0,False
