step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue
1121,main_green,main_green,72,252.0,9.534766538873768,12,2,2,0,16,0,15
1122,yellow_transition,yellow_transition,73,264.0,9.281090628508954,13,3,3,6,0,6,0
1123,yellow_transition,yellow_transition,73,276.0,8.87320539894008,12,3,3,6,0,6,0
1124,yellow_transition,yellow_transition,74,292.0,8.4893798286501,17,3,3,6,0,6,0
1125,side_green,side_green,74,64.0,8.617917478099228,9,0,0,6,0,6,0
1126,side_green,side_green,74,5.0,8.879229747480911,3,0,0,6,0,6,0
1127,side_green,side_green,75,8.0,9.18404741158696,4,0,0,6,0,6,0
1128,side_green,side_green,80,14.0,8.874615574181664,11,0,0,6,0,6,0
1129,side_green,side_green,78,20.0,9.219433754053423,6,0,0,6,0,6,0
1130,side_green,side_green,77,26.0,9.688730653582333,6,0,0,6,0,6,0
1131,side_green,side_green,75,35.0,9.918330049593221,9,0,0,6,0,6,0
1132,side_green,side_green,76,44.0,9.768887518589166,11,0,0,6,0,6,0
1133,side_green,side_green,76,53.0,9.924405770514648,9,0,0,6,0,6,0
1134,side_green,side_green,75,63.0,10.010783678655798,10,0,0,6,0,6,0
1135,side_green,side_green,72,74.0,9.823892400489017,11,0,0,6,0,6,0
1136,side_green,side_green,72,86.0,9.488508883153392,13,0,0,6,0,6,0
1137,side_green,side_green,72,98.0,9.215399755919181,13,0,0,6,0,6,0
1138,side_green,side_green,72,110.0,9.35230709060351,12,0,0,6,0,6,0
1139,side_green,side_green,72,124.0,9.34340831357486,14,0,0,6,0,6,0
1140,side_green,side_green,76,139.0,8.659298913813743,20,0,0,6,0,6,0
1141,side_green,side_green,74,155.0,8.602875738300412,16,0,0,6,0,6,0
1142,side_green,side_green,73,171.0,8.301400047695877,17,0,0,6,0,6,0
1143,side_green,side_green,67,187.0,7.816720456744652,16,0,0,6,0,6,0
1144,side_green,side_green,65,204.0,7.384747553132754,18,0,0,6,0,6,0
1145,side_green,side_green,61,223.0,7.030941839289213,19,0,0,6,0,6,0
1146,side_green,side_green,57,244.0,6.693486916162888,21,0,0,6,0,6,0
1147,side_green,side_green,54,267.0,6.091865077209973,24,0,0,6,0,6,0
1148,side_green,side_green,52,291.0,5.75093309567673,25,0,0,6,0,6,0
1149,side_green,side_green,48,316.0,5.320718458956095,25,0,0,6,0,6,0
1150,side_green,side_green,47,342.0,5.193905976793311,26,0,0,6,0,6,0
1151,side_green,side_green,47,368.0,5.263862308019492,26,0,0,6,0,6,0
1152,side_green,side_green,51,394.0,4.567019671694981,31,0,0,6,0,6,0
1153,side_green,side_green,52,420.0,4.622614490548141,27,0,0,6,0,6,0
1154,side_green,side_green,51,446.0,4.621627571770425,26,0,0,6,0,6,0
1155,side_green,side_green,51,474.0,4.729323119971082,28,0,0,6,0,6,0
1156,side_green,side_green,52,502.0,4.713314854041796,29,0,0,6,0,6,0
1157,side_green,side_green,52,530.0,4.804266065851225,28,0,0,6,0,6,0
1158,side_green,side_green,53,558.0,4.888592466783052,29,0,0,6,0,6,0
1159,side_green,side_green,53,588.0,4.959354837750462,30,0,0,6,0,6,0
1160,side_green,side_green,54,618.0,4.862566255871361,31,0,0,6,0,6,0
1161,side_green,side_green,54,649.0,4.840113661334408,31,0,0,6,0,6,0
1162,side_green,side_green,50,680.0,4.153570341359072,31,0,0,6,0,6,0
1163,side_green,side_green,51,711.0,4.044156874066764,32,0,0,6,0,6,0
1164,side_green,side_green,56,743.0,3.6602453777804294,37,0,0,6,0,6,0
1165,side_green,side_green,56,776.0,3.7183715000664046,33,0,0,6,0,6,0
1166,side_green,side_green,56,809.0,3.89793082640232,33,0,0,6,0,6,0
1167,yellow_transition,yellow_transition,56,842.0,3.979222468704451,33,1,1,0,17,0,16
1168,yellow_transition,yellow_transition,58,876.0,3.9300341083855304,36,1,1,0,17,0,16
1169,yellow_transition,yellow_transition,58,911.0,3.9322044168387253,35,1,1,0,17,0,16
1170,main_green,main_green,58,610.0,4.226133498365716,27,2,2,0,17,0,16
1171,main_green,main_green,58,358.0,4.5946025865841404,19,2,2,0,17,0,16
1172,main_green,main_green,59,163.0,4.996700275185212,14,2,2,0,17,0,16
1173,main_green,main_green,58,55.0,5.444357700129078,10,2,2,0,17,0,16
1174,main_green,main_green,57,26.0,6.390790708619799,6,2,2,0,17,0,16
1175,main_green,main_green,57,14.0,7.446598352637764,5,2,2,0,17,0,16
1176,main_green,main_green,62,14.0,7.70324927982227,9,2,2,0,17,0,16
1177,main_green,main_green,62,18.0,8.499721531964111,4,2,2,0,17,0,16
1178,main_green,main_green,63,22.0,9.000544027075813,5,2,2,0,17,0,16
1179,main_green,main_green,63,26.0,9.71692352686399,4,2,2,0,17,0,16
1180,main_green,main_green,64,30.0,10.076630270409119,5,2,2,0,17,0,16
1181,main_green,main_green,64,34.0,10.345482122806803,4,2,2,0,17,0,16
1182,main_green,main_green,64,38.0,10.538121074284025,4,2,2,0,17,0,16
1183,main_green,main_green,64,43.0,10.331268470688551,6,2,2,0,17,0,16
1184,main_green,main_green,65,49.0,10.121559980415316,7,2,2,0,17,0,16
1185,main_green,main_green,65,57.0,10.113480404524962,8,2,2,0,17,0,16
1186,main_green,main_green,65,65.0,10.157002729816114,8,2,2,0,17,0,16
1187,main_green,main_green,65,73.0,10.342041531739726,8,2,2,0,17,0,16
1188,main_green,main_green,70,81.0,9.64120621817872,13,2,2,0,17,0,16
1189,main_green,main_green,71,89.0,9.627384047227215,9,2,2,0,17,0,16
1190,main_green,main_green,71,97.0,9.759125807107646,8,2,2,0,17,0,16
1191,main_green,main_green,71,105.0,10.04627926183193,8,2,2,0,17,0,16
1192,main_green,main_green,72,113.0,9.965462527746674,9,2,2,0,17,0,16
1193,main_green,main_green,72,121.0,10.068944427076575,8,2,2,0,17,0,16
1194,main_green,main_green,73,129.0,9.938936072593954,9,2,2,0,17,0,16
1195,main_green,main_green,73,138.0,9.857552323453701,9,2,2,0,17,0,16
1196,main_green,main_green,71,149.0,9.6756305896829,12,2,2,0,17,0,16
1197,main_green,main_green,71,161.0,9.708345117498164,12,2,2,0,17,0,16
1198,main_green,main_green,69,173.0,9.686102107519382,12,2,2,0,17,0,16
1199,main_green,main_green,70,185.0,9.59362707152015,13,2,2,0,17,0,16
1200,main_green,main_green,73,197.0,8.957674612834023,17,2,2,0,17,0,16
1201,main_green,main_green,71,209.0,9.1453197339026,12,2,2,0,17,0,16
1202,main_green,main_green,68,221.0,9.11816177183366,12,2,2,0,17,0,16
1203,main_green,main_green,68,233.0,9.298132563493018,12,2,2,0,17,0,16
1204,main_green,main_green,69,245.0,8.976667335377499,14,2,2,0,17,0,16
1205,main_green,main_green,69,257.0,9.171937409650704,12,2,2,0,17,0,16
1206,main_green,main_green,69,269.0,9.1275950115473,12,2,2,0,17,0,16
1207,main_green,main_green,69,282.0,9.111572223907915,13,2,2,0,17,0,16
1208,main_green,main_green,70,297.0,8.986204319251527,16,2,2,0,17,0,16
1209,main_green,main_green,70,313.0,8.919176952796128,17,2,2,0,17,0,16
1210,main_green,main_green,70,329.0,9.065762817827672,16,2,2,0,17,0,16
1211,main_green,main_green,70,345.0,9.150739872527737,16,2,2,0,17,0,16
1212,yellow_transition,yellow_transition,75,361.0,8.569409427163631,21,3,3,8,0,8,0
1213,yellow_transition,yellow_transition,75,377.0,8.600069662557964,16,3,3,8,0,8,0
1214,yellow_transition,yellow_transition,76,393.0,8.329874128532214,17,3,3,8,0,8,0
1215,side_green,side_green,76,112.0,8.410167552880988,8,0,0,8,0,8,0
1216,side_green,side_green,77,2.0,8.451528815606304,3,0,0,8,0,8,0
1217,side_green,side_green,77,6.0,8.815223851286989,4,0,0,8,0,8,0
1218,side_green,side_green,76,11.0,9.301108568349562,5,0,0,8,0,8,0
1219,side_green,side_green,75,16.0,9.445241849807742,6,0,0,8,0,8,0
1220,side_green,side_green,76,22.0,9.536147956622893,7,0,0,8,0,8,0
1221,side_green,side_green,75,29.0,9.742981703421192,7,0,0,8,0,8,0
1222,side_green,side_green,75,36.0,10.054989288173235,7,0,0,8,0,8,0
1223,side_green,side_green,74,45.0,10.099850603266688,9,0,0,8,0,8,0
1224,side_green,side_green,79,56.0,9.386460340858688,16,0,0,8,0,8,0
1225,side_green,side_green,79,67.0,9.175511971827554,12,0,0,8,0,8,0
1226,side_green,side_green,79,78.0,9.173997157504973,11,0,0,8,0,8,0
1227,side_green,side_green,76,89.0,9.109518350554337,11,0,0,8,0,8,0
1228,side_green,side_green,75,103.0,8.967122001251994,15,0,0,8,0,8,0
1229,side_green,side_green,73,118.0,9.03763471745489,15,0,0,8,0,8,0
1230,side_green,side_green,73,133.0,8.840889335760615,16,0,0,8,0,8,0
1231,side_green,side_green,72,148.0,8.76641369435586,15,0,0,8,0,8,0
1232,side_green,side_green,72,164.0,8.413540949123341,17,0,0,8,0,8,0
1233,side_green,side_green,68,182.0,8.176101088514072,18,0,0,8,0,8,0
1234,side_green,side_green,63,201.0,7.824330870271763,19,0,0,8,0,8,0
1235,side_green,side_green,60,221.0,7.506632251166169,21,0,0,8,0,8,0
1236,side_green,side_green,60,242.0,6.497443704391215,26,0,0,8,0,8,0
1237,side_green,side_green,55,263.0,5.916517963614983,21,0,0,8,0,8,0
1238,side_green,side_green,53,285.0,5.83646427371752,22,0,0,8,0,8,0
1239,side_green,side_green,49,307.0,5.68952589919547,22,0,0,8,0,8,0
1240,side_green,side_green,49,331.0,5.248411191720159,26,0,0,8,0,8,0
1241,side_green,side_green,49,355.0,5.47836951435848,24,0,0,8,0,8,0
1242,side_green,side_green,49,379.0,5.581953843643939,24,0,0,8,0,8,0
1243,side_green,side_green,49,404.0,5.6350235693855355,25,0,0,8,0,8,0
1244,side_green,side_green,50,429.0,5.469275889876351,26,0,0,8,0,8,0
1245,side_green,side_green,48,456.0,4.751154153775671,28,0,0,8,0,8,0
1246,side_green,side_green,47,483.0,4.748112530762331,27,0,0,8,0,8,0
1247,side_green,side_green,47,510.0,4.659861986486898,27,0,0,8,0,8,0
1248,side_green,side_green,52,538.0,4.201757578132851,33,0,0,8,0,8,0
1249,side_green,side_green,52,566.0,4.397854580118905,28,0,0,8,0,8,0
1250,side_green,side_green,53,595.0,4.428340575307449,30,0,0,8,0,8,0
1251,side_green,side_green,53,625.0,4.613493892179097,30,0,0,8,0,8,0
1252,side_green,side_green,54,655.0,4.657922643362687,31,0,0,8,0,8,0
1253,side_green,side_green,54,686.0,4.664567483854681,31,0,0,8,0,8,0
1254,side_green,side_green,54,717.0,4.812000515887248,31,0,0,8,0,8,0
1255,side_green,side_green,55,749.0,4.788273382501104,33,0,0,8,0,8,0
1256,side_green,side_green,56,781.0,4.642231183398188,33,0,0,8,0,8,0
1257,yellow_transition,yellow_transition,55,813.0,4.588159851083792,32,1,1,0,17,0,16
1258,yellow_transition,yellow_transition,55,845.0,4.601647162065115,32,1,1,0,17,0,16
1259,yellow_transition,yellow_transition,53,878.0,4.360654011288785,33,1,1,0,17,0,16
1260,main_green,main_green,57,575.0,4.091395471391857,31,2,2,0,17,0,16
1261,main_green,main_green,58,320.0,4.543932893892047,19,2,2,0,17,0,16
1262,main_green,main_green,58,157.0,5.282371502357365,12,2,2,0,17,0,16
1263,main_green,main_green,58,64.0,6.15122875177673,7,2,2,0,17,0,16
1264,main_green,main_green,59,23.0,6.765470442863989,6,2,2,0,17,0,16
1265,main_green,main_green,59,6.0,7.633628989471508,2,2,2,0,17,0,16
1266,main_green,main_green,60,0.0,8.282909062317273,1,2,2,0,17,0,16
1267,main_green,main_green,60,1.0,8.975617794354621,1,2,2,0,17,0,16
1268,main_green,main_green,61,3.0,9.444746421287915,3,2,2,0,17,0,16
1269,main_green,main_green,57,6.0,9.797273870927423,3,2,2,0,17,0,16
1270,main_green,main_green,57,10.0,10.336767954730945,4,2,2,0,17,0,16
1271,main_green,main_green,58,14.0,10.547202095106137,5,2,2,0,17,0,16
1272,main_green,main_green,63,18.0,10.002196775074031,9,2,2,0,17,0,16
1273,main_green,main_green,63,22.0,10.30311042556177,4,2,2,0,17,0,16
1274,main_green,main_green,63,26.0,10.543477746528984,4,2,2,0,17,0,16
1275,main_green,main_green,63,30.0,10.677947692236915,4,2,2,0,17,0,16
1276,main_green,main_green,65,34.0,10.46688839845468,6,2,2,0,17,0,16
1277,main_green,main_green,65,38.0,10.541852942548493,4,2,2,0,17,0,16
1278,main_green,main_green,65,42.0,10.567555369302195,4,2,2,0,17,0,16
1279,main_green,main_green,65,46.0,10.466778912830165,4,2,2,0,17,0,16
1280,main_green,main_green,66,52.0,10.314366299766757,7,2,2,0,17,0,16
1281,main_green,main_green,67,58.0,10.23043021972972,7,2,2,0,17,0,16
1282,main_green,main_green,67,66.0,10.333784287291673,8,2,2,0,17,0,16
1283,main_green,main_green,67,74.0,10.322459693877832,8,2,2,0,17,0,16
1284,main_green,main_green,72,82.0,9.705851311417627,13,2,2,0,17,0,16
1285,main_green,main_green,72,90.0,9.886382194153377,8,2,2,0,17,0,16
1286,main_green,main_green,71,98.0,9.842740366672404,9,2,2,0,17,0,16
1287,main_green,main_green,70,106.0,9.985913968496854,8,2,2,0,17,0,16
1288,main_green,main_green,71,114.0,9.978909617361793,9,2,2,0,17,0,16
1289,main_green,main_green,69,122.0,9.9570418510703,8,2,2,0,17,0,16
1290,main_green,main_green,68,130.0,9.88472814091658,8,2,2,0,17,0,16
1291,main_green,main_green,69,139.0,9.774178038645106,10,2,2,0,17,0,16
1292,main_green,main_green,68,149.0,9.614046806034558,11,2,2,0,17,0,16
1293,main_green,main_green,67,160.0,9.681415964973628,11,2,2,0,17,0,16
1294,main_green,main_green,65,172.0,9.821488496139068,12,2,2,0,17,0,16
1295,main_green,main_green,65,184.0,9.89205184623303,12,2,2,0,17,0,16
1296,main_green,main_green,70,196.0,9.247437743752611,17,2,2,0,17,0,16
1297,main_green,main_green,70,208.0,9.176225620985228,13,2,2,0,17,0,16
1298,main_green,main_green,70,220.0,9.372408105689548,12,2,2,0,17,0,16
1299,main_green,main_green,70,232.0,9.484071104916227,12,2,2,0,17,0,16
1300,main_green,main_green,71,244.0,9.433041671291434,13,2,2,0,17,0,16
1301,main_green,main_green,71,256.0,9.505251718691937,12,2,2,0,17,0,16
1302,yellow_transition,yellow_transition,72,268.0,9.388638660298486,13,3,3,6,0,6,0
1303,yellow_transition,yellow_transition,72,280.0,9.331849320847875,12,3,3,6,0,6,0
1304,yellow_transition,yellow_transition,73,293.0,9.086519244631667,14,3,3,6,0,6,0
1305,side_green,side_green,73,59.0,9.14924655511715,8,0,0,6,0,6,0
1306,side_green,side_green,73,0.0,9.322763621166759,0,0,0,6,0,6,0
1307,side_green,side_green,74,2.0,9.471905749989523,3,0,0,6,0,6,0
1308,side_green,side_green,78,6.0,9.256787661597917,9,0,0,6,0,6,0
1309,side_green,side_green,78,11.0,9.713547941637156,5,0,0,6,0,6,0
1310,side_green,side_green,78,16.0,10.08340722851877,5,0,0,6,0,6,0
1311,side_green,side_green,76,21.0,10.27663737508908,5,0,0,6,0,6,0
1312,side_green,side_green,78,27.0,10.137552483773684,8,0,0,6,0,6,0
1313,side_green,side_green,77,36.0,10.16470400251037,9,0,0,6,0,6,0
1314,side_green,side_green,76,47.0,10.180844491818062,11,0,0,6,0,6,0
1315,side_green,side_green,74,58.0,10.112097721360987,11,0,0,6,0,6,0
1316,side_green,side_green,73,70.0,9.783682828579298,13,0,0,6,0,6,0
1317,side_green,side_green,72,83.0,9.492823454750052,14,0,0,6,0,6,0
1318,side_green,side_green,69,97.0,9.323189599313025,14,0,0,6,0,6,0
1319,side_green,side_green,69,111.0,9.219936483506768,14,0,0,6,0,6,0
1320,side_green,side_green,71,126.0,8.32771707027796,20,0,0,6,0,6,0
1321,side_green,side_green,71,142.0,8.351485233768644,16,0,0,6,0,6,0
1322,side_green,side_green,69,159.0,8.231115412238207,18,0,0,6,0,6,0
1323,side_green,side_green,64,177.0,7.950717046064664,18,0,0,6,0,6,0
1324,side_green,side_green,59,196.0,7.324912187806164,20,0,0,6,0,6,0
1325,side_green,side_green,54,217.0,6.9560616374867585,21,0,0,6,0,6,0
1326,side_green,side_green,52,238.0,6.747671316282929,21,0,0,6,0,6,0
1327,side_green,side_green,47,259.0,6.0723347023659535,22,0,0,6,0,6,0
1328,side_green,side_green,48,281.0,5.901928272442021,23,0,0,6,0,6,0
1329,side_green,side_green,44,304.0,5.288151781845615,23,0,0,6,0,6,0
1330,side_green,side_green,43,327.0,5.124346724926328,23,0,0,6,0,6,0
1331,side_green,side_green,43,351.0,5.09092717954909,24,0,0,6,0,6,0
1332,side_green,side_green,48,375.0,4.465373152608619,29,0,0,6,0,6,0
1333,side_green,side_green,49,399.0,4.584255636130224,25,0,0,6,0,6,0
1334,side_green,side_green,49,424.0,4.81798613725225,25,0,0,6,0,6,0
1335,side_green,side_green,49,450.0,4.925977431790476,26,0,0,6,0,6,0
1336,side_green,side_green,50,476.0,4.984289354786699,27,0,0,6,0,6,0
1337,side_green,side_green,50,502.0,5.046207588634818,26,0,0,6,0,6,0
1338,side_green,side_green,51,529.0,5.0374610641628355,28,0,0,6,0,6,0
1339,side_green,side_green,51,556.0,5.11928937878871,27,0,0,6,0,6,0
1340,side_green,side_green,52,584.0,4.944872750392732,29,0,0,6,0,6,0
1341,side_green,side_green,50,613.0,4.74580181931327,29,0,0,6,0,6,0
1342,side_green,side_green,49,642.0,4.477983068824031,29,0,0,6,0,6,0
1343,side_green,side_green,49,671.0,4.30283411914149,30,0,0,6,0,6,0
1344,side_green,side_green,54,700.0,3.906578181445419,34,0,0,6,0,6,0
1345,side_green,side_green,54,730.0,3.9637601570725405,30,0,0,6,0,6,0
1346,side_green,side_green,54,760.0,3.99471613010876,30,0,0,6,0,6,0
1347,yellow_transition,yellow_transition,54,790.0,4.113259679110396,30,1,1,0,16,0,14
1348,yellow_transition,yellow_transition,56,822.0,4.138477428933728,34,1,1,0,16,0,14
1349,yellow_transition,yellow_transition,56,855.0,4.184875957511167,33,1,1,0,16,0,14
1350,main_green,main_green,56,561.0,4.383557979139344,25,2,2,0,16,0,14
1351,main_green,main_green,56,310.0,4.675289599567968,17,2,2,0,16,0,14
1352,main_green,main_green,57,131.0,5.183511143796604,12,2,2,0,16,0,14
1353,main_green,main_green,55,66.0,5.602021312518671,9,2,2,0,16,0,14
1354,main_green,main_green,54,34.0,6.453765021173319,6,2,2,0,16,0,14
1355,main_green,main_green,54,18.0,7.398750486670609,5,2,2,0,16,0,14
1356,main_green,main_green,59,14.0,7.4491701290898185,9,2,2,0,16,0,14
1357,main_green,main_green,59,18.0,8.168326855556169,4,2,2,0,16,0,14
1358,main_green,main_green,60,22.0,8.591918557031295,5,2,2,0,16,0,14
1359,main_green,main_green,60,26.0,9.285997311317978,4,2,2,0,16,0,14
1360,main_green,main_green,61,30.0,9.672765086630609,5,2,2,0,16,0,14
1361,main_green,main_green,61,34.0,10.141340905666032,4,2,2,0,16,0,14
1362,main_green,main_green,61,38.0,10.32556001525456,4,2,2,0,16,0,14
1363,main_green,main_green,62,42.0,10.19144510044119,5,2,2,0,16,0,14
1364,main_green,main_green,63,46.0,9.94241189539086,5,2,2,0,16,0,14
1365,main_green,main_green,63,51.0,9.968143675503244,5,2,2,0,16,0,14
1366,main_green,main_green,63,58.0,10.042957753654656,7,2,2,0,16,0,14
1367,main_green,main_green,63,66.0,10.138826524729783,8,2,2,0,16,0,14
1368,main_green,main_green,68,74.0,9.386674472736578,13,2,2,0,16,0,14
1369,main_green,main_green,69,82.0,9.41928487127461,9,2,2,0,16,0,14
1370,main_green,main_green,69,90.0,9.613689420579895,8,2,2,0,16,0,14
1371,main_green,main_green,69,98.0,9.852804130683797,8,2,2,0,16,0,14
1372,main_green,main_green,70,106.0,9.825985175044893,9,2,2,0,16,0,14
1373,main_green,main_green,70,114.0,9.67719066338681,8,2,2,0,16,0,14
1374,main_green,main_green,71,122.0,9.557946500391552,9,2,2,0,16,0,14
1375,main_green,main_green,71,131.0,9.539245024125755,9,2,2,0,16,0,14
1376,main_green,main_green,71,142.0,9.402516562332961,12,2,2,0,16,0,14
1377,main_green,main_green,70,154.0,9.5266170750089,12,2,2,0,16,0,14
1378,main_green,main_green,68,166.0,9.533684078552715,12,2,2,0,16,0,14
1379,main_green,main_green,68,178.0,9.33634669512998,13,2,2,0,16,0,14
1380,main_green,main_green,70,190.0,8.70573350846206,17,2,2,0,16,0,14
1381,main_green,main_green,68,202.0,8.876716327015135,12,2,2,0,16,0,14
1382,main_green,main_green,67,214.0,9.098929825300967,12,2,2,0,16,0,14
1383,main_green,main_green,67,226.0,9.221458251982638,12,2,2,0,16,0,14
1384,main_green,main_green,69,238.0,9.008023665105046,14,2,2,0,16,0,14
1385,main_green,main_green,69,250.0,9.137805681791422,12,2,2,0,16,0,14
1386,main_green,main_green,69,262.0,9.165332818713827,12,2,2,0,16,0,14
1387,main_green,main_green,69,274.0,9.106418242899368,12,2,2,0,16,0,14
1388,main_green,main_green,70,287.0,8.953127618665894,14,2,2,0,16,0,14
1389,main_green,main_green,71,302.0,8.939413911267136,16,2,2,0,16,0,14
1390,main_green,main_green,71,318.0,9.041358484434573,16,2,2,0,16,0,14
1391,main_green,main_green,71,334.0,9.122844205203359,16,2,2,0,16,0,14
1392,yellow_transition,yellow_transition,76,350.0,8.481367407346221,21,3,3,8,0,8,0
1393,yellow_transition,yellow_transition,76,366.0,8.51701656850808,16,3,3,8,0,8,0
1394,yellow_transition,yellow_transition,77,382.0,8.303118415459736,17,3,3,8,0,8,0
1395,side_green,side_green,77,110.0,8.241149223043987,10,0,0,8,0,8,0
1396,side_green,side_green,78,4.0,8.218241510492682,3,0,0,8,0,8,0
1397,side_green,side_green,78,8.0,8.48628923613915,4,0,0,8,0,8,0
1398,side_green,side_green,78,13.0,8.728371626420966,5,0,0,8,0,8,0
1399,side_green,side_green,78,20.0,9.081161495941869,8,0,0,8,0,8,0
1400,side_green,side_green,78,29.0,9.264109163729612,10,0,0,8,0,8,0
1401,side_green,side_green,78,39.0,9.451784745212905,10,0,0,8,0,8,0
1402,side_green,side_green,78,50.0,9.639342104525197,11,0,0,8,0,8,0
1403,side_green,side_green,78,62.0,9.638562740623687,12,0,0,8,0,8,0
1404,side_green,side_green,82,75.0,8.95189852734,18,0,0,8,0,8,0
1405,side_green,side_green,83,88.0,8.838826324680245,14,0,0,8,0,8,0
1406,side_green,side_green,80,101.0,8.657097447772749,13,0,0,8,0,8,0
1407,side_green,side_green,79,114.0,8.537144620456113,13,0,0,8,0,8,0
