step,decision,vehicle_count,total_waiting_time,mean_speed,total_queue,departed_this_step,arrived_this_step,total_departed,total_arrived,action_j1,J1_phase,action_j2,J2_phase,action_j3,J3_phase,action_j4,J4_phase,action_j5,J5_phase
1083,24,163,1205.0,2.878518949875059,97,0,0,1380,1229,1,1,0,3,1,1,0,3,1,1
1084,24,162,1309.0,2.769820430269568,104,0,1,1380,1230,1,1,0,3,1,1,0,3,1,1
1085,24,163,887.0,3.0700259698414283,94,1,0,1381,1230,1,2,0,0,1,2,0,0,1,2
1086,24,163,672.0,3.604935458488516,76,0,0,1381,1230,1,2,0,0,1,2,0,0,1,2
1087,24,164,532.0,4.185909679865582,69,1,0,1382,1230,1,2,0,0,1,2,0,0,1,2
1088,24,163,416.0,4.780243291820559,56,0,1,1382,1231,1,2,0,0,1,2,0,0,1,2
1089,24,164,334.0,5.515667003460237,46,1,0,1383,1231,1,2,0,0,1,2,0,0,1,2
1090,24,164,268.0,6.334038385962476,36,0,0,1383,1231,1,2,0,0,1,2,0,0,1,2
1091,24,164,207.0,7.155733566397517,27,0,0,1383,1231,1,2,0,0,1,2,0,0,1,2
1092,24,165,161.0,7.779921917010834,22,1,0,1384,1231,1,2,0,0,1,2,0,0,1,2
1093,24,174,117.0,7.822912520246174,26,11,2,1395,1233,1,2,0,0,1,2,0,0,1,2
1094,24,173,88.0,8.452746633801858,11,0,1,1395,1234,1,2,0,0,1,2,0,0,1,2
1095,24,172,57.0,9.063899855829806,7,0,1,1395,1235,1,2,0,0,1,2,0,0,1,2
1096,24,172,27.0,9.664305404522912,3,0,0,1395,1235,1,2,0,0,1,2,0,0,1,2
1097,24,174,32.0,10.038895207492851,7,2,0,1397,1235,1,2,0,0,1,2,0,0,1,2
1098,24,174,38.0,10.503333913409376,6,0,0,1397,1235,1,2,0,0,1,2,0,0,1,2
1099,24,173,45.0,10.869315541155485,7,0,1,1397,1236,1,2,0,0,1,2,0,0,1,2
1100,24,173,52.0,11.21822120455785,7,0,0,1397,1236,1,2,0,0,1,2,0,0,1,2
1101,24,174,60.0,11.339334061871579,9,1,0,1398,1236,1,2,0,0,1,2,0,0,1,2
1102,24,175,68.0,11.394931216248057,9,1,0,1399,1236,1,2,0,0,1,2,0,0,1,2
1103,24,174,77.0,11.444671068287649,9,0,1,1399,1237,1,2,0,0,1,2,0,0,1,2
1104,24,174,86.0,11.48077159573123,9,0,0,1399,1237,1,2,0,0,1,2,0,0,1,2
1105,24,183,95.0,10.773631599327015,20,11,2,1410,1239,1,2,0,0,1,2,0,0,1,2
1106,24,182,104.0,10.79048176379833,9,0,1,1410,1240,1,2,0,0,1,2,0,0,1,2
1107,24,183,114.0,10.730991218583862,11,1,0,1411,1240,1,2,0,0,1,2,0,0,1,2
1108,24,183,125.0,10.885065228996044,11,0,0,1411,1240,1,2,0,0,1,2,0,0,1,2
1109,24,184,138.0,10.900019322610191,14,1,0,1412,1240,1,2,0,0,1,2,0,0,1,2
1110,24,184,151.0,10.78691415648102,13,0,0,1412,1240,1,2,0,0,1,2,0,0,1,2
1111,24,178,164.0,10.574592950066085,13,0,6,1412,1246,1,2,0,0,1,2,0,0,1,2
1112,24,176,180.0,10.258897132014365,17,1,3,1413,1249,1,2,0,0,1,2,0,0,1,2
1113,24,173,200.0,9.758243612605561,21,1,4,1414,1253,1,2,0,0,1,2,0,0,1,2
1114,24,168,221.0,9.324498940729294,21,0,5,1414,1258,1,2,0,0,1,2,0,0,1,2
1115,24,166,247.0,8.949600542234183,26,0,2,1414,1260,1,2,0,0,1,2,0,0,1,2
1116,24,163,275.0,8.501392887671837,28,0,3,1414,1263,1,2,0,0,1,2,0,0,1,2
1117,24,168,310.0,7.416225343281992,46,11,6,1425,1269,1,2,0,0,1,2,0,0,1,2
1118,24,167,346.0,7.073740672838187,37,1,2,1426,1271,1,2,0,0,1,2,0,0,1,2
1119,24,164,388.0,6.78095832050653,42,0,3,1426,1274,1,2,0,0,1,2,0,0,1,2
1120,24,164,436.0,6.5298809052032745,48,0,0,1426,1274,1,2,0,0,1,2,0,0,1,2
1121,24,162,489.0,6.224574692051082,54,1,3,1427,1277,1,2,0,0,1,2,0,0,1,2
1122,24,159,549.0,5.959029266940112,60,0,3,1427,1280,1,2,0,0,1,2,0,0,1,2
1123,24,157,611.0,5.643036371414502,63,1,3,1428,1283,1,2,0,0,1,2,0,0,1,2
1124,24,154,678.0,5.4116987842062265,67,0,3,1428,1286,1,2,0,0,1,2,0,0,1,2
1125,24,154,749.0,5.188680956642642,72,1,1,1429,1287,1,2,0,0,1,2,0,0,1,2
1126,24,152,826.0,5.066042046510433,77,0,2,1429,1289,1,2,0,0,1,2,0,0,1,2
1127,25,151,907.0,4.938840935221801,81,0,1,1429,1290,0,3,1,1,0,3,1,1,0,3
1128,25,148,994.0,4.55566038488591,88,1,4,1430,1294,0,3,1,1,0,3,1,1,0,3
1129,25,157,1082.0,3.944931028081369,99,11,2,1441,1296,0,3,1,1,0,3,1,1,0,3
1130,25,153,652.0,3.8510094192487956,69,0,4,1441,1300,0,0,1,2,0,0,1,2,0,0
1131,25,152,460.0,4.141785109648547,53,0,1,1441,1301,0,0,1,2,0,0,1,2,0,0
1132,25,150,395.0,4.491977715235252,48,0,2,1441,1303,0,0,1,2,0,0,1,2,0,0
1133,25,152,333.0,5.062579816607006,45,2,0,1443,1303,0,0,1,2,0,0,1,2,0,0
1134,25,152,271.0,5.870782075569967,37,0,0,1443,1303,0,0,1,2,0,0,1,2,0,0
1135,25,150,214.0,6.657154221259612,31,0,2,1443,1305,0,0,1,2,0,0,1,2,0,0
1136,25,150,167.0,7.434721361399182,26,0,0,1443,1305,0,0,1,2,0,0,1,2,0,0
1137,25,151,126.0,8.076915578582058,22,1,0,1444,1305,0,0,1,2,0,0,1,2,0,0
1138,25,151,90.0,8.560711342214937,16,1,1,1445,1306,0,0,1,2,0,0,1,2,0,0
1139,25,151,65.0,9.104415973398362,11,0,0,1445,1306,0,0,1,2,0,0,1,2,0,0
1140,25,151,62.0,9.551771712025923,9,0,0,1445,1306,0,0,1,2,0,0,1,2,0,0
1141,25,162,61.0,9.282473637382875,19,11,0,1456,1306,0,0,1,2,0,0,1,2,0,0
1142,25,159,69.0,9.548515228385053,8,0,3,1456,1309,0,0,1,2,0,0,1,2,0,0
1143,25,159,78.0,9.7756729636643,10,1,1,1457,1310,0,0,1,2,0,0,1,2,0,0
1144,25,159,89.0,10.02195417863913,11,0,0,1457,1310,0,0,1,2,0,0,1,2,0,0
1145,25,160,102.0,10.198502717768683,14,1,0,1458,1310,0,0,1,2,0,0,1,2,0,0
1146,25,160,116.0,10.447054428503614,14,0,0,1458,1310,0,0,1,2,0,0,1,2,0,0
1147,25,160,133.0,10.650375182075217,17,0,0,1458,1310,0,0,1,2,0,0,1,2,0,0
1148,25,161,150.0,10.674894751163185,18,1,0,1459,1310,0,0,1,2,0,0,1,2,0,0
1149,25,162,167.0,10.593688057398682,18,1,0,1460,1310,0,0,1,2,0,0,1,2,0,0
1150,25,162,184.0,10.622364794442172,17,0,0,1460,1310,0,0,1,2,0,0,1,2,0,0
1151,25,162,202.0,10.575581708846942,18,0,0,1460,1310,0,0,1,2,0,0,1,2,0,0
1152,25,162,220.0,10.596113222758815,18,0,0,1460,1310,0,0,1,2,0,0,1,2,0,0
1153,25,173,238.0,9.926794776824734,29,11,0,1471,1310,0,0,1,2,0,0,1,2,0,0
1154,25,174,256.0,9.853448583267054,19,1,0,1472,1310,0,0,1,2,0,0,1,2,0,0
1155,25,174,277.0,9.718136746379132,21,0,0,1472,1310,0,0,1,2,0,0,1,2,0,0
1156,25,171,299.0,9.432163397622514,22,0,3,1472,1313,0,0,1,2,0,0,1,2,0,0
1157,25,172,324.0,9.118502310221011,26,1,0,1473,1313,0,0,1,2,0,0,1,2,0,0
1158,25,167,352.0,8.822331205640719,28,0,5,1473,1318,0,0,1,2,0,0,1,2,0,0
1159,25,164,384.0,8.34264633358257,33,1,4,1474,1322,0,0,1,2,0,0,1,2,0,0
1160,25,160,420.0,7.889857584754071,36,0,4,1474,1326,0,0,1,2,0,0,1,2,0,0
1161,25,157,458.0,7.3035756199105775,39,1,4,1475,1330,0,0,1,2,0,0,1,2,0,0
1162,25,155,501.0,6.834796032537921,43,0,2,1475,1332,0,0,1,2,0,0,1,2,0,0
1163,25,152,550.0,6.3682777890073865,49,0,3,1475,1335,0,0,1,2,0,0,1,2,0,0
1164,25,152,605.0,5.865982642644841,56,1,1,1476,1336,0,0,1,2,0,0,1,2,0,0
1165,25,158,664.0,4.871566435504758,70,11,5,1487,1341,0,0,1,2,0,0,1,2,0,0
1166,25,158,728.0,4.5977558958689,64,0,0,1487,1341,0,0,1,2,0,0,1,2,0,0
1167,25,158,797.0,4.232698026816012,69,0,0,1487,1341,0,0,1,2,0,0,1,2,0,0
1168,25,158,873.0,3.917889314694095,76,0,0,1487,1341,0,0,1,2,0,0,1,2,0,0
1169,25,160,954.0,3.677340407276938,83,2,0,1489,1341,0,0,1,2,0,0,1,2,0,0
1170,25,160,1038.0,3.5847505464583507,85,0,0,1489,1341,0,0,1,2,0,0,1,2,0,0
1171,25,160,1129.0,3.5651015872685634,91,0,0,1489,1341,0,0,1,2,0,0,1,2,0,0
1172,26,159,1225.0,3.514131606829762,96,0,1,1489,1342,1,1,0,3,1,1,0,3,1,1
1173,26,160,1329.0,3.3906085474037475,105,1,0,1490,1342,1,1,0,3,1,1,0,3,1,1
1174,26,161,1436.0,3.3423956744123964,108,1,0,1491,1342,1,1,0,3,1,1,0,3,1,1
1175,26,160,965.0,3.489739943030443,91,0,1,1491,1343,1,2,0,0,1,2,0,0,1,2
1176,26,160,701.0,3.87699403142463,74,0,0,1491,1343,1,2,0,0,1,2,0,0,1,2
1177,26,170,554.0,3.912748860839593,73,11,1,1502,1344,1,2,0,0,1,2,0,0,1,2
1178,26,169,430.0,4.4042275886095466,51,0,1,1502,1345,1,2,0,0,1,2,0,0,1,2
1179,26,168,333.0,5.037549743030626,43,1,2,1503,1347,1,2,0,0,1,2,0,0,1,2
1180,26,167,254.0,5.866142405998552,35,0,1,1503,1348,1,2,0,0,1,2,0,0,1,2
1181,26,168,188.0,6.750911337896368,28,1,0,1504,1348,1,2,0,0,1,2,0,0,1,2
1182,26,168,150.0,7.620422217790289,23,0,0,1504,1348,1,2,0,0,1,2,0,0,1,2
1183,26,168,109.0,8.391068695356054,17,0,0,1504,1348,1,2,0,0,1,2,0,0,1,2
1184,26,169,74.0,9.043696839257603,13,1,0,1505,1348,1,2,0,0,1,2,0,0,1,2
1185,26,170,63.0,9.524992496161024,11,1,0,1506,1348,1,2,0,0,1,2,0,0,1,2
1186,26,170,34.0,10.090380730732418,6,0,0,1506,1348,1,2,0,0,1,2,0,0,1,2
1187,26,170,40.0,10.562955847335193,6,0,0,1506,1348,1,2,0,0,1,2,0,0,1,2
1188,26,170,46.0,10.878590405127268,6,0,0,1506,1348,1,2,0,0,1,2,0,0,1,2
1189,26,179,52.0,10.392807215226782,17,11,2,1517,1350,1,2,0,0,1,2,0,0,1,2
1190,26,179,58.0,10.527173759128278,7,1,1,1518,1351,1,2,0,0,1,2,0,0,1,2
1191,26,179,64.0,10.734736277333308,6,0,0,1518,1351,1,2,0,0,1,2,0,0,1,2
1192,26,178,70.0,10.870778591629577,6,0,1,1518,1352,1,2,0,0,1,2,0,0,1,2
1193,26,178,78.0,10.943141054383632,9,1,1,1519,1353,1,2,0,0,1,2,0,0,1,2
1194,26,177,89.0,11.148284772590655,11,0,1,1519,1354,1,2,0,0,1,2,0,0,1,2
1195,26,178,100.0,11.200727476939349,12,1,0,1520,1354,1,2,0,0,1,2,0,0,1,2
1196,26,178,112.0,11.272546426582426,12,0,0,1520,1354,1,2,0,0,1,2,0,0,1,2
1197,26,179,124.0,11.24549636530435,13,1,0,1521,1354,1,2,0,0,1,2,0,0,1,2
1198,26,179,136.0,11.321190953586846,12,0,0,1521,1354,1,2,0,0,1,2,0,0,1,2
1199,26,178,148.0,11.22323686524612,12,0,1,1521,1355,1,2,0,0,1,2,0,0,1,2
1200,26,178,160.0,11.062992255645401,13,1,1,1522,1356,1,2,0,0,1,2,0,0,1,2
1201,26,185,172.0,10.1102843220717,23,11,4,1533,1360,1,2,0,0,1,2,0,0,1,2
1202,26,180,185.0,9.841917814394478,13,0,5,1533,1365,1,2,0,0,1,2,0,0,1,2
1203,26,175,203.0,9.527570350831445,18,0,5,1533,1370,1,2,0,0,1,2,0,0,1,2
1204,26,171,225.0,9.29171224190557,22,0,4,1533,1374,1,2,0,0,1,2,0,0,1,2
1205,26,166,251.0,8.794191698622354,28,2,7,1535,1381,1,2,0,0,1,2,0,0,1,2
1206,26,165,278.0,8.472148484475419,27,0,1,1535,1382,1,2,0,0,1,2,0,0,1,2
1207,26,162,309.0,8.18059862741559,31,0,3,1535,1385,1,2,0,0,1,2,0,0,1,2
1208,26,158,346.0,7.72701657505773,37,0,4,1535,1389,1,2,0,0,1,2,0,0,1,2
1209,26,154,386.0,7.1588001774693755,41,1,5,1536,1394,1,2,0,0,1,2,0,0,1,2
1210,26,155,432.0,6.718880896204335,47,1,0,1537,1394,1,2,0,0,1,2,0,0,1,2
1211,26,152,482.0,6.321804941722792,50,0,3,1537,1397,1,2,0,0,1,2,0,0,1,2
1212,26,152,538.0,5.959849541283719,56,0,0,1537,1397,1,2,0,0,1,2,0,0,1,2
1213,26,158,597.0,4.935242349174214,70,11,5,1548,1402,1,2,0,0,1,2,0,0,1,2
1214,26,158,660.0,4.820792891455777,63,0,0,1548,1402,1,2,0,0,1,2,0,0,1,2
1215,26,159,728.0,4.699963116255076,69,1,0,1549,1402,1,2,0,0,1,2,0,0,1,2
1216,26,157,801.0,4.523955261296223,73,0,2,1549,1404,1,2,0,0,1,2,0,0,1,2
1217,27,154,879.0,4.347001842800127,79,1,4,1550,1408,0,3,1,1,0,3,1,1,0,3
1218,27,154,965.0,4.42746591539754,86,0,0,1550,1408,0,3,1,1,0,3,1,1,0,3
1219,27,150,1056.0,4.257579780243182,91,0,4,1550,1412,0,3,1,1,0,3,1,1,0,3
1220,27,150,616.0,4.443973402154312,75,1,1,1551,1413,0,0,1,2,0,0,1,2,0,0
1221,27,148,439.0,4.646409833620685,56,1,3,1552,1416,0,0,1,2,0,0,1,2,0,0
1222,27,148,383.0,5.279710384132825,49,0,0,1552,1416,0,0,1,2,0,0,1,2,0,0
1223,27,148,325.0,5.877690647629035,41,0,0,1552,1416,0,0,1,2,0,0,1,2,0,0
1224,27,148,266.0,6.526710247822517,35,0,0,1552,1416,0,0,1,2,0,0,1,2,0,0
1225,27,159,204.0,6.767225646736942,38,11,0,1563,1416,0,0,1,2,0,0,1,2,0,0
1226,27,158,149.0,7.369953611641751,21,1,2,1564,1418,0,0,1,2,0,0,1,2,0,0
1227,27,157,128.0,7.8841948817167795,17,0,1,1564,1419,0,0,1,2,0,0,1,2,0,0
1228,27,154,90.0,8.420494634477643,12,0,3,1564,1422,0,0,1,2,0,0,1,2,0,0
1229,27,155,56.0,8.80645968402432,13,1,0,1565,1422,0,0,1,2,0,0,1,2,0,0
1230,27,155,39.0,9.331027167375028,10,0,0,1565,1422,0,0,1,2,0,0,1,2,0,0
1231,27,156,37.0,9.786256525083719,10,1,0,1566,1422,0,0,1,2,0,0,1,2,0,0
1232,27,156,46.0,10.248555641356024,9,0,0,1566,1422,0,0,1,2,0,0,1,2,0,0
1233,27,157,57.0,10.533140133247992,12,1,0,1567,1422,0,0,1,2,0,0,1,2,0,0
1234,27,157,68.0,10.817051432720781,11,0,0,1567,1422,0,0,1,2,0,0,1,2,0,0
1235,27,157,79.0,11.059032952237134,11,0,0,1567,1422,0,0,1,2,0,0,1,2,0,0
1236,27,158,91.0,11.06341234035396,13,1,0,1568,1422,0,0,1,2,0,0,1,2,0,0
1237,27,166,103.0,10.422768112818524,23,11,3,1579,1425,0,0,1,2,0,0,1,2,0,0
1238,27,165,115.0,10.503852980841241,12,0,1,1579,1426,0,0,1,2,0,0,1,2,0,0
1239,27,165,128.0,10.504376323199631,13,0,0,1579,1426,0,0,1,2,0,0,1,2,0,0
1240,27,165,142.0,10.61513824426536,14,0,0,1579,1426,0,0,1,2,0,0,1,2,0,0
1241,27,167,157.0,10.443519188478508,17,2,0,1581,1426,0,0,1,2,0,0,1,2,0,0
1242,27,167,175.0,10.501026745941227,18,0,0,1581,1426,0,0,1,2,0,0,1,2,0,0
1243,27,167,194.0,10.616494575925726,19,0,0,1581,1426,0,0,1,2,0,0,1,2,0,0
1244,27,167,214.0,10.496543676381913,20,0,0,1581,1426,0,0,1,2,0,0,1,2,0,0
1245,27,168,234.0,10.270288222633804,21,1,0,1582,1426,0,0,1,2,0,0,1,2,0,0
1246,27,159,255.0,9.835773852608567,22,1,10,1583,1436,0,0,1,2,0,0,1,2,0,0
1247,27,158,279.0,9.60374318732889,24,0,1,1583,1437,0,0,1,2,0,0,1,2,0,0
1248,27,150,303.0,9.058839244533948,24,0,8,1583,1445,0,0,1,2,0,0,1,2,0,0
1249,27,159,331.0,8.008970469992201,39,11,2,1594,1447,0,0,1,2,0,0,1,2,0,0
1250,27,156,362.0,7.54178016810517,31,0,3,1594,1450,0,0,1,2,0,0,1,2,0,0
1251,27,155,397.0,7.076456372187121,36,1,2,1595,1452,0,0,1,2,0,0,1,2,0,0
1252,27,152,436.0,6.692353556410736,39,0,3,1595,1455,0,0,1,2,0,0,1,2,0,0
1253,27,152,478.0,6.25163853820441,43,1,1,1596,1456,0,0,1,2,0,0,1,2,0,0
1254,27,152,528.0,5.96300538190898,50,0,0,1596,1456,0,0,1,2,0,0,1,2,0,0
1255,27,152,581.0,5.638674830148013,54,0,0,1596,1456,0,0,1,2,0,0,1,2,0,0
1256,27,153,640.0,5.163006458322976,60,1,0,1597,1456,0,0,1,2,0,0,1,2,0,0
1257,27,154,704.0,4.678621120152154,65,1,0,1598,1456,0,0,1,2,0,0,1,2,0,0
1258,27,154,772.0,4.3258629669884225,68,0,0,1598,1456,0,0,1,2,0,0,1,2,0,0
1259,27,154,849.0,3.954678131640401,77,0,0,1598,1456,0,0,1,2,0,0,1,2,0,0
1260,27,154,933.0,3.6593845436412633,84,0,0,1598,1456,0,0,1,2,0,0,1,2,0,0
1261,27,164,1018.0,3.1558279947600094,96,11,1,1609,1457,0,0,1,2,0,0,1,2,0,0
1262,28,163,1107.0,2.9585977697246277,90,1,2,1610,1459,1,1,0,3,1,1,0,3,1,1
1263,28,162,1204.0,2.8709011911220492,97,0,1,1610,1460,1,1,0,3,1,1,0,3,1,1
1264,28,162,1309.0,2.9277378914459486,105,0,0,1610,1460,1,1,0,3,1,1,0,3,1,1
1265,28,163,884.0,3.229743928969785,90,1,0,1611,1460,1,2,0,0,1,2,0,0,1,2
1266,28,163,656.0,3.798110122487599,72,0,0,1611,1460,1,2,0,0,1,2,0,0,1,2
1267,28,164,514.0,4.420942802055035,66,1,0,1612,1460,1,2,0,0,1,2,0,0,1,2
1268,28,164,403.0,5.03384714893043,54,0,0,1612,1460,1,2,0,0,1,2,0,0,1,2
1269,28,165,318.0,5.796471430256613,45,1,0,1613,1460,1,2,0,0,1,2,0,0,1,2
1270,28,165,249.0,6.596255587936977,35,0,0,1613,1460,1,2,0,0,1,2,0,0,1,2
1271,28,165,186.0,7.426244419720281,25,0,0,1613,1460,1,2,0,0,1,2,0,0,1,2
1272,28,165,128.0,8.068928019461485,18,1,1,1614,1461,1,2,0,0,1,2,0,0,1,2
1273,28,174,74.0,8.062011748531608,21,11,2,1625,1463,1,2,0,0,1,2,0,0,1,2
1274,28,172,45.0,8.581093229336584,6,0,2,1625,1465,1,2,0,0,1,2,0,0,1,2
1275,28,170,26.0,9.067897760812466,3,0,2,1625,1467,1,2,0,0,1,2,0,0,1,2
1276,28,170,22.0,9.67075123238001,5,0,0,1625,1467,1,2,0,0,1,2,0,0,1,2
1277,28,171,19.0,10.084645867879098,8,2,1,1627,1468,1,2,0,0,1,2,0,0,1,2
1278,28,171,25.0,10.575129709268515,6,0,0,1627,1468,1,2,0,0,1,2,0,0,1,2
1279,28,171,31.0,11.057233461961282,6,0,0,1627,1468,1,2,0,0,1,2,0,0,1,2
1280,28,171,37.0,11.383980682401626,6,0,0,1627,1468,1,2,0,0,1,2,0,0,1,2
1281,28,172,43.0,11.448772362316781,7,1,0,1628,1468,1,2,0,0,1,2,0,0,1,2
1282,28,173,49.0,11.529455469741515,7,1,0,1629,1468,1,2,0,0,1,2,0,0,1,2
1283,28,173,56.0,11.597199955216338,7,0,0,1629,1468,1,2,0,0,1,2,0,0,1,2
1284,28,173,63.0,11.609055222124313,7,0,0,1629,1468,1,2,0,0,1,2,0,0,1,2
1285,28,183,70.0,10.954017762785524,18,11,1,1640,1469,1,2,0,0,1,2,0,0,1,2
1286,28,181,77.0,10.994614034381428,7,0,2,1640,1471,1,2,0,0,1,2,0,0,1,2
1287,28,180,84.0,10.928403505983429,8,1,2,1641,1473,1,2,0,0,1,2,0,0,1,2
1288,28,180,92.0,10.918658071529556,8,0,0,1641,1473,1,2,0,0,1,2,0,0,1,2
1289,28,181,103.0,10.873092431568764,12,1,0,1642,1473,1,2,0,0,1,2,0,0,1,2
1290,28,180,116.0,10.865486060247045,13,0,1,1642,1474,1,2,0,0,1,2,0,0,1,2
1291,28,174,129.0,10.684062141610516,13,0,6,1642,1480,1,2,0,0,1,2,0,0,1,2
1292,28,173,142.0,10.522982026373189,14,1,2,1643,1482,1,2,0,0,1,2,0,0,1,2
1293,28,166,158.0,10.258373293522412,17,1,8,1644,1490,1,2,0,0,1,2,0,0,1,2
1294,28,163,176.0,10.034334810031034,18,0,3,1644,1493,1,2,0,0,1,2,0,0,1,2
1295,28,161,196.0,9.637811853607383,20,0,2,1644,1495,1,2,0,0,1,2,0,0,1,2
1296,28,157,219.0,9.10116244868666,23,0,4,1644,1499,1,2,0,0,1,2,0,0,1,2
1297,28,163,247.0,7.820810150439621,39,11,5,1655,1504,1,2,0,0,1,2,0,0,1,2
1298,28,161,277.0,7.331822334129854,31,1,3,1656,1507,1,2,0,0,1,2,0,0,1,2
1299,28,159,311.0,6.872157578392451,34,0,2,1656,1509,1,2,0,0,1,2,0,0,1,2
1300,28,157,351.0,6.449574831014304,40,0,2,1656,1511,1,2,0,0,1,2,0,0,1,2
1301,28,156,398.0,6.11163803068254,48,1,2,1657,1513,1,2,0,0,1,2,0,0,1,2
1302,28,153,453.0,5.823315946680873,55,0,3,1657,1516,1,2,0,0,1,2,0,0,1,2
1303,28,153,514.0,5.625508550023085,62,1,1,1658,1517,1,2,0,0,1,2,0,0,1,2
1304,28,152,578.0,5.491054759734716,64,0,1,1658,1518,1,2,0,0,1,2,0,0,1,2
1305,28,152,647.0,5.2641957994538435,71,1,1,1659,1519,1,2,0,0,1,2,0,0,1,2
1306,28,148,720.0,4.951463787450773,73,0,4,1659,1523,1,2,0,0,1,2,0,0,1,2
1307,29,147,796.0,4.8211579615243725,76,0,1,1659,1524,0,3,1,1,0,3,1,1,0,3
1308,29,146,875.0,4.513317058720257,80,1,2,1660,1526,0,3,1,1,0,3,1,1,0,3
1309,29,153,959.0,3.850816900701228,95,11,4,1671,1530,0,3,1,1,0,3,1,1,0,3
1310,29,151,559.0,3.972585831168454,67,0,2,1671,1532,0,0,1,2,0,0,1,2,0,0
1311,29,149,421.0,4.224668057582354,54,0,2,1671,1534,0,0,1,2,0,0,1,2,0,0
1312,29,148,366.0,4.581154407348585,48,0,1,1671,1535,0,0,1,2,0,0,1,2,0,0
1313,29,148,309.0,4.976001079115712,44,2,2,1673,1537,0,0,1,2,0,0,1,2,0,0
1314,29,148,257.0,5.7387219902784095,38,0,0,1673,1537,0,0,1,2,0,0,1,2,0,0
1315,29,148,204.0,6.598328169144844,32,0,0,1673,1537,0,0,1,2,0,0,1,2,0,0
1316,29,148,155.0,7.370396103982583,26,0,0,1673,1537,0,0,1,2,0,0,1,2,0,0
1317,29,149,119.0,7.865692576192778,22,1,0,1674,1537,0,0,1,2,0,0,1,2,0,0
1318,29,150,100.0,8.264520350417138,19,1,0,1675,1537,0,0,1,2,0,0,1,2,0,0
1319,29,150,109.0,8.781560506822101,18,0,0,1675,1537,0,0,1,2,0,0,1,2,0,0
1320,29,150,89.0,9.14592335817308,15,0,0,1675,1537,0,0,1,2,0,0,1,2,0,0
1321,29,158,80.0,8.778985467705033,23,11,3,1686,1540,0,0,1,2,0,0,1,2,0,0
1322,29,157,83.0,9.17316653093161,11,0,1,1686,1541,0,0,1,2,0,0,1,2,0,0
1323,29,158,94.0,9.487514114344476,12,1,0,1687,1541,0,0,1,2,0,0,1,2,0,0
1324,29,158,107.0,9.808245710926553,13,0,0,1687,1541,0,0,1,2,0,0,1,2,0,0
1325,29,159,122.0,10.094278894010737,16,1,0,1688,1541,0,0,1,2,0,0,1,2,0,0
1326,29,159,137.0,10.35602587448064,15,0,0,1688,1541,0,0,1,2,0,0,1,2,0,0
1327,29,159,153.0,10.503513144009837,16,0,0,1688,1541,0,0,1,2,0,0,1,2,0,0
1328,29,160,170.0,10.503771466099005,18,1,0,1689,1541,0,0,1,2,0,0,1,2,0,0
1329,29,161,189.0,10.589770069766084,20,1,0,1690,1541,0,0,1,2,0,0,1,2,0,0
1330,29,161,208.0,10.58678017838686,19,0,0,1690,1541,0,0,1,2,0,0,1,2,0,0
1331,29,161,227.0,10.533229785128672,19,0,0,1690,1541,0,0,1,2,0,0,1,2,0,0
1332,29,161,246.0,10.433207880974097,19,0,0,1690,1541,0,0,1,2,0,0,1,2,0,0
1333,29,172,265.0,9.71841088171032,30,11,0,1701,1541,0,0,1,2,0,0,1,2,0,0
1334,29,173,285.0,9.639815952807826,21,1,0,1702,1541,0,0,1,2,0,0,1,2,0,0
1335,29,173,306.0,9.576292401247523,21,0,0,1702,1541,0,0,1,2,0,0,1,2,0,0
1336,29,167,330.0,9.292470685523025,24,0,6,1702,1547,0,0,1,2,0,0,1,2,0,0
1337,29,163,355.0,8.981795472951495,26,1,5,1703,1552,0,0,1,2,0,0,1,2,0,0
1338,29,158,382.0,8.747569644966394,27,0,5,1703,1557,0,0,1,2,0,0,1,2,0,0
1339,29,153,412.0,8.353502944154217,31,1,6,1704,1563,0,0,1,2,0,0,1,2,0,0
1340,29,152,449.0,8.113497862118287,37,0,1,1704,1564,0,0,1,2,0,0,1,2,0,0
1341,29,152,489.0,7.64648233980481,41,1,1,1705,1565,0,0,1,2,0,0,1,2,0,0
1342,29,152,531.0,7.238101285422877,42,0,0,1705,1565,0,0,1,2,0,0,1,2,0,0
1343,29,151,577.0,6.7301972390098905,46,0,1,1705,1566,0,0,1,2,0,0,1,2,0,0
1344,29,152,628.0,6.127980170554822,52,1,0,1706,1566,0,0,1,2,0,0,1,2,0,0
1345,29,162,682.0,5.240779266923138,65,11,1,1717,1567,0,0,1,2,0,0,1,2,0,0
1346,29,160,742.0,4.766819383499759,60,0,2,1717,1569,0,0,1,2,0,0,1,2,0,0
1347,29,160,808.0,4.4295970275451975,66,0,0,1717,1569,0,0,1,2,0,0,1,2,0,0
1348,29,160,878.0,4.1601727934541985,70,0,0,1717,1569,0,0,1,2,0,0,1,2,0,0
1349,29,162,954.0,3.8785816810845657,78,2,0,1719,1569,0,0,1,2,0,0,1,2,0,0
1350,29,162,1040.0,3.7909630553177385,86,0,0,1719,1569,0,0,1,2,0,0,1,2,0,0
1351,29,161,1132.0,3.6296433664979952,92,0,1,1719,1570,0,0,1,2,0,0,1,2,0,0
1352,30,160,1228.0,3.551399571099803,97,0,1,1719,1571,1,1,0,3,1,1,0,3,1,1
1353,30,161,1330.0,3.407481823714572,103,1,0,1720,1571,1,1,0,3,1,1,0,3,1,1
