step,phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase
2594,main_green,71,124.0,9.810493461521292,9,2,2
2595,main_green,70,133.0,9.949622875606593,9,2,2
2596,main_green,67,142.0,9.732699447747438,10,2,2
2597,main_green,66,151.0,9.759822332738281,9,2,2
2598,main_green,65,160.0,9.601740784735819,10,2,2
2599,main_green,64,169.0,9.541413402407633,9,2,2
2600,main_green,65,178.0,9.401208695581856,10,2,2
2601,main_green,65,191.0,9.439084938084381,13,2,2
2602,main_green,65,204.0,9.58755193154326,13,2,2
2603,main_green,66,217.0,9.516689148965645,14,2,2
2604,main_green,71,230.0,8.873048370073127,18,2,2
2605,main_green,71,243.0,9.064173987071861,13,2,2
2606,main_green,71,256.0,9.315554691465735,13,2,2
2607,main_yellow,71,269.0,9.345960774290571,13,3,3
2608,main_yellow,73,282.0,8.942481633093228,15,3,3
2609,main_yellow,73,296.0,8.919335690343518,14,3,3
2610,side_green,73,64.0,8.902951730292799,6,0,0
2611,side_green,73,3.0,9.0248717000891,1,0,0
2612,side_green,74,8.0,9.104255853380169,6,0,0
2613,side_green,75,13.0,9.359413661415358,6,0,0
2614,side_green,72,20.0,9.558359297878994,7,0,0
2615,side_green,71,27.0,9.914956897998966,7,0,0
2616,side_green,76,36.0,9.343762192460671,14,0,0
2617,side_green,75,45.0,9.452458638167023,9,0,0
2618,side_green,76,54.0,9.183807500904342,10,0,0
2619,side_green,76,64.0,9.209521007966872,10,0,0
2620,side_green,76,76.0,9.141720849336059,13,0,0
2621,side_green,74,89.0,9.108052105538656,13,0,0
2622,side_green,72,103.0,8.9881701060816,14,0,0
2623,side_green,71,118.0,8.91895660819801,16,0,0
2624,side_green,72,133.0,8.84380600015114,16,0,0
2625,side_green,71,148.0,8.71639962550297,15,0,0
2626,side_green,68,165.0,8.407081551191723,17,0,0
2627,side_green,68,182.0,8.3342007199421,17,0,0
2628,side_green,70,201.0,7.321260090590783,24,0,0
2629,side_green,67,220.0,6.834235491397571,20,0,0
2630,side_green,63,241.0,6.612193866767437,21,0,0
2631,side_green,58,264.0,6.407667779156129,23,0,0
2632,side_green,54,287.0,5.893754770687172,24,0,0
2633,side_green,52,311.0,5.656023611048999,24,0,0
2634,side_green,52,335.0,5.622588185913343,25,0,0
2635,side_green,50,359.0,5.566346612138835,24,0,0
2636,side_green,51,385.0,5.391574284297171,27,0,0
2637,side_green,47,411.0,4.822600812214837,26,0,0
2638,side_green,47,437.0,4.912044411070859,26,0,0
2639,side_green,47,463.0,4.65163031799566,27,0,0
2640,side_green,52,491.0,4.27639989786437,33,0,0
2641,side_green,52,519.0,4.40107403952997,28,0,0
2642,side_green,52,547.0,4.392067634543171,28,0,0
2643,side_green,52,575.0,4.602002072068611,28,0,0
2644,side_green,54,604.0,4.580700738719708,31,0,0
2645,side_green,54,634.0,4.732701147076273,30,0,0
2646,side_green,54,665.0,4.865474224320918,31,0,0
2647,side_green,54,696.0,4.9514477161694215,31,0,0
2648,side_green,55,727.0,4.798988184177967,32,0,0
2649,side_green,55,758.0,4.564207328320554,32,0,0
2650,side_green,53,791.0,4.352626561827615,33,0,0
2651,side_green,52,824.0,4.199658731838091,33,0,0
2652,side_yellow,57,857.0,3.8372659320716496,38,1,1
2653,side_yellow,57,890.0,3.9453820167877667,33,1,1
2654,side_yellow,58,923.0,4.033315333055033,34,1,1
2655,main_green,58,619.0,4.419583410192305,26,2,2
2656,main_green,59,364.0,4.847924389684812,20,2,2
2657,main_green,59,155.0,5.396880389355263,11,2,2
2658,main_green,59,45.0,6.022815723219937,6,2,2
2659,main_green,60,16.0,6.686150933079747,4,2,2
2660,main_green,61,6.0,7.472302778584689,5,2,2
2661,main_green,58,6.0,8.10821833866156,4,2,2
2662,main_green,58,10.0,8.897755933775082,4,2,2
2663,main_green,58,14.0,9.6640203729725,4,2,2
2664,main_green,63,18.0,9.460737000644563,9,2,2
2665,main_green,63,22.0,9.787535630769781,5,2,2
2666,main_green,63,26.0,10.396103568321726,4,2,2
2667,main_green,63,30.0,10.75624229014999,4,2,2
2668,main_green,64,34.0,10.703266238198632,5,2,2
2669,main_green,64,38.0,10.776210153434596,4,2,2
2670,main_green,65,42.0,10.509199206870791,5,2,2
2671,main_green,65,46.0,10.43787206433969,4,2,2
2672,main_green,66,53.0,10.348928849235307,8,2,2
2673,main_green,66,60.0,10.532135043422292,7,2,2
2674,main_green,66,68.0,10.561663956360997,8,2,2
2675,main_green,67,76.0,10.406516351860418,9,2,2
2676,main_green,72,84.0,9.715500643703399,13,2,2
2677,main_green,72,92.0,9.95717746250335,8,2,2
2678,main_green,72,100.0,10.074383103104909,8,2,2
2679,main_green,72,108.0,10.357907672513022,8,2,2
2680,main_green,74,116.0,10.017089041080691,10,2,2
2681,main_green,73,124.0,10.063342957125256,8,2,2
2682,main_green,72,132.0,10.013878444442964,8,2,2
2683,main_green,71,140.0,10.088821776790342,8,2,2
2684,main_green,70,150.0,9.842161375962036,11,2,2
2685,main_green,68,161.0,9.672310884546517,12,2,2
2686,main_green,66,173.0,9.776463498298437,12,2,2
2687,main_green,65,185.0,9.920832967160466,12,2,2
2688,main_green,67,197.0,8.943054349027005,17,2,2
2689,main_green,67,209.0,9.143090467395483,12,2,2
2690,main_green,68,221.0,9.30644811298992,13,2,2
2691,main_green,68,233.0,9.432518431963459,12,2,2
2692,main_green,69,245.0,9.388545414639003,13,2,2
2693,main_green,69,257.0,9.602850027589191,12,2,2
2694,main_green,69,269.0,9.582899126993652,12,2,2
2695,main_green,70,282.0,9.325156575818156,14,2,2
2696,main_green,71,297.0,9.182769767598995,16,2,2
2697,main_yellow,71,312.0,9.176133817346633,15,3,3
2698,main_yellow,71,328.0,9.06764591801793,16,3,3
2699,main_yellow,71,344.0,8.685627777978537,16,3,3
2700,side_green,76,85.0,8.204268151553537,14,0,0
2701,side_green,77,4.0,8.503806823939819,4,0,0
2702,side_green,77,7.0,8.854194963000921,3,0,0
2703,side_green,76,13.0,9.340484015509475,6,0,0
2704,side_green,75,20.0,9.533004622023936,8,0,0
2705,side_green,74,27.0,9.828643435915671,7,0,0
2706,side_green,74,34.0,9.979220794480325,8,0,0
2707,side_green,72,42.0,10.075623673036867,8,0,0
2708,side_green,72,52.0,9.89707305115657,11,0,0
2709,side_green,70,63.0,9.675902451558786,11,0,0
2710,side_green,70,76.0,9.563944561892384,13,0,0
2711,side_green,70,89.0,9.346099963508463,14,0,0
2712,side_green,74,103.0,8.436848458629143,19,0,0
2713,side_green,72,117.0,8.344988236457466,14,0,0
2714,side_green,70,133.0,8.352297138500743,16,0,0
2715,side_green,69,150.0,8.18440781221232,17,0,0
2716,side_green,69,168.0,7.770519531282366,20,0,0
2717,side_green,69,188.0,7.844963640987425,20,0,0
2718,side_green,64,210.0,7.609281007772302,22,0,0
2719,side_green,61,232.0,7.433127741644514,22,0,0
2720,side_green,59,255.0,7.015690431192691,24,0,0
2721,side_green,53,278.0,6.191656411351557,24,0,0
2722,side_green,50,302.0,5.914778248915642,24,0,0
2723,side_green,46,326.0,5.270522114136643,24,0,0
2724,side_green,51,351.0,4.783912070990218,30,0,0
2725,side_green,50,376.0,4.7507790336801365,25,0,0
2726,side_green,51,401.0,4.7327038827054615,26,0,0
2727,side_green,50,427.0,4.948190986578541,26,0,0
2728,side_green,51,454.0,4.9139823749011695,28,0,0
2729,side_green,51,481.0,5.041697725548887,27,0,0
2730,side_green,51,508.0,5.233416497643151,27,0,0
2731,side_green,52,536.0,5.111037617433667,29,0,0
2732,side_green,53,564.0,4.997994190666856,29,0,0
2733,side_green,52,593.0,4.86168339629371,29,0,0
2734,side_green,51,622.0,4.626373682139816,29,0,0
2735,side_green,50,652.0,4.464936119737668,30,0,0
2736,side_green,55,682.0,4.066099536917826,35,0,0
2737,side_green,56,714.0,4.151813805486138,33,0,0
2738,side_green,56,746.0,4.3215395589007795,32,0,0
2739,side_green,55,778.0,4.318384542610737,32,0,0
2740,side_green,56,810.0,4.290352295816669,33,0,0
2741,side_green,56,842.0,4.387511841857533,32,0,0
2742,side_yellow,57,875.0,4.436721100764086,34,1,1
2743,side_yellow,57,908.0,4.397916199839659,33,1,1
2744,side_yellow,58,942.0,4.162601798591954,35,1,1
2745,main_green,56,647.0,4.215191973809218,27,2,2
2746,main_green,55,386.0,4.635284841352976,20,2,2
2747,main_green,55,217.0,5.026668155319487,16,2,2
2748,main_green,60,88.0,5.48028794639735,14,2,2
2749,main_green,60,20.0,6.517124887436897,4,2,2
2750,main_green,60,6.0,7.738065769834408,1,2,2
2751,main_green,60,7.0,8.631737353201446,1,2,2
2752,main_green,62,8.0,9.284827214496309,3,2,2
2753,main_green,62,9.0,9.743111917045635,1,2,2
2754,main_green,62,10.0,10.339328029103214,1,2,2
2755,main_green,62,11.0,10.659752561137408,1,2,2
2756,main_green,63,13.0,10.85288185629823,3,2,2
2757,main_green,62,16.0,10.808405036110264,4,2,2
2758,main_green,62,21.0,11.132536727909418,5,2,2
2759,main_green,61,26.0,11.055482779392655,5,2,2
2760,main_green,66,31.0,10.38633914619536,10,2,2
2761,main_green,66,36.0,10.566405494889224,5,2,2
2762,main_green,67,41.0,10.512952311941138,6,2,2
2763,main_green,67,46.0,10.689012111102814,5,2,2
2764,main_green,68,51.0,10.61944562014179,6,2,2
2765,main_green,68,56.0,10.755835788120612,5,2,2
2766,main_green,68,61.0,10.677257996113491,5,2,2
2767,main_green,69,67.0,10.415306014376347,7,2,2
2768,main_green,70,73.0,10.28591635622584,7,2,2
2769,main_green,70,81.0,10.365027874368684,8,2,2
2770,main_green,69,89.0,10.367850582312213,8,2,2
2771,main_green,69,97.0,10.490200640101888,8,2,2
2772,main_green,74,105.0,9.88793376366744,13,2,2
2773,main_green,72,113.0,9.68022067414907,9,2,2
2774,main_green,71,122.0,9.91110104761154,9,2,2
2775,main_green,70,131.0,9.92801487728759,9,2,2
2776,main_green,67,140.0,9.56027930634388,10,2,2
2777,main_green,66,149.0,9.6437031731809,9,2,2
2778,main_green,66,158.0,9.52463897411407,10,2,2
2779,main_green,65,169.0,9.565204131502874,11,2,2
2780,main_green,66,181.0,9.483819152792924,13,2,2
2781,main_green,66,194.0,9.522346386464323,13,2,2
2782,main_green,66,207.0,9.638981655923464,13,2,2
2783,main_green,67,220.0,9.627108900871711,14,2,2
2784,main_green,72,233.0,9.067280987492547,18,2,2
2785,main_green,72,246.0,9.26632877551642,13,2,2
2786,main_green,72,259.0,9.437190972372393,13,2,2
2787,main_yellow,72,272.0,9.543224970125642,13,3,3
2788,main_yellow,74,285.0,9.099638201766554,15,3,3
2789,main_yellow,74,298.0,9.156598073089961,13,3,3
2790,side_green,74,68.0,9.229573269136706,6,0,0
2791,side_green,74,3.0,9.534601598944068,2,0,0
2792,side_green,75,5.0,9.715487154288637,3,0,0
2793,side_green,74,7.0,9.780803259384205,3,0,0
2794,side_green,73,10.0,10.123752012359049,3,0,0
2795,side_green,73,14.0,10.397195597880978,4,0,0
2796,side_green,78,19.0,10.0018203592374,10,0,0
2797,side_green,78,24.0,10.188165902637966,5,0,0
2798,side_green,79,31.0,10.062632955265492,8,0,0
2799,side_green,77,38.0,9.948346878603626,7,0,0
2800,side_green,76,47.0,9.87226853585839,10,0,0
2801,side_green,74,56.0,9.801954062410712,9,0,0
2802,side_green,72,67.0,9.79210067566506,11,0,0
2803,side_green,70,79.0,9.463637353796225,13,0,0
2804,side_green,69,92.0,9.206151646228413,14,0,0
2805,side_green,68,106.0,9.098937626809521,14,0,0
2806,side_green,66,121.0,8.877568478990396,15,0,0
2807,side_green,64,137.0,8.573580231458342,16,0,0
2808,side_green,64,154.0,7.4272291384989915,22,0,0
2809,side_green,59,171.0,6.8681003733699955,18,0,0
2810,side_green,55,192.0,6.67687342954445,21,0,0
2811,side_green,51,213.0,6.465963921443968,21,0,0
2812,side_green,49,234.0,6.278379132542708,22,0,0
2813,side_green,45,255.0,5.785217395407363,21,0,0
2814,side_green,46,276.0,5.713372694551949,22,0,0
2815,side_green,46,297.0,5.846689969782763,21,0,0
2816,side_green,47,319.0,5.691459882432919,23,0,0
2817,side_green,44,342.0,5.187495442198472,23,0,0
2818,side_green,43,365.0,4.9664516841502975,23,0,0
2819,side_green,44,390.0,4.816536209453619,26,0,0
2820,side_green,49,415.0,4.330890681529494,30,0,0
2821,side_green,49,440.0,4.405431964358383,25,0,0
2822,side_green,49,465.0,4.768018664436607,25,0,0
2823,side_green,49,491.0,4.886221224243586,26,0,0
2824,side_green,51,517.0,4.770878926522149,28,0,0
2825,side_green,51,545.0,4.845772028131264,28,0,0
2826,side_green,51,573.0,5.066504184166554,28,0,0
2827,side_green,51,601.0,5.069592578849386,28,0,0
2828,side_green,52,629.0,4.983304452360266,29,0,0
2829,side_green,50,658.0,4.484100536059668,30,0,0
2830,side_green,50,688.0,4.58260699847554,30,0,0
2831,side_green,50,718.0,4.526439282811057,30,0,0
2832,side_yellow,55,748.0,4.186036262599971,35,1,1
2833,side_yellow,55,778.0,4.203879938075293,30,1,1
2834,side_yellow,56,808.0,4.246141583086923,31,1,1
2835,main_green,56,516.0,4.672565312185121,24,2,2
2836,main_green,57,271.0,5.141971100224119,17,2,2
2837,main_green,56,124.0,5.5746232438183245,11,2,2
2838,main_green,56,59.0,6.191466873985395,7,2,2
2839,main_green,57,18.0,6.823258174869604,4,2,2
2840,main_green,58,8.0,7.414420639091334,4,2,2
2841,main_green,56,5.0,8.287701776511705,3,2,2
2842,main_green,55,9.0,8.963852132162533,4,2,2
2843,main_green,55,13.0,9.607992538202245,4,2,2
2844,main_green,60,17.0,9.367157956467318,9,2,2
2845,main_green,61,21.0,9.74787324895364,5,2,2
2846,main_green,61,25.0,10.275808436040238,4,2,2
2847,main_green,60,29.0,10.510823497524363,4,2,2
2848,main_green,61,33.0,10.55589071399124,5,2,2
2849,main_green,61,37.0,10.604227540955852,4,2,2
2850,main_green,62,41.0,10.353019698264012,5,2,2
2851,main_green,62,46.0,10.299592945786312,5,2,2
2852,main_green,63,54.0,10.165970968091482,9,2,2
2853,main_green,63,62.0,10.265001176254886,8,2,2
2854,main_green,63,70.0,10.371064398741451,8,2,2
2855,main_green,64,78.0,10.316148904596098,9,2,2
2856,main_green,69,86.0,9.690894141173864,13,2,2
2857,main_green,69,94.0,9.795933596791334,8,2,2
2858,main_green,69,102.0,9.973493867825205,8,2,2
2859,main_green,69,110.0,10.17545220033165,8,2,2
2860,main_green,71,118.0,10.037728791559243,10,2,2
2861,main_green,68,126.0,10.120303229232368,8,2,2
2862,main_green,68,134.0,10.215757746483089,8,2,2
2863,main_green,67,142.0,10.158124155615521,8,2,2
2864,main_green,66,151.0,9.821960711576851,10,2,2
2865,main_green,66,161.0,9.745747790132839,11,2,2
2866,main_green,64,172.0,9.67150782237485,11,2,2
2867,main_green,63,183.0,9.648955983117832,11,2,2
2868,main_green,68,195.0,8.983965358000837,17,2,2
2869,main_green,68,207.0,9.170327000140716,12,2,2
2870,main_green,69,219.0,9.310246605619156,13,2,2
2871,main_green,69,231.0,9.395429110909253,12,2,2
2872,main_green,70,243.0,9.238638738740596,13,2,2
2873,main_green,70,255.0,9.33179489864103,12,2,2
2874,main_green,70,267.0,9.297544972190725,12,2,2
2875,main_green,71,280.0,9.061126679917903,14,2,2
2876,main_green,72,295.0,9.089391740434644,16,2,2
2877,main_yellow,72,311.0,9.173447218386428,16,3,3
2878,main_yellow,72,327.0,9.218362986177933,16,3,3
2879,main_yellow,72,343.0,9.064402723774657,16,3,3
2880,side_green,77,81.0,8.447971424903415,13,0,0
2881,side_green,78,1.0,8.670175826014624,2,0,0
2882,side_green,78,2.0,9.117177621657357,1,0,0
2883,side_green,76,5.0,9.449402834248366,3,0,0
2884,side_green,77,10.0,9.766540536234674,6,0,0
2885,side_green,77,16.0,10.353732791196228,6,0,0
2886,side_green,78,22.0,10.581660595731158,7,0,0
2887,side_green,77,28.0,10.602576805737923,6,0,0
2888,side_green,76,35.0,10.30232340696205,8,0,0
2889,side_green,76,42.0,10.129091627856598,7,0,0
2890,side_green,76,51.0,10.06594608371011,9,0,0
2891,side_green,75,62.0,9.838605273474718,12,0,0
2892,side_green,79,73.0,9.10951748211217,16,0,0
2893,side_green,75,87.0,9.052933854696873,14,0,0
2894,side_green,74,101.0,9.080563252017113,14,0,0
2895,side_green,71,116.0,9.065462893803232,15,0,0
2896,side_green,71,132.0,8.687265367897746,18,0,0
2897,side_green,69,148.0,8.794470934811155,16,0,0
2898,side_green,63,166.0,8.462453333562248,18,0,0
2899,side_green,59,184.0,8.229152783597856,18,0,0
2900,side_green,54,202.0,7.458182268153179,19,0,0
2901,side_green,51,220.0,6.903302642509494,19,0,0
2902,side_green,46,239.0,6.256810072474708,19,0,0
2903,side_green,43,260.0,5.708729080636226,21,0,0
2904,side_green,46,281.0,4.842506863471394,26,0,0
2905,side_green,46,302.0,5.047005095062572,21,0,0
2906,side_green,46,323.0,4.913914380011408,22,0,0
2907,side_green,46,345.0,5.150004680033578,22,0,0
2908,side_green,47,367.0,5.271320848321366,23,0,0
2909,side_green,47,389.0,5.345807494671529,22,0,0
2910,side_green,47,412.0,5.407568917298289,23,0,0
2911,side_green,48,436.0,5.3344846403375605,25,0,0
2912,side_green,49,461.0,5.317398054838201,26,0,0
2913,side_green,48,487.0,5.170106323812532,26,0,0
2914,side_green,47,513.0,5.097197605563303,26,0,0
2915,side_green,47,539.0,4.994097999186011,26,0,0
2916,side_green,51,565.0,4.343208358290765,31,0,0
2917,side_green,51,591.0,4.245138017422407,27,0,0
2918,side_green,51,619.0,4.4416132837713365,28,0,0
2919,side_green,51,647.0,4.523417793136533,28,0,0
2920,side_green,52,676.0,4.495791568344784,30,0,0
2921,side_green,52,705.0,4.668822705705048,29,0,0
2922,side_yellow,53,734.0,4.688575171720746,30,1,1
2923,side_yellow,53,763.0,4.667596415324605,29,1,1
2924,side_yellow,54,793.0,4.54918078833525,31,1,1
2925,main_green,53,502.0,4.657766047482743,22,2,2
2926,main_green,53,259.0,5.080347363798623,16,2,2
2927,main_green,54,161.0,5.497871345598245,14,2,2
2928,main_green,57,89.0,5.4978742948853565,15,2,2
2929,main_green,57,45.0,6.524787169739937,6,2,2
2930,main_green,57,20.0,7.612570278526775,4,2,2
2931,main_green,56,10.0,8.618649821377167,2,2,2
2932,main_green,58,7.0,8.952987348487154,3,2,2
2933,main_green,58,8.0,9.463219752853812,1,2,2
2934,main_green,58,9.0,9.792631707012466,1,2,2
2935,main_green,58,11.0,10.156997556224182,2,2,2
2936,main_green,59,13.0,10.224212474964496,3,2,2
2937,main_green,59,17.0,10.387328412778858,5,2,2
2938,main_green,58,21.0,10.59075924300161,4,2,2
2939,main_green,57,26.0,10.870895579832675,5,2,2
2940,main_green,62,31.0,10.238665234100457,10,2,2
2941,main_green,62,36.0,10.52153161790184,5,2,2
2942,main_green,63,41.0,10.399362310112227,6,2,2
2943,main_green,63,46.0,10.539188558194663,5,2,2
2944,main_green,64,51.0,10.433706974810981,6,2,2
2945,main_green,64,56.0,10.396924689829453,5,2,2
2946,main_green,64,61.0,10.294812422237827,5,2,2
2947,main_green,65,66.0,10.145788074356544,6,2,2
2948,main_green,66,72.0,10.076417129990972,7,2,2
2949,main_green,66,80.0,10.149357303300045,8,2,2
2950,main_green,66,89.0,10.30914810272688,9,2,2
2951,main_green,63,98.0,10.333655800976993,9,2,2
2952,main_green,67,107.0,9.474869515062357,14,2,2
2953,main_green,66,116.0,9.334791922723301,10,2,2
2954,main_green,65,125.0,9.460425802656967,9,2,2
2955,main_green,64,134.0,9.648353317300272,9,2,2
2956,main_green,65,143.0,9.516560411046823,10,2,2
2957,main_green,65,152.0,9.622418506504173,9,2,2
2958,main_green,66,162.0,9.480769232714987,11,2,2
2959,main_green,66,173.0,9.538737427323587,11,2,2
2960,main_green,67,185.0,9.53181328648521,13,2,2
2961,main_green,67,197.0,9.476524095821759,12,2,2
2962,main_green,67,210.0,9.527752210770284,13,2,2
2963,main_green,68,223.0,9.391334316193465,14,2,2
2964,main_green,73,236.0,8.997608206013034,18,2,2
2965,main_green,73,249.0,9.125542832854368,13,2,2
2966,main_green,73,262.0,9.34897326733954,13,2,2
2967,main_yellow,73,275.0,9.463736333084524,13,3,3
2968,main_yellow,75,288.0,9.124441889857264,15,3,3
2969,main_yellow,75,301.0,8.964168011649507,13,3,3
2970,side_green,75,68.0,9.02969314533321,6,0,0
2971,side_green,75,4.0,9.121201653815676,3,0,0
2972,side_green,76,5.0,9.335169481582378,3,0,0
2973,side_green,77,10.0,9.583702698393102,6,0,0
2974,side_green,75,15.0,9.886097639218208,5,0,0
2975,side_green,75,20.0,10.239926556197917,5,0,0
2976,side_green,78,26.0,9.695893256903819,11,0,0
2977,side_green,78,33.0,9.900002436752763,7,0,0
2978,side_green,78,42.0,9.742276276549168,10,0,0
2979,side_green,77,51.0,9.644415428948362,9,0,0
2980,side_green,77,62.0,9.381203837439868,12,0,0
2981,side_green,76,75.0,9.298493200658298,13,0,0
2982,side_green,74,88.0,9.114401830265944,13,0,0
2983,side_green,71,105.0,8.859112672006574,18,0,0
2984,side_green,72,123.0,8.669004848491992,19,0,0
2985,side_green,70,141.0,8.466104758938256,18,0,0
2986,side_green,68,161.0,8.098407407358676,20,0,0
2987,side_green,66,181.0,7.8920473429403195,20,0,0
2988,side_green,66,203.0,6.890268691455055,27,0,0
2989,side_green,63,226.0,6.525495406210566,24,0,0
2990,side_green,60,249.0,6.382639268265502,23,0,0
2991,side_green,55,272.0,6.014707694521365,23,0,0
2992,side_green,53,295.0,5.613761768165614,24,0,0
2993,side_green,52,320.0,5.600387656593826,25,0,0
2994,side_green,50,346.0,5.172631321344823,27,0,0
2995,side_green,50,373.0,5.290656074638657,27,0,0
2996,side_green,51,400.0,5.239233011484527,28,0,0
2997,side_green,48,427.0,4.803284007676312,27,0,0
2998,side_green,48,454.0,4.753894845182979,27,0,0
2999,side_green,49,482.0,4.667374262505633,29,0,0
3000,side_green,54,511.0,4.216526060010297,34,0,0
3001,side_green,53,540.0,4.326695896290658,29,0,0
3002,side_green,53,569.0,4.375228217350129,29,0,0
3003,side_green,53,599.0,4.447044841217133,30,0,0
3004,side_green,55,629.0,4.456724019796719,32,0,0
3005,side_green,55,659.0,4.587512504897621,30,0,0
3006,side_green,55,689.0,4.829920560867035,30,0,0
3007,side_green,55,721.0,4.752793707265564,32,0,0
3008,side_green,56,753.0,4.603242334577361,33,0,0
3009,side_green,55,786.0,4.318084336342615,34,0,0
3010,side_green,55,820.0,4.480625061893187,34,0,0
3011,side_green,54,854.0,4.379736146969254,34,0,0
3012,side_yellow,58,888.0,3.9077502105910855,39,1,1
3013,side_yellow,58,922.0,4.051249003033574,34,1,1
3014,side_yellow,59,956.0,3.9447558942644902,35,1,1
3015,main_green,59,661.0,4.341634055903137,26,2,2
3016,main_green,60,416.0,4.731952416042304,20,2,2
3017,main_green,60,201.0,5.308312161763423,12,2,2
3018,main_green,60,75.0,5.881705685834731,7,2,2
3019,main_green,61,18.0,6.528977801314108,4,2,2
3020,main_green,62,4.0,7.256407932307887,2,2,2
3021,main_green,62,3.0,8.132740011476086,3,2,2
3022,main_green,60,7.0,8.73608088894632,4,2,2
3023,main_green,58,11.0,9.338126336783372,4,2,2
3024,main_green,63,15.0,9.202563656322521,9,2,2
3025,main_green,64,19.0,9.611419118676585,5,2,2
3026,main_green,64,23.0,10.178724269558222,4,2,2
3027,main_green,64,27.0,10.552847209362856,4,2,2
3028,main_green,65,31.0,10.509656717660008,5,2,2
3029,main_green,65,35.0,10.54808742384489,4,2,2
3030,main_green,66,39.0,10.10981850076243,5,2,2
3031,main_green,66,43.0,10.176058731840815,4,2,2
3032,main_green,67,51.0,10.084387166286533,9,2,2
3033,main_green,67,59.0,10.200888284850658,8,2,2
3034,main_green,67,67.0,10.330168885170181,8,2,2
3035,main_green,68,75.0,10.151773924966182,9,2,2
3036,main_green,73,83.0,9.522930436107409,13,2,2
3037,main_green,73,91.0,9.819713825184815,8,2,2
3038,main_green,73,99.0,9.94490284915813,8,2,2
3039,main_green,73,107.0,10.131756885057445,8,2,2
3040,main_green,75,115.0,9.931086774889831,10,2,2
3041,main_green,73,123.0,9.948962502334222,8,2,2
3042,main_green,72,131.0,9.949475226782477,8,2,2
3043,main_green,71,139.0,9.881791369904569,8,2,2
3044,main_green,72,150.0,9.739246817682025,12,2,2
3045,main_green,71,161.0,9.567906249319034,12,2,2
3046,main_green,71,172.0,9.645631165007753,11,2,2
3047,main_green,69,184.0,9.591827515428372,12,2,2
3048,main_green,72,196.0,9.077941315478213,17,2,2
3049,main_green,70,208.0,9.103077587824327,12,2,2
3050,main_green,71,220.0,9.219332615244017,13,2,2
3051,main_green,69,232.0,9.277890202288352,12,2,2
3052,main_green,69,244.0,9.07805415759465,13,2,2
3053,main_green,69,256.0,9.116554950445039,12,2,2
3054,main_green,69,268.0,9.108438338122687,12,2,2
3055,main_green,70,280.0,8.95187123297254,13,2,2
3056,main_green,71,295.0,8.908156828372718,16,2,2
3057,main_yellow,71,311.0,8.969148692090936,16,3,3
3058,main_yellow,71,327.0,8.910075425202235,16,3,3
3059,main_yellow,71,343.0,8.8672653849771,16,3,3
3060,side_green,76,84.0,8.28024421951139,13,0,0
3061,side_green,77,1.0,8.490083112450082,2,0,0
3062,side_green,77,2.0,8.926902616119037,1,0,0
3063,side_green,75,7.0,9.185950849510995,5,0,0
3064,side_green,75,12.0,9.298404035922639,6,0,0
3065,side_green,74,19.0,9.597892483055467,7,0,0
3066,side_green,74,27.0,9.780952137723347,9,0,0
3067,side_green,73,35.0,10.011963119513078,8,0,0
3068,side_green,74,45.0,9.953372668758272,11,0,0
3069,side_green,74,56.0,9.965170638183302,11,0,0
3070,side_green,73,67.0,9.823140512251744,11,0,0
3071,side_green,74,79.0,9.540975076706951,13,0,0
3072,side_green,78,91.0,8.723853859933067,17,0,0
3073,side_green,77,106.0,8.740760568439201,15,0,0
3074,side_green,75,122.0,8.757699200126538,16,0,0
3075,side_green,74,138.0,8.739658509367445,16,0,0
3076,side_green,75,156.0,8.369513553550002,20,0,0
3077,side_green,74,175.0,8.312992583768196,19,0,0
3078,side_green,69,194.0,7.904613233446898,19,0,0
3079,side_green,63,215.0,7.383698282884633,21,0,0
3080,side_green,58,236.0,6.677162988847446,22,0,0
3081,side_green,55,259.0,6.1432932074099185,24,0,0
3082,side_green,52,282.0,5.9167001249048345,23,0,0
3083,side_green,50,306.0,5.822807353598289,24,0,0
3084,side_green,51,330.0,4.681537602559529,29,0,0
3085,side_green,51,356.0,4.891034895067583,26,0,0
3086,side_green,50,382.0,4.63533783864112,27,0,0
3087,side_green,50,408.0,4.86039869634188,26,0,0
3088,side_green,51,434.0,4.95144853326806,27,0,0
3089,side_green,51,460.0,5.018009671343473,26,0,0
3090,side_green,51,487.0,5.147807440954718,27,0,0
3091,side_green,52,515.0,5.039847711513242,29,0,0
3092,side_green,53,544.0,4.95541691210697,30,0,0
3093,side_green,51,573.0,4.710855143597029,29,0,0
3094,side_green,51,603.0,4.743808774923994,30,0,0
3095,side_green,50,633.0,4.754469762240916,30,0,0
3096,side_green,54,663.0,4.0458820238736495,35,0,0
3097,side_green,55,693.0,4.117237487251546,31,0,0
3098,side_green,55,724.0,4.263835200964035,31,0,0
3099,side_green,55,755.0,4.36241357909347,31,0,0
3100,side_green,56,787.0,4.37407018486539,33,0,0
3101,side_green,56,819.0,4.540058976401985,32,0,0
3102,side_yellow,57,852.0,4.534031583928506,34,1,1
3103,side_yellow,57,886.0,4.582010942707708,34,1,1
3104,side_yellow,58,921.0,4.322038693429554,36,1,1
3105,main_green,55,638.0,4.102992098377467,28,2,2
3106,main_green,55,391.0,4.601933284497877,20,2,2
