step,offset_j2,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase
2217,20,main_green,side_green,66,231.0,8.505349031668725,14,2,0
2218,20,main_green,side_green,65,245.0,8.77878600763639,14,2,0
2219,20,main_green,side_green,65,259.0,8.984036402893963,14,2,0
2220,20,main_green,side_green,70,273.0,8.430923659632949,19,2,0
2221,20,main_green,side_green,69,287.0,8.584142172945949,14,2,0
2222,20,main_green,side_yellow,70,301.0,8.655961469016924,15,2,1
2223,20,main_green,side_yellow,70,316.0,8.834469333740673,15,2,1
2224,20,main_green,side_yellow,71,331.0,8.769344696408153,16,2,1
2225,20,main_green,main_green,71,216.0,8.711229293479658,12,2,2
2226,20,main_green,main_green,71,156.0,8.749998779991419,10,2,2
2227,20,main_green,main_green,72,116.0,8.720907831324439,10,2,2
2228,20,main_green,main_green,73,89.0,8.775996296527051,9,2,2
2229,20,main_green,main_green,72,78.0,9.119779624348359,8,2,2
2230,20,main_green,main_green,70,84.0,9.177425688759406,8,2,2
2231,20,main_green,main_green,70,92.0,9.42504663316429,8,2,2
2232,20,main_green,main_green,74,100.0,9.044374227490135,13,2,2
2233,20,main_green,main_green,74,108.0,9.20126807986234,9,2,2
2234,20,main_green,main_green,74,116.0,9.586591575881375,8,2,2
2235,20,main_green,main_green,73,124.0,9.821939619901464,8,2,2
2236,20,main_green,main_green,74,132.0,9.917561704354334,9,2,2
2237,20,main_green,main_green,73,140.0,9.99113457049734,8,2,2
2238,20,main_green,main_green,74,148.0,9.89772978172924,9,2,2
2239,20,main_green,main_green,72,156.0,9.91346167835895,8,2,2
2240,20,main_green,main_green,72,166.0,9.655908090720088,11,2,2
2241,20,main_green,main_green,71,176.0,9.686644070846317,10,2,2
2242,20,main_green,main_green,70,188.0,9.830575291868815,12,2,2
2243,20,main_green,main_green,70,200.0,9.627181523931297,13,2,2
2244,20,main_green,main_green,73,212.0,8.94521369820743,17,2,2
2245,20,main_green,main_green,73,224.0,9.154078673597725,12,2,2
2246,20,main_green,main_green,71,236.0,9.234056221835539,12,2,2
2247,20,main_yellow,main_green,71,248.0,9.357169074961224,12,3,2
2248,20,main_yellow,main_green,72,260.0,9.08695486436752,14,3,2
2249,20,main_yellow,main_green,72,272.0,9.066104030531099,12,3,2
2250,20,side_green,main_green,71,130.0,9.018889362760671,9,0,2
2251,20,side_green,main_green,71,71.0,9.173907696823047,6,0,2
2252,20,side_green,main_green,72,74.0,9.165216741991054,6,0,2
2253,20,side_green,main_green,73,81.0,9.277279384598472,8,0,2
2254,20,side_green,main_green,73,89.0,9.604246601339018,8,0,2
2255,20,side_green,main_green,71,98.0,9.698797724040547,9,0,2
2256,20,side_green,main_green,76,107.0,9.08927446874216,14,0,2
2257,20,side_green,main_green,75,116.0,9.046479257819385,9,0,2
2258,20,side_green,main_green,76,127.0,8.872891505100398,12,0,2
2259,20,side_green,main_green,75,139.0,8.793856850303515,12,0,2
2260,20,side_green,main_green,75,153.0,8.435657529059567,15,0,2
2261,20,side_green,main_green,75,169.0,8.344889432104019,16,0,2
2262,20,side_green,main_green,74,187.0,8.17696110421155,18,0,2
2263,20,side_green,main_green,75,205.0,8.041872036630691,19,0,2
2264,20,side_green,main_green,74,224.0,7.745639399223847,20,0,2
2265,20,side_green,main_green,74,245.0,7.552954989781932,21,0,2
2266,20,side_green,main_green,73,269.0,7.405561686965707,24,0,2
2267,20,side_green,main_yellow,72,295.0,7.20337378764484,26,0,3
2268,20,side_green,main_yellow,76,321.0,6.659194477741388,31,0,3
2269,20,side_green,main_yellow,75,348.0,6.428135015963471,28,0,3
2270,20,side_green,side_green,74,232.0,6.473289108049815,24,0,0
2271,20,side_green,side_green,71,203.0,6.504202214294624,21,0,0
2272,20,side_green,side_green,69,225.0,6.398850039072712,23,0,0
2273,20,side_green,side_green,67,248.0,6.420306758575161,23,0,0
2274,20,side_green,side_green,65,271.0,6.43820678494777,24,0,0
2275,20,side_green,side_green,65,295.0,6.757269187922265,24,0,0
2276,20,side_green,side_green,64,320.0,6.612136016622764,26,0,0
2277,20,side_green,side_green,63,345.0,6.582554739580492,25,0,0
2278,20,side_green,side_green,60,371.0,6.43487308471995,26,0,0
2279,20,side_green,side_green,60,398.0,6.053033011300567,28,0,0
2280,20,side_green,side_green,65,426.0,5.706120358194819,33,0,0
2281,20,side_green,side_green,64,455.0,5.6394163418004934,29,0,0
2282,20,side_green,side_green,64,485.0,5.781762516490829,30,0,0
2283,20,side_green,side_green,63,515.0,5.855006590736432,30,0,0
2284,20,side_green,side_green,65,545.0,5.64048953953054,32,0,0
2285,20,side_green,side_green,65,575.0,5.747610562218943,30,0,0
2286,20,side_green,side_green,65,605.0,5.815723840605435,30,0,0
2287,20,side_green,side_green,64,638.0,5.649483970274984,33,0,0
2288,20,side_green,side_green,64,671.0,5.422327904044069,34,0,0
2289,20,side_green,side_green,62,704.0,5.012757484048037,34,0,0
2290,20,side_green,side_green,60,737.0,4.8160911365566035,33,0,0
2291,20,side_green,side_green,57,772.0,4.5437197714731345,35,0,0
2292,20,side_yellow,side_green,61,807.0,4.019025281917621,40,1,0
2293,20,side_yellow,side_green,59,842.0,3.7936180472481307,35,1,0
2294,20,side_yellow,side_green,60,877.0,3.87357396393203,36,1,0
2295,20,main_green,side_green,60,748.0,4.098319615228122,31,2,0
2296,20,main_green,side_green,61,636.0,4.4019401098795194,29,2,0
2297,20,main_green,side_green,61,533.0,4.798283453077767,25,2,0
2298,20,main_green,side_green,61,439.0,5.1166938718034425,21,2,0
2299,20,main_green,side_green,62,356.0,5.431265671579677,18,2,0
2300,20,main_green,side_green,63,287.0,5.96482462413549,14,2,0
2301,20,main_green,side_green,61,228.0,6.1951639868596216,12,2,0
2302,20,main_green,side_green,60,183.0,6.6528692016944175,11,2,0
2303,20,main_green,side_green,59,155.0,7.2377023519696655,10,2,0
2304,20,main_green,side_green,64,165.0,7.174923515573366,15,2,0
2305,20,main_green,side_green,65,176.0,7.741729941728204,12,2,0
2306,20,main_green,side_green,65,187.0,8.246207424606121,11,2,0
2307,20,main_green,side_green,65,198.0,8.791193541885468,11,2,0
2308,20,main_green,side_green,66,209.0,8.988713313090948,12,2,0
2309,20,main_green,side_green,66,220.0,9.202035756698377,11,2,0
2310,20,main_green,side_green,67,231.0,9.362456938264627,12,2,0
2311,20,main_green,side_green,67,242.0,9.369175038745457,11,2,0
2312,20,main_green,side_yellow,68,255.0,9.29477662116526,14,2,1
2313,20,main_green,side_yellow,68,268.0,9.34814613310797,13,2,1
2314,20,main_green,side_yellow,68,282.0,9.459971998601365,14,2,1
2315,20,main_green,main_green,68,168.0,9.42453785483636,12,2,2
2316,20,main_green,main_green,72,112.0,8.818485774212853,14,2,2
2317,20,main_green,main_green,72,77.0,9.162744401757665,7,2,2
2318,20,main_green,main_green,72,52.0,9.432386144823438,5,2,2
2319,20,main_green,main_green,72,49.0,9.809986835185374,4,2,2
2320,20,main_green,main_green,74,53.0,9.696821582464615,6,2,2
2321,20,main_green,main_green,73,57.0,10.012519335046939,4,2,2
2322,20,main_green,main_green,73,61.0,10.09024380878081,4,2,2
2323,20,main_green,main_green,72,66.0,10.115702761897122,5,2,2
2324,20,main_green,main_green,73,73.0,10.095028592646882,8,2,2
2325,20,main_green,main_green,72,81.0,10.114514533042719,9,2,2
2326,20,main_green,main_green,71,89.0,10.378478324790906,8,2,2
2327,20,main_green,main_green,70,97.0,10.412254151730536,8,2,2
2328,20,main_green,main_green,74,105.0,9.84429122175942,13,2,2
2329,20,main_green,main_green,73,113.0,9.931480781332219,8,2,2
2330,20,main_green,main_green,73,121.0,9.963741890550548,9,2,2
2331,20,main_green,main_green,72,129.0,10.151676040611198,8,2,2
2332,20,main_green,main_green,72,137.0,10.104971017411463,9,2,2
2333,20,main_green,main_green,71,145.0,10.187183847565784,8,2,2
2334,20,main_green,main_green,70,153.0,10.245200076122112,8,2,2
2335,20,main_green,main_green,70,162.0,10.02640083981557,10,2,2
2336,20,main_green,main_green,69,173.0,9.6951145566813,12,2,2
2337,20,main_yellow,main_green,69,184.0,9.850571391196183,11,3,2
2338,20,main_yellow,main_green,67,196.0,9.913894042555711,12,3,2
2339,20,main_yellow,main_green,67,208.0,9.999524752819875,12,3,2
2340,20,side_green,main_green,70,87.0,9.195143101738669,13,0,2
2341,20,side_green,main_green,70,47.0,9.198644983473233,5,0,2
2342,20,side_green,main_green,70,51.0,9.361335323177283,4,0,2
2343,20,side_green,main_green,69,56.0,9.53767708486748,5,0,2
2344,20,side_green,main_green,70,63.0,9.406153420878397,8,0,2
2345,20,side_green,main_green,70,71.0,9.45088383517402,8,0,2
2346,20,side_green,main_green,70,81.0,9.311314074845072,11,0,2
2347,20,side_green,main_green,70,92.0,9.155379667880055,11,0,2
2348,20,side_green,main_green,70,104.0,8.928898793973314,13,0,2
2349,20,side_green,main_green,69,118.0,8.877963108906496,14,0,2
2350,20,side_green,main_green,68,133.0,8.663179950808804,15,0,2
2351,20,side_green,main_green,67,150.0,8.26529424958348,18,0,2
2352,20,side_green,main_green,72,167.0,7.4814981306203,22,0,2
2353,20,side_green,main_green,71,185.0,7.489137603347334,18,0,2
2354,20,side_green,main_green,70,205.0,7.4479447453962555,20,0,2
2355,20,side_green,main_green,70,226.0,7.450473480485333,21,0,2
2356,20,side_green,main_green,71,249.0,7.196329736524558,25,0,2
2357,20,side_green,main_yellow,71,273.0,7.2609538347082605,24,0,3
2358,20,side_green,main_yellow,70,298.0,7.12926620489983,25,0,3
2359,20,side_green,main_yellow,65,324.0,6.772208223407967,26,0,3
2360,20,side_green,side_green,66,229.0,6.666063879808434,25,0,0
2361,20,side_green,side_green,61,222.0,6.128344310156644,21,0,0
2362,20,side_green,side_green,61,243.0,6.501844208461158,21,0,0
2363,20,side_green,side_green,57,266.0,6.336739118355906,23,0,0
2364,20,side_green,side_green,61,289.0,5.928788766063026,28,0,0
2365,20,side_green,side_green,60,312.0,6.255542481634896,23,0,0
2366,20,side_green,side_green,61,336.0,6.40706649402032,25,0,0
2367,20,side_green,side_green,61,360.0,6.568395269877076,24,0,0
2368,20,side_green,side_green,62,384.0,6.45556044739897,25,0,0
2369,20,side_green,side_green,61,408.0,6.366817969670248,24,0,0
2370,20,side_green,side_green,61,434.0,6.519385440993122,26,0,0
2371,20,side_green,side_green,61,462.0,6.327447155565015,29,0,0
2372,20,side_green,side_green,62,490.0,6.248096147527576,29,0,0
2373,20,side_green,side_green,61,518.0,6.196205779447978,28,0,0
2374,20,side_green,side_green,60,546.0,5.953920880757915,28,0,0
2375,20,side_green,side_green,60,575.0,5.830956976318758,29,0,0
2376,20,side_green,side_green,65,605.0,5.287849500931967,35,0,0
2377,20,side_green,side_green,66,637.0,5.221376906042091,33,0,0
2378,20,side_green,side_green,65,669.0,5.306351593509121,32,0,0
2379,20,side_green,side_green,62,702.0,5.054461649569533,33,0,0
2380,20,side_green,side_green,61,735.0,4.798650133810396,34,0,0
2381,20,side_green,side_green,58,768.0,4.588454494403132,33,0,0
2382,20,side_yellow,side_green,58,802.0,4.427870781254564,35,1,0
2383,20,side_yellow,side_green,58,837.0,4.455779872738302,35,1,0
2384,20,side_yellow,side_green,59,872.0,4.276458902617094,36,1,0
2385,20,main_green,side_green,59,739.0,4.51388571738983,31,2,0
2386,20,main_green,side_green,56,613.0,4.244862589369863,28,2,0
2387,20,main_green,side_green,56,504.0,4.35591335513018,25,2,0
2388,20,main_green,side_green,61,404.0,4.403045260621078,25,2,0
2389,20,main_green,side_green,61,319.0,5.029549228733203,18,2,0
2390,20,main_green,side_green,61,243.0,5.626586659132462,14,2,0
2391,20,main_green,side_green,61,178.0,6.348043707093929,10,2,0
2392,20,main_green,side_green,63,136.0,6.8752335669588875,10,2,0
2393,20,main_green,side_green,63,104.0,7.591968014969078,7,2,0
2394,20,main_green,side_green,63,111.0,8.309559931120049,7,2,0
2395,20,main_green,side_green,63,118.0,8.910606665163604,7,2,0
2396,20,main_green,side_green,64,125.0,9.051179420932737,8,2,0
2397,20,main_green,side_green,63,132.0,9.245745626115719,8,2,0
2398,20,main_green,side_green,62,141.0,9.480936659150746,9,2,0
2399,20,main_green,side_green,61,150.0,9.6574200835569,9,2,0
2400,20,main_green,side_green,66,159.0,9.102303696619488,14,2,0
2401,20,main_green,side_green,66,169.0,9.27903888599384,10,2,0
2402,20,main_green,side_yellow,67,179.0,9.192045797886303,11,2,1
2403,20,main_green,side_yellow,67,189.0,9.288979499777245,10,2,1
2404,20,main_green,side_yellow,68,199.0,9.19872628613557,11,2,1
2405,20,main_green,main_green,68,131.0,9.281330013477206,9,2,2
2406,20,main_green,main_green,68,82.0,9.348060688743171,7,2,2
2407,20,main_green,main_green,69,45.0,9.258703272459561,6,2,2
2408,20,main_green,main_green,70,27.0,9.353180359095058,5,2,2
2409,20,main_green,main_green,70,28.0,9.642411143922146,5,2,2
2410,20,main_green,main_green,68,34.0,9.76987391436692,6,2,2
2411,20,main_green,main_green,67,40.0,10.045106727459844,6,2,2
2412,20,main_green,main_green,71,46.0,9.604878544174678,11,2,2
2413,20,main_green,main_green,71,52.0,9.714327893876673,7,2,2
2414,20,main_green,main_green,70,58.0,9.993256651596603,6,2,2
2415,20,main_green,main_green,70,64.0,10.277416478451704,6,2,2
2416,20,main_green,main_green,70,70.0,10.142004085601567,7,2,2
2417,20,main_green,main_green,70,76.0,10.093397388383934,6,2,2
2418,20,main_green,main_green,69,82.0,9.854684752201148,7,2,2
2419,20,main_green,main_green,69,89.0,10.16920678013402,7,2,2
2420,20,main_green,main_green,70,98.0,10.006834280988707,10,2,2
2421,20,main_green,main_green,70,107.0,9.983512704518638,9,2,2
2422,20,main_green,main_green,69,116.0,9.904366063031162,9,2,2
2423,20,main_green,main_green,70,126.0,9.917026532751102,11,2,2
2424,20,main_green,main_green,73,136.0,9.36086224038962,15,2,2
2425,20,main_green,main_green,73,146.0,9.662752762264448,10,2,2
2426,20,main_green,main_green,71,156.0,9.78367272657054,10,2,2
2427,20,main_yellow,main_green,70,166.0,9.89535303887295,10,3,2
2428,20,main_yellow,main_green,71,176.0,9.693295123199567,12,3,2
2429,20,main_yellow,main_green,70,186.0,9.525736762750427,10,3,2
2430,20,side_green,main_green,69,87.0,9.570476136297152,6,0,2
2431,20,side_green,main_green,68,69.0,9.427546463710204,5,0,2
2432,20,side_green,main_green,68,75.0,9.185557590667562,7,0,2
2433,20,side_green,main_green,68,83.0,9.149892365761087,9,0,2
2434,20,side_green,main_green,68,92.0,9.29244262224316,9,0,2
2435,20,side_green,main_green,67,102.0,9.437377824894018,10,0,2
2436,20,side_green,main_green,72,113.0,8.887907291425424,16,0,2
2437,20,side_green,main_green,72,125.0,8.887905900512724,12,0,2
2438,20,side_green,main_green,72,138.0,8.645270836007732,14,0,2
2439,20,side_green,main_green,72,151.0,8.583831335494303,13,0,2
2440,20,side_green,main_green,72,166.0,8.269472049416244,16,0,2
2441,20,side_green,main_green,71,182.0,8.207962863567412,16,0,2
2442,20,side_green,main_green,71,200.0,8.229871378981105,18,0,2
2443,20,side_green,main_green,71,219.0,7.847024420755618,20,0,2
2444,20,side_green,main_green,72,240.0,7.642016495566916,22,0,2
2445,20,side_green,main_green,70,263.0,7.556242774282139,23,0,2
2446,20,side_green,main_green,70,289.0,7.667434221566459,26,0,2
2447,20,side_green,main_yellow,68,315.0,7.51722163572827,26,0,3
2448,20,side_green,main_yellow,69,341.0,6.577304955210687,31,0,3
2449,20,side_green,main_yellow,68,367.0,6.247758952820491,27,0,3
2450,20,side_green,side_green,64,249.0,5.987425672316959,22,0,0
2451,20,side_green,side_green,63,217.0,6.1086495690324725,20,0,0
2452,20,side_green,side_green,62,237.0,6.039725244749504,21,0,0
2453,20,side_green,side_green,62,259.0,6.267030650477141,22,0,0
2454,20,side_green,side_green,62,281.0,6.398240905837638,23,0,0
2455,20,side_green,side_green,62,305.0,6.6809873950882865,24,0,0
2456,20,side_green,side_green,61,330.0,6.597239538665172,26,0,0
2457,20,side_green,side_green,61,355.0,6.746544524763139,25,0,0
2458,20,side_green,side_green,60,380.0,6.649772372383845,25,0,0
2459,20,side_green,side_green,59,406.0,6.207862964735143,27,0,0
2460,20,side_green,side_green,64,432.0,5.688801771722454,31,0,0
2461,20,side_green,side_green,64,458.0,5.673529027177377,26,0,0
2462,20,side_green,side_green,64,487.0,5.810924202193905,29,0,0
2463,20,side_green,side_green,64,516.0,5.8216081468817755,29,0,0
2464,20,side_green,side_green,66,545.0,5.77114792647554,31,0,0
2465,20,side_green,side_green,66,576.0,5.8516897096475775,31,0,0
2466,20,side_green,side_green,66,607.0,5.924137067989887,31,0,0
2467,20,side_green,side_green,64,639.0,5.777480273357104,32,0,0
2468,20,side_green,side_green,64,671.0,5.516359034278303,33,0,0
2469,20,side_green,side_green,61,703.0,5.015557356231732,33,0,0
2470,20,side_green,side_green,60,737.0,5.011531884713892,34,0,0
2471,20,side_green,side_green,58,771.0,4.794434370682085,34,0,0
2472,20,side_yellow,side_green,62,805.0,4.285925351871149,39,1,0
2473,20,side_yellow,side_green,60,839.0,4.105223043554769,34,1,0
2474,20,side_yellow,side_green,60,873.0,3.929231235568494,35,1,0
2475,20,main_green,side_green,60,739.0,4.191714576356992,31,2,0
2476,20,main_green,side_green,61,625.0,4.379425592189014,30,2,0
2477,20,main_green,side_green,60,518.0,4.622661946462475,25,2,0
2478,20,main_green,side_green,60,422.0,5.020301776705149,21,2,0
2479,20,main_green,side_green,61,338.0,5.381828951492604,18,2,0
2480,20,main_green,side_green,62,268.0,5.867871332841025,17,2,0
2481,20,main_green,side_green,61,209.0,6.436769868532168,12,2,0
2482,20,main_green,side_green,60,195.0,6.8575859162063715,12,2,0
2483,20,main_green,side_green,59,166.0,7.4081976632455095,10,2,0
2484,20,main_green,side_green,63,176.0,7.234350220957209,15,2,0
2485,20,main_green,side_green,64,187.0,7.8435265233816045,12,2,0
2486,20,main_green,side_green,64,198.0,8.400241177904718,11,2,0
2487,20,main_green,side_green,64,209.0,8.976842659861093,11,2,0
2488,20,main_green,side_green,65,220.0,9.191008737487854,12,2,0
2489,20,main_green,side_green,65,231.0,9.468387833215266,11,2,0
2490,20,main_green,side_green,66,242.0,9.415478385195513,12,2,0
2491,20,main_green,side_green,66,253.0,9.378265818781113,11,2,0
2492,20,main_green,side_yellow,67,264.0,9.188228278570989,12,2,1
2493,20,main_green,side_yellow,67,276.0,9.334269838359697,12,2,1
2494,20,main_green,side_yellow,67,289.0,9.326181009497784,13,2,1
2495,20,main_green,main_green,67,174.0,9.22107401579268,12,2,2
2496,20,main_green,main_green,72,118.0,8.73436154205979,14,2,2
2497,20,main_green,main_green,72,78.0,8.988749435019777,8,2,2
2498,20,main_green,main_green,71,55.0,9.222600451970537,6,2,2
2499,20,main_green,main_green,71,53.0,9.605092172665305,4,2,2
2500,20,main_green,main_green,73,57.0,9.666500118015172,6,2,2
2501,20,main_green,main_green,71,61.0,9.827972237568549,4,2,2
2502,20,main_green,main_green,71,65.0,10.114635711093374,4,2,2
2503,20,main_green,main_green,70,70.0,10.200427221952689,5,2,2
2504,20,main_green,main_green,71,76.0,10.180843458331513,7,2,2
2505,20,main_green,main_green,70,83.0,10.03386624315353,8,2,2
