step,vehicle_count,total_waiting_time,mean_speed,phase,queue_phase_0,queue_phase_3,green_elapsed,state
2181,114,1659.0,1.808379947626258,1,30,51,0,yyyrrryyyrrr
2182,114,1721.0,1.856217539780793,1,30,51,0,yyyrrryyyrrr
2183,115,1748.0,1.850077629457283,1,29,52,0,yyyrrryyyrrr
2184,115,1729.0,1.9180556052149254,2,27,52,0,rrrrrrrrrrrr
2185,115,1657.0,1.9836824373471607,2,27,50,0,rrrrrrrrrrrr
2186,115,1661.0,2.025915225702718,3,28,48,0,rrrGGgrrrGGg
2187,116,1657.0,2.0444990234969342,3,27,46,1,rrrGGgrrrGGg
2188,118,1630.0,2.0208293208698755,3,31,43,2,rrrGGgrrrGGg
2189,118,1629.0,2.0263914474873044,3,31,44,3,rrrGGgrrrGGg
2190,118,1628.0,2.078503552063953,3,32,43,4,rrrGGgrrrGGg
2191,118,1626.0,2.1449234675851843,3,32,40,5,rrrGGgrrrGGg
2192,118,1615.0,2.1668010830462894,3,33,40,6,rrrGGgrrrGGg
2193,119,1617.0,2.1930380083365235,3,31,40,7,rrrGGgrrrGGg
2194,119,1690.0,2.1585662507433514,3,33,41,8,rrrGGgrrrGGg
2195,118,1756.0,1.9995021796712837,3,34,41,9,rrrGGgrrrGGg
2196,118,1763.0,2.0584758569136543,3,31,39,10,rrrGGgrrrGGg
2197,117,1808.0,2.051190055305588,3,29,37,11,rrrGGgrrrGGg
2198,118,1793.0,2.1000431986330597,3,31,35,12,rrrGGgrrrGGg
2199,118,1792.0,2.187730903993886,3,27,35,13,rrrGGgrrrGGg
2200,118,1795.0,2.147389372410033,3,26,37,14,rrrGGgrrrGGg
2201,118,1801.0,2.219159611653399,3,25,38,15,rrrGGgrrrGGg
2202,119,1853.0,2.2440440186267607,3,29,37,16,rrrGGgrrrGGg
2203,120,1869.0,2.2933778680656625,3,33,37,17,rrrGGgrrrGGg
2204,121,1886.0,2.3129264278770796,3,32,38,18,rrrGGgrrrGGg
2205,122,1917.0,2.3805499754986483,3,33,36,19,rrrGGgrrrGGg
2206,122,1919.0,2.4913959470651608,3,34,33,20,rrrGGgrrrGGg
2207,121,1927.0,2.465948429647871,3,33,34,21,rrrGGgrrrGGg
2208,122,1941.0,2.524786223087909,3,34,34,22,rrrGGgrrrGGg
2209,120,1942.0,2.5029627167377484,3,32,35,23,rrrGGgrrrGGg
2210,122,1976.0,2.550648053940732,3,31,36,24,rrrGGgrrrGGg
2211,122,2024.0,2.6683469681298697,3,32,33,25,rrrGGgrrrGGg
2212,123,2091.0,2.791085918510337,3,35,34,26,rrrGGgrrrGGg
2213,124,2152.0,2.9184307152696,3,36,34,27,rrrGGgrrrGGg
2214,123,2208.0,2.8862071979822628,3,35,34,28,rrrGGgrrrGGg
2215,124,2266.0,2.8494735960694046,3,36,35,29,rrrGGgrrrGGg
2216,124,2178.0,2.8550356613144023,3,36,32,30,rrrGGgrrrGGg
2217,124,2236.0,2.91614800782645,3,37,33,31,rrrGGgrrrGGg
2218,125,2295.0,2.7869886585778114,3,38,34,32,rrrGGgrrrGGg
2219,125,2361.0,2.7575383045122766,3,38,33,33,rrrGGgrrrGGg
2220,126,2405.0,2.7569115489992284,4,37,34,0,rrryyyrrryyy
2221,124,2441.0,2.6495590625767464,4,37,35,0,rrryyyrrryyy
2222,124,2421.0,2.64567937246031,4,41,33,0,rrryyyrrryyy
2223,125,2413.0,2.6743561704919516,5,41,34,0,rrrrrrrrrrrr
2224,122,2466.0,2.4478011277019074,5,38,34,0,rrrrrrrrrrrr
2225,123,2398.0,2.433396035723264,0,38,37,0,GGgrrrGGgrrr
2226,123,2354.0,2.3757514291814283,0,35,37,1,GGgrrrGGgrrr
2227,122,2353.0,2.32603624306792,0,34,36,2,GGgrrrGGgrrr
2228,122,2276.0,2.2156927525524526,0,35,36,3,GGgrrrGGgrrr
2229,122,2204.0,2.234345070383772,0,37,37,4,GGgrrrGGgrrr
2230,123,2228.0,2.2703834981716255,0,36,38,5,GGgrrrGGgrrr
2231,123,2267.0,2.269060874553539,0,37,39,6,GGgrrrGGgrrr
2232,123,2310.0,2.2889273785763296,0,37,39,7,GGgrrrGGgrrr
2233,122,2341.0,2.275000543591234,0,38,39,8,GGgrrrGGgrrr
2234,123,2217.0,2.330879153544892,0,35,39,9,GGgrrrGGgrrr
2235,125,2275.0,2.202712765919925,0,34,41,10,GGgrrrGGgrrr
2236,125,2330.0,2.098708521504059,0,34,41,11,GGgrrrGGgrrr
2237,124,2402.0,1.9563599389502662,0,38,40,12,GGgrrrGGgrrr
2238,124,2466.0,1.9786702587742244,0,36,42,13,GGgrrrGGgrrr
2239,125,2516.0,1.9623105085096653,0,39,43,14,GGgrrrGGgrrr
2240,125,2593.0,1.9205729559411278,0,40,43,15,GGgrrrGGgrrr
2241,125,2520.0,1.779192759699316,0,42,43,16,GGgrrrGGgrrr
2242,124,2449.0,1.693760698126601,0,44,42,17,GGgrrrGGgrrr
2243,123,2342.0,1.6753039609601716,0,42,40,18,GGgrrrGGgrrr
2244,123,2289.0,1.596782520433107,0,41,40,19,GGgrrrGGgrrr
2245,122,2210.0,1.4555281828431499,0,38,39,20,GGgrrrGGgrrr
2246,122,2240.0,1.4723491772880746,0,37,41,21,GGgrrrGGgrrr
2247,122,2271.0,1.5331095411878415,0,38,41,22,GGgrrrGGgrrr
2248,122,2326.0,1.6094437286305565,0,40,42,23,GGgrrrGGgrrr
2249,124,2402.0,1.6187412934064542,0,42,44,24,GGgrrrGGgrrr
2250,124,2446.0,1.5862425859564133,0,42,43,25,GGgrrrGGgrrr
2251,124,2470.0,1.590522601260328,0,43,43,26,GGgrrrGGgrrr
2252,125,2522.0,1.5652887622071134,0,46,44,27,GGgrrrGGgrrr
2253,125,2576.0,1.6111701901431397,0,45,45,28,GGgrrrGGgrrr
2254,126,2663.0,1.6573403284209474,0,47,47,29,GGgrrrGGgrrr
2255,126,2720.0,1.7514001814005946,0,43,46,30,GGgrrrGGgrrr
2256,126,2785.0,1.7918921306171873,0,41,46,31,GGgrrrGGgrrr
2257,125,2854.0,1.6650713994423776,1,41,46,0,yyyrrryyyrrr
2258,125,2893.0,1.58478286945664,1,41,48,0,yyyrrryyyrrr
2259,126,2870.0,1.6312699190224387,1,41,48,0,yyyrrryyyrrr
2260,127,2892.0,1.6527828202763264,2,40,48,0,rrrrrrrrrrrr
2261,126,2925.0,1.5070303515803487,2,40,49,0,rrrrrrrrrrrr
2262,126,2896.0,1.5281445638050868,3,41,48,0,rrrGGgrrrGGg
2263,126,2858.0,1.5096298305305604,3,40,46,1,rrrGGgrrrGGg
2264,127,2829.0,1.5483429486256317,3,39,46,2,rrrGGgrrrGGg
2265,128,2760.0,1.6319950902105926,3,38,45,3,rrrGGgrrrGGg
2266,127,2800.0,1.6253973557337555,3,38,42,4,rrrGGgrrrGGg
2267,127,2847.0,1.6610959045501683,3,39,43,5,rrrGGgrrrGGg
2268,127,2893.0,1.6194282647582354,3,39,44,6,rrrGGgrrrGGg
2269,128,2976.0,1.4916829651062167,3,42,46,7,rrrGGgrrrGGg
2270,129,3029.0,1.5041323645928868,3,44,45,8,rrrGGgrrrGGg
2271,129,3085.0,1.5494557803163715,3,44,44,9,rrrGGgrrrGGg
2272,130,3146.0,1.5533021038395765,3,44,47,10,rrrGGgrrrGGg
2273,130,3201.0,1.5848287275939201,3,45,46,11,rrrGGgrrrGGg
2274,131,3290.0,1.52913940435414,3,47,48,12,rrrGGgrrrGGg
2275,130,3353.0,1.5221769331388495,3,47,48,13,rrrGGgrrrGGg
2276,130,3416.0,1.6210372246665676,3,48,47,14,rrrGGgrrrGGg
2277,131,3484.0,1.5944911338485235,3,50,48,15,rrrGGgrrrGGg
2278,131,3382.0,1.6645879798979484,3,49,46,16,rrrGGgrrrGGg
2279,131,3455.0,1.6031608897912462,3,50,46,17,rrrGGgrrrGGg
2280,131,3549.0,1.6572709614237746,3,50,45,18,rrrGGgrrrGGg
2281,131,3624.0,1.7556978165093136,3,50,45,19,rrrGGgrrrGGg
2282,131,3678.0,1.8370556051761575,4,49,46,0,rrryyyrrryyy
2283,131,3650.0,1.827855306333948,4,46,45,0,rrryyyrrryyy
2284,130,3588.0,1.6790504274479112,4,43,44,0,rrryyyrrryyy
2285,130,3580.0,1.725416984391585,5,39,47,0,rrrrrrrrrrrr
2286,130,3585.0,1.7811239221557538,5,39,43,0,rrrrrrrrrrrr
2287,130,3606.0,1.90395722778551,0,39,44,0,GGgrrrGGgrrr
2288,131,3616.0,1.9634224391023376,0,38,43,1,GGgrrrGGgrrr
2289,132,3666.0,2.0348963555895003,0,39,44,2,GGgrrrGGgrrr
2290,133,3701.0,2.0776738599733098,0,38,48,3,GGgrrrGGgrrr
2291,133,3714.0,2.1494147323160617,0,39,44,4,GGgrrrGGgrrr
2292,132,3745.0,2.067487866082286,0,39,44,5,GGgrrrGGgrrr
2293,132,3778.0,2.064329945342702,0,39,44,6,GGgrrrGGgrrr
2294,133,3837.0,2.026515888091734,0,41,45,7,GGgrrrGGgrrr
2295,133,3904.0,1.9114393395924028,0,39,47,8,GGgrrrGGgrrr
2296,132,3984.0,1.8207468161987488,0,39,48,9,GGgrrrGGgrrr
2297,132,4058.0,1.8078453215383354,0,38,49,10,GGgrrrGGgrrr
2298,131,4119.0,1.776471525668282,0,38,50,11,GGgrrrGGgrrr
2299,132,4143.0,1.803548642947533,0,40,49,12,GGgrrrGGgrrr
2300,132,4070.0,1.8529002011234361,0,34,49,13,GGgrrrGGgrrr
2301,132,4023.0,1.8985517272048757,0,33,49,14,GGgrrrGGgrrr
2302,133,4037.0,1.923517174934336,0,34,49,15,GGgrrrGGgrrr
2303,133,4052.0,1.9251285202363595,0,34,48,16,GGgrrrGGgrrr
2304,133,4079.0,1.8206517679922698,0,35,48,17,GGgrrrGGgrrr
2305,133,4120.0,1.779297270537162,0,35,48,18,GGgrrrGGgrrr
2306,131,4184.0,1.5676074793967107,0,37,50,19,GGgrrrGGgrrr
2307,132,4247.0,1.5787227248978546,1,37,52,0,yyyrrryyyrrr
2308,131,4334.0,1.5043680677022822,1,37,52,0,yyyrrryyyrrr
2309,131,4429.0,1.3886622871421404,1,42,53,0,yyyrrryyyrrr
2310,131,4497.0,1.3557384613421901,2,40,54,0,rrrrrrrrrrrr
2311,130,4480.0,1.3095520054137195,2,41,54,0,rrrrrrrrrrrr
2312,130,4226.0,1.3471621796084017,3,38,51,0,rrrGGgrrrGGg
2313,130,4252.0,1.4116011932609984,3,40,48,1,rrrGGgrrrGGg
2314,131,4279.0,1.4419890217470757,3,40,46,2,rrrGGgrrrGGg
2315,131,4332.0,1.4765717842070372,3,39,46,3,rrrGGgrrrGGg
2316,131,4417.0,1.4969950491739432,3,41,45,4,rrrGGgrrrGGg
2317,133,4481.0,1.527300124713658,3,44,48,5,rrrGGgrrrGGg
2318,132,4546.0,1.4349039025597916,3,43,47,6,rrrGGgrrrGGg
2319,133,4578.0,1.366451928097707,3,44,45,7,rrrGGgrrrGGg
2320,132,4625.0,1.2565206592668279,3,43,45,8,rrrGGgrrrGGg
2321,132,4692.0,1.2585668100309382,3,45,44,9,rrrGGgrrrGGg
2322,132,4758.0,1.2688847072028793,3,46,43,10,rrrGGgrrrGGg
2323,133,4818.0,1.2697752596652894,3,46,44,11,rrrGGgrrrGGg
2324,134,4883.0,1.207703202705467,3,50,43,12,rrrGGgrrrGGg
2325,134,4827.0,1.2708877896787776,3,47,42,13,rrrGGgrrrGGg
2326,133,4890.0,1.2232549984220626,3,47,41,14,rrrGGgrrrGGg
2327,133,4947.0,1.3103116325139728,3,48,40,15,rrrGGgrrrGGg
2328,134,5033.0,1.3941636220470415,3,50,40,16,rrrGGgrrrGGg
2329,134,4825.0,1.4135749565512579,3,52,35,17,rrrGGgrrrGGg
2330,134,4888.0,1.4995346453826444,3,53,34,18,rrrGGgrrrGGg
2331,134,4952.0,1.5540769143398392,3,53,34,19,rrrGGgrrrGGg
2332,135,5038.0,1.5821151964141693,4,56,33,0,rrryyyrrryyy
2333,135,5104.0,1.580696219226362,4,57,32,0,rrryyyrrryyy
2334,136,5171.0,1.5844830997364223,4,59,32,0,rrryyyrrryyy
2335,136,5242.0,1.5618012868339282,5,58,33,0,rrrrrrrrrrrr
2336,135,5174.0,1.5160920796194808,5,57,34,0,rrrrrrrrrrrr
2337,135,5174.0,1.5864248815011497,0,55,32,0,GGgrrrGGgrrr
2338,134,5202.0,1.5899816009959487,0,53,33,1,GGgrrrGGgrrr
2339,135,5247.0,1.6281898196961113,0,52,34,2,GGgrrrGGgrrr
2340,135,5306.0,1.6790944086073765,0,51,33,3,GGgrrrGGgrrr
2341,136,5374.0,1.731643436369003,0,51,35,4,GGgrrrGGgrrr
2342,135,5373.0,1.6696295433887227,0,49,36,5,GGgrrrGGgrrr
2343,135,5392.0,1.7331804108215192,0,47,37,6,GGgrrrGGgrrr
2344,136,5375.0,1.8111613574646332,0,48,37,7,GGgrrrGGgrrr
2345,136,5358.0,1.8796936952521133,0,45,38,8,GGgrrrGGgrrr
2346,136,5299.0,1.8419680688303446,0,42,39,9,GGgrrrGGgrrr
2347,135,5147.0,1.8380693171894502,0,38,41,10,GGgrrrGGgrrr
2348,135,5095.0,1.8750602230406928,0,36,40,11,GGgrrrGGgrrr
2349,135,5050.0,1.8601037483593785,0,35,42,12,GGgrrrGGgrrr
2350,135,5045.0,1.8502164192728083,0,33,42,13,GGgrrrGGgrrr
2351,134,5040.0,1.7442575325774716,0,34,44,14,GGgrrrGGgrrr
2352,134,4930.0,1.6918396568910588,0,35,45,15,GGgrrrGGgrrr
2353,134,4795.0,1.6567894906799316,0,38,44,16,GGgrrrGGgrrr
2354,135,4852.0,1.6333298878025893,0,37,46,17,GGgrrrGGgrrr
2355,133,4923.0,1.5028844339530534,0,38,47,18,GGgrrrGGgrrr
2356,133,5000.0,1.416469722104559,0,39,47,19,GGgrrrGGgrrr
2357,132,5077.0,1.332563011515894,1,40,48,0,yyyrrryyyrrr
2358,132,5155.0,1.3176183667504116,1,39,48,0,yyyrrryyyrrr
2359,130,5232.0,1.1122258339861146,1,39,49,0,yyyrrryyyrrr
2360,130,5312.0,1.1194437879312389,2,40,50,0,rrrrrrrrrrrr
2361,130,5390.0,1.1216834351526235,2,39,51,0,rrrrrrrrrrrr
2362,131,5256.0,1.1971167094267308,3,37,49,0,rrrGGgrrrGGg
2363,131,5131.0,1.255555266772913,3,34,46,1,rrrGGgrrrGGg
2364,131,4886.0,1.3182228728248127,3,32,44,2,rrrGGgrrrGGg
2365,131,4507.0,1.4086467559404012,3,30,41,3,rrrGGgrrrGGg
2366,131,4067.0,1.5048849990288407,3,30,37,4,rrrGGgrrrGGg
2367,131,3631.0,1.6194396385172385,3,31,34,5,rrrGGgrrrGGg
2368,132,3233.0,1.6383240976565805,3,36,33,6,rrrGGgrrrGGg
2369,131,2839.0,1.610468729992475,3,38,31,7,rrrGGgrrrGGg
2370,132,2569.0,1.6583864648996889,3,39,31,8,rrrGGgrrrGGg
2371,131,2201.0,1.5997563152847678,3,40,26,9,rrrGGgrrrGGg
2372,130,1707.0,1.616338720607874,3,40,26,10,rrrGGgrrrGGg
2373,130,1647.0,1.748745899684955,3,43,23,11,rrrGGgrrrGGg
2374,129,1521.0,1.796627529825912,3,39,22,12,rrrGGgrrrGGg
2375,129,1278.0,1.924501702537729,3,36,20,13,rrrGGgrrrGGg
2376,129,1080.0,2.0050008710867315,3,37,19,14,rrrGGgrrrGGg
2377,129,897.0,2.094638787977528,3,38,20,15,rrrGGgrrrGGg
2378,130,697.0,2.2005226628186816,3,39,20,16,rrrGGgrrrGGg
2379,130,730.0,2.300867463267886,3,44,17,17,rrrGGgrrrGGg
2380,131,763.0,2.414535534678367,3,45,17,18,rrrGGgrrrGGg
2381,129,804.0,2.336815957737818,3,47,16,19,rrrGGgrrrGGg
2382,130,844.0,2.4456914897425257,4,50,15,0,rrryyyrrryyy
2383,131,761.0,2.557090298073095,4,46,16,0,rrryyyrrryyy
2384,131,804.0,2.647525314405475,4,48,16,0,rrryyyrrryyy
2385,131,812.0,2.748906403501858,5,48,15,0,rrrrrrrrrrrr
2386,131,820.0,2.82157029488046,5,46,17,0,rrrrrrrrrrrr
2387,131,787.0,2.8801535736954187,0,42,17,0,GGgrrrGGgrrr
2388,133,821.0,2.880787585936565,0,43,22,1,GGgrrrGGgrrr
2389,133,835.0,2.920792654847838,0,43,22,2,GGgrrrGGgrrr
2390,133,872.0,2.915062913702763,0,48,23,3,GGgrrrGGgrrr
2391,132,909.0,2.8118232676519863,0,49,23,4,GGgrrrGGgrrr
2392,132,907.0,2.7468375591411727,0,48,24,5,GGgrrrGGgrrr
2393,133,943.0,2.539646393408553,0,48,28,6,GGgrrrGGgrrr
2394,134,982.0,2.4879933587877012,0,49,28,7,GGgrrrGGgrrr
2395,133,999.0,2.400131447790627,0,48,28,8,GGgrrrGGgrrr
2396,132,897.0,2.3481601495331916,0,42,28,9,GGgrrrGGgrrr
2397,131,947.0,2.2817120901698917,0,42,29,10,GGgrrrGGgrrr
2398,132,992.0,2.3270882210638932,0,40,32,11,GGgrrrGGgrrr
2399,132,1011.0,2.365707499645623,0,39,30,12,GGgrrrGGgrrr
2400,132,1041.0,2.408029915790826,0,39,32,13,GGgrrrGGgrrr
2401,132,1065.0,2.4631678721516463,0,39,31,14,GGgrrrGGgrrr
2402,132,1090.0,2.4083794932930758,0,39,32,15,GGgrrrGGgrrr
2403,132,1122.0,2.388201672726584,0,39,34,16,GGgrrrGGgrrr
2404,131,1170.0,2.435878413124355,0,39,33,17,GGgrrrGGgrrr
2405,131,1174.0,2.4477879669680456,0,38,32,18,GGgrrrGGgrrr
2406,131,1185.0,2.553092527917131,0,35,32,19,GGgrrrGGgrrr
2407,130,1126.0,2.5918266162083303,0,30,33,20,GGgrrrGGgrrr
2408,130,1151.0,2.623607887585206,0,29,34,21,GGgrrrGGgrrr
2409,128,1012.0,2.5516290942169872,1,26,35,0,yyyrrryyyrrr
2410,128,952.0,2.604567887035781,1,23,37,0,yyyrrryyyrrr
2411,127,905.0,2.582276837574936,1,20,37,0,yyyrrryyyrrr
2412,127,960.0,2.6258089299457854,2,20,39,0,rrrrrrrrrrrr
2413,131,1001.0,2.589434795226922,2,25,42,0,rrrrrrrrrrrr
2414,131,1004.0,2.655483638914491,3,25,38,0,rrrGGgrrrGGg
2415,131,990.0,2.650543862315821,3,26,39,1,rrrGGgrrrGGg
2416,132,974.0,2.655441708666116,3,28,37,2,rrrGGgrrrGGg
2417,132,978.0,2.717521116052128,3,30,37,3,rrrGGgrrrGGg
2418,134,1018.0,2.701327074934413,3,33,38,4,rrrGGgrrrGGg
2419,132,1006.0,2.5402561645916095,3,33,36,5,rrrGGgrrrGGg
2420,131,1027.0,2.4579077616080407,3,34,35,6,rrrGGgrrrGGg
2421,130,1061.0,2.390348138397109,3,35,36,7,rrrGGgrrrGGg
2422,130,1098.0,2.42028370680535,3,37,35,8,rrrGGgrrrGGg
2423,130,1103.0,2.4926883418791976,3,37,33,9,rrrGGgrrrGGg
2424,131,1080.0,2.537495132013607,3,36,34,10,rrrGGgrrrGGg
2425,130,1123.0,2.3869598545735506,3,37,33,11,rrrGGgrrrGGg
2426,129,1171.0,2.1903304313394036,3,39,35,12,rrrGGgrrrGGg
2427,128,1177.0,2.1480205777504073,3,39,36,13,rrrGGgrrrGGg
2428,128,1070.0,2.1289019165490832,3,36,36,14,rrrGGgrrrGGg
2429,128,982.0,2.2174040190084106,3,32,35,15,rrrGGgrrrGGg
2430,129,915.0,2.1885519908538145,3,29,37,16,rrrGGgrrrGGg
2431,127,868.0,1.9208461021443914,3,27,39,17,rrrGGgrrrGGg
2432,127,874.0,2.015919438776721,3,28,37,18,rrrGGgrrrGGg
2433,127,870.0,2.1040428361911427,3,28,39,19,rrrGGgrrrGGg
2434,127,894.0,2.090401306400247,3,29,38,20,rrrGGgrrrGGg
2435,128,910.0,2.1503661996105543,3,31,37,21,rrrGGgrrrGGg
2436,127,920.0,2.160459085264602,3,31,37,22,rrrGGgrrrGGg
2437,127,919.0,2.2395674319202845,3,30,39,23,rrrGGgrrrGGg
2438,129,958.0,2.2742557860438315,3,32,40,24,rrrGGgrrrGGg
2439,129,957.0,2.2906170471486895,3,32,39,25,rrrGGgrrrGGg
2440,129,951.0,2.3547382982583156,3,33,37,26,rrrGGgrrrGGg
2441,129,958.0,2.384073429780846,3,34,38,27,rrrGGgrrrGGg
2442,129,988.0,2.4567787090661533,3,35,39,28,rrrGGgrrrGGg
2443,129,999.0,2.5149607001389556,3,35,39,29,rrrGGgrrrGGg
2444,129,1021.0,2.5736805966109744,3,36,39,30,rrrGGgrrrGGg
2445,130,1044.0,2.593217605410841,3,34,39,31,rrrGGgrrrGGg
2446,129,1036.0,2.549300835352151,3,38,35,32,rrrGGgrrrGGg
2447,130,1073.0,2.631926389734577,3,41,36,33,rrrGGgrrrGGg
2448,130,1109.0,2.6961817743190006,4,42,35,0,rrryyyrrryyy
2449,129,1170.0,2.593801196866025,4,42,36,0,rrryyyrrryyy
2450,130,1198.0,2.5438111539784733,4,42,37,0,rrryyyrrryyy
2451,127,1208.0,2.318316073563714,5,42,35,0,rrrrrrrrrrrr
2452,127,1206.0,2.344570792262864,5,43,34,0,rrrrrrrrrrrr
2453,126,1084.0,2.253003043253511,0,39,36,0,GGgrrrGGgrrr
2454,125,1033.0,2.2419191368153397,0,39,37,1,GGgrrrGGgrrr
2455,125,1043.0,2.2729988243082038,0,38,37,2,GGgrrrGGgrrr
2456,124,1035.0,2.1113791521397047,0,37,39,3,GGgrrrGGgrrr
2457,124,1013.0,2.12792872660846,0,37,37,4,GGgrrrGGgrrr
2458,122,1002.0,1.9311197635439041,0,36,38,5,GGgrrrGGgrrr
2459,122,1077.0,1.7556946771356254,0,36,41,6,GGgrrrGGgrrr
2460,122,1117.0,1.8046314779932062,0,36,42,7,GGgrrrGGgrrr
2461,124,1157.0,1.8253048025161092,0,38,43,8,GGgrrrGGgrrr
2462,123,1184.0,1.8042977315564712,0,36,44,9,GGgrrrGGgrrr
2463,123,1219.0,1.8398674687558905,0,37,45,10,GGgrrrGGgrrr
2464,123,1264.0,1.7824500527377432,0,37,46,11,GGgrrrGGgrrr
2465,121,1349.0,1.6176694572303487,0,37,46,12,GGgrrrGGgrrr
2466,121,1399.0,1.661035511039443,0,36,48,13,GGgrrrGGgrrr
2467,121,1451.0,1.6868433287250395,0,35,49,14,GGgrrrGGgrrr
2468,121,1508.0,1.5800503448149439,0,36,52,15,GGgrrrGGgrrr
2469,122,1597.0,1.577911733293861,0,36,52,16,GGgrrrGGgrrr
2470,123,1653.0,1.6255756768823124,0,36,53,17,GGgrrrGGgrrr
2471,123,1643.0,1.7004139130907765,0,34,54,18,GGgrrrGGgrrr
2472,122,1685.0,1.629025819970462,0,32,55,19,GGgrrrGGgrrr
2473,121,1730.0,1.558197630698059,1,32,56,0,yyyrrryyyrrr
2474,122,1736.0,1.621081214163571,1,33,55,0,yyyrrryyyrrr
2475,123,1794.0,1.6477807346194455,1,32,56,0,yyyrrryyyrrr
2476,123,1883.0,1.616672595494102,2,34,55,0,rrrrrrrrrrrr
2477,123,1941.0,1.6000714769614133,2,34,55,0,rrrrrrrrrrrr
2478,123,1908.0,1.6261992911830876,3,34,53,0,rrrGGgrrrGGg
2479,123,1854.0,1.712753991370136,3,31,52,1,rrrGGgrrrGGg
2480,123,1803.0,1.748144024524098,3,30,50,2,rrrGGgrrrGGg
2481,123,1760.0,1.7811962333329807,3,27,49,3,rrrGGgrrrGGg
2482,123,1735.0,1.7769281793966045,3,28,47,4,rrrGGgrrrGGg
2483,123,1722.0,1.8465540882837332,3,26,47,5,rrrGGgrrrGGg
2484,124,1733.0,1.9115387500149674,3,28,48,6,rrrGGgrrrGGg
2485,124,1606.0,1.9978885782379177,3,26,44,7,rrrGGgrrrGGg
2486,122,1521.0,1.9143604872891091,3,28,41,8,rrrGGgrrrGGg
2487,122,1544.0,1.9596069296059713,3,28,42,9,rrrGGgrrrGGg
2488,123,1491.0,1.876118074484892,3,31,40,10,rrrGGgrrrGGg
2489,123,1465.0,1.839856931540523,3,30,41,11,rrrGGgrrrGGg
2490,123,1466.0,1.942076533085469,3,28,42,12,rrrGGgrrrGGg
2491,122,1470.0,1.9381677070875976,3,28,41,13,rrrGGgrrrGGg
2492,121,1482.0,1.9326124532731994,3,30,40,14,rrrGGgrrrGGg
2493,121,1510.0,1.8866128006062233,3,30,41,15,rrrGGgrrrGGg
2494,122,1564.0,1.9476248388202781,3,28,43,16,rrrGGgrrrGGg
2495,122,1563.0,2.0395065999522104,3,29,41,17,rrrGGgrrrGGg
2496,122,1616.0,2.139492057443746,3,29,41,18,rrrGGgrrrGGg
2497,122,1673.0,2.196320359744883,3,30,41,19,rrrGGgrrrGGg
2498,125,1726.0,2.176671552757601,3,33,42,20,rrrGGgrrrGGg
2499,127,1788.0,2.169392904592652,3,33,44,21,rrrGGgrrrGGg
2500,127,1847.0,2.2140557593476466,3,33,40,22,rrrGGgrrrGGg
2501,127,1871.0,2.304427958681245,3,34,40,23,rrrGGgrrrGGg
2502,127,1875.0,2.3855800823892457,3,33,37,24,rrrGGgrrrGGg
2503,127,1897.0,2.4817160693637947,3,35,36,25,rrrGGgrrrGGg
2504,129,1973.0,2.514197196661958,3,37,39,26,rrrGGgrrrGGg
2505,129,2047.0,2.3982618149249535,3,38,39,27,rrrGGgrrrGGg
2506,129,2123.0,2.3288214321834064,3,36,41,28,rrrGGgrrrGGg
2507,129,2130.0,2.2995754020826102,3,39,40,29,rrrGGgrrrGGg
2508,129,2137.0,2.2937791697164838,3,42,39,30,rrrGGgrrrGGg
2509,131,2151.0,2.257162638100145,3,44,39,31,rrrGGgrrrGGg
2510,131,2170.0,2.2626958114553677,4,44,38,0,rrryyyrrryyy
2511,132,2189.0,2.215557278092308,4,46,39,0,rrryyyrrryyy
2512,131,2276.0,2.133571807832651,4,46,41,0,rrryyyrrryyy
2513,129,2366.0,1.986570245188983,5,48,42,0,rrrrrrrrrrrr
2514,129,2458.0,1.865987777379057,5,49,44,0,rrrrrrrrrrrr
2515,128,2457.0,1.7831025704046515,0,48,43,0,GGgrrrGGgrrr
2516,127,2513.0,1.7124396839643397,0,47,44,1,GGgrrrGGgrrr
2517,128,2591.0,1.7094926287891619,0,48,45,2,GGgrrrGGgrrr
2518,127,2509.0,1.6398808810050207,0,47,43,3,GGgrrrGGgrrr
2519,130,2493.0,1.5817155875095381,0,47,46,4,GGgrrrGGgrrr
2520,130,2491.0,1.5941879776106533,0,44,48,5,GGgrrrGGgrrr
2521,130,2530.0,1.612773991447841,0,43,48,6,GGgrrrGGgrrr
2522,131,2573.0,1.6743087648789565,0,42,51,7,GGgrrrGGgrrr
2523,130,2665.0,1.6293672326565862,0,42,50,8,GGgrrrGGgrrr
2524,132,2760.0,1.618504650855028,0,43,52,9,GGgrrrGGgrrr
2525,130,2855.0,1.4322300680382571,0,42,54,10,GGgrrrGGgrrr
2526,130,2949.0,1.458847484217055,0,43,54,11,GGgrrrGGgrrr
2527,130,3046.0,1.4944252919329664,0,43,55,12,GGgrrrGGgrrr
2528,130,3114.0,1.5377831648609026,0,42,56,13,GGgrrrGGgrrr
2529,133,3158.0,1.5694716682579346,0,43,59,14,GGgrrrGGgrrr
2530,133,3257.0,1.6237617308281387,0,41,58,15,GGgrrrGGgrrr
2531,134,3357.0,1.6274716457500327,0,41,59,16,GGgrrrGGgrrr
2532,134,3457.0,1.6309071686364356,0,41,58,17,GGgrrrGGgrrr
2533,134,3559.0,1.693942315089256,0,41,59,18,GGgrrrGGgrrr
2534,136,3662.0,1.7552164596665372,0,42,61,19,GGgrrrGGgrrr
